# time_s,x_m,y_m,yaw_rad,speed_mps
0.0,8.37711,-6.04374,-3.11139,0.01902
0.022350000000000314,8.37487,-6.04381,-3.11139,0.202932
0.04675000000000029,8.36504,-6.04411,-3.11139,0.447288
0.0698799999999995,8.35464,-6.04442,-3.11139,0.59144
0.09114000000000022,8.3415,-6.04482,-3.11139,0.722209
0.1160300000000003,8.31718,-6.04555,-3.11139,0.895956
0.13741999999999965,8.29823,-6.04612,-3.11139,0.998454
0.16169999999999973,8.27733,-6.04676,-3.11139,1.09144
0.18196000000000012,8.25466,-6.04744,-3.11139,1.17579
0.20645999999999987,8.21769,-6.04856,-3.11139,1.28786
0.22675,8.19127,-6.04936,-3.11139,1.35397
0.24845000000000006,8.1636,-6.05019,-3.11139,1.41395
0.2703100000000003,8.13478,-6.05106,-3.11139,1.46836
0.2909499999999996,8.10493,-6.05197,-3.11139,1.51772
0.3127599999999999,8.07413,-6.0529,-3.11139,1.56249
0.33682999999999996,8.02637,-6.05434,-3.11139,1.62198
0.35728000000000026,7.99359,-6.05533,-3.11139,1.65708
0.3788999999999998,7.96014,-6.05634,-3.11139,1.68891
0.4022300000000003,7.92609,-6.05737,-3.11139,1.71779
0.42398999999999987,7.89148,-6.05841,-3.11139,1.74399
0.44880999999999993,7.83865,-6.06001,-3.11139,1.7788
0.46901999999999955,7.80288,-6.06109,-3.11139,1.79934
0.49293999999999993,7.76673,-6.06218,-3.11139,1.81797
0.51844,7.71183,-6.06384,-3.11139,1.84272
0.5408600000000003,7.67485,-6.06496,-3.11139,1.85732
0.5615300000000003,7.63758,-6.06609,-3.11139,1.87057
0.5838700000000001,7.60007,-6.06722,-3.11139,1.88258
0.6079699999999999,7.54337,-6.06893,-3.11139,1.89855
0.6303000000000001,7.50532,-6.07008,-3.11139,1.90797
0.65231,7.46709,-6.07124,-3.11139,1.91651
0.6723499999999998,7.4287,-6.0724,-3.11139,1.92426
0.6962399999999995,7.37084,-6.07414,-3.11139,1.93456
0.7197100000000001,7.33211,-6.07532,-3.11139,1.94064
0.7411599999999998,7.29326,-6.07649,-3.11139,1.94615
0.7613099999999999,7.2543,-6.07767,-3.11139,1.95115
0.7870600000000003,7.19569,-6.07944,-3.11139,1.95779
0.8079099999999997,7.15651,-6.08062,-3.11139,1.96171
0.8316499999999998,7.11726,-6.08181,-3.11139,1.96526
0.8562099999999999,7.05826,-6.08359,-3.11139,1.96999
0.8802300000000001,7.01885,-6.08478,-3.11139,1.97277
0.9024999999999999,6.97939,-6.08597,-3.11139,1.9753
0.92272,6.93987,-6.08717,-3.11139,1.97759
0.9486699999999999,6.88053,-6.08896,-3.11139,1.98064
0.9689699999999997,6.84091,-6.09016,-3.11139,1.98244
0.9922399999999998,6.80127,-6.09135,-3.11139,1.98407
1.0127699999999997,6.76159,-6.09255,-3.11139,1.98555
1.0332999999999997,6.72188,-6.09375,-3.11139,1.98689
1.05368,6.68215,-6.09495,-3.11139,1.98811
1.07681,6.62251,-6.09676,-3.11139,1.98972
1.0986099999999999,6.58272,-6.09796,-3.11139,1.99068
1.11944,6.54292,-6.09916,-3.11139,1.99154
1.1398700000000002,6.5031,-6.10036,-3.11139,1.99233
1.1624400000000001,6.46326,-6.10157,-3.11139,1.99304
1.1872600000000002,6.40348,-6.10337,-3.11139,1.99399
1.20873,6.36362,-6.10458,-3.11139,1.99455
