# x, y, yaw_rad, speed_mps, dist_to_wall
-50.0107,13.702,-1.0717,7,1.07662
-49.9712,13.6295,-1.07072,7,1.05361
-49.9316,13.5571,-1.06969,7,1.07662
-49.8919,13.4846,-1.06863,7,1.07662
-49.8521,13.4122,-1.06757,7,1.05361
-49.8122,13.3397,-1.06645,7,1.07662
-49.7722,13.2673,-1.06527,7,1.08857
-49.7321,13.1948,-1.06408,7,1.01866
-49.6919,13.1224,-1.06289,7,1.05361
-49.6516,13.0499,-1.06165,7,1.07662
-49.6111,12.9775,-1.06035,7,1.08857
-49.5706,12.905,-1.05905,7,1.05361
-49.5299,12.8326,-1.05776,7,1.07662
-49.4891,12.7601,-1.05642,7,1.0998
-49.4481,12.6877,-1.05505,7,1.07662
-49.4071,12.6152,-1.05367,7,1.07662
-49.3658,12.5428,-1.05231,7,1.08857
-49.3245,12.4703,-1.05092,7,1.05361
-49.283,12.3979,-1.0495,7,1.07662
-49.2414,12.3254,-1.04808,7,1.07662
-49.1997,12.253,-1.04669,7,1.0998
-49.1578,12.1805,-1.04527,7,1.07662
-49.1158,12.1081,-1.04383,7,1.0998
-49.0736,12.0356,-1.04239,7,1.08857
-49.0313,11.9632,-1.04098,7,1.07662
-48.9889,11.8907,-1.03955,7,1.07662
-48.9463,11.8183,-1.03809,7,1.08857
-48.9036,11.7458,-1.03663,7,1.0998
-48.8608,11.6734,-1.0352,7,1.07662
-48.8178,11.6009,-1.03374,7,1.08857
-48.7746,11.5285,-1.03225,7,1.07662
-48.7314,11.456,-1.03076,7,1.08857
-48.6879,11.3836,-1.02929,7,1.07662
-48.6443,11.3111,-1.02778,7,1.0998
-48.6006,11.2387,-1.02623,7,1.07662
-48.5567,11.1662,-1.02468,7,1.08857
-48.5127,11.0938,-1.02314,7,1.07662
-48.4685,11.0213,-1.02156,7,1.0998
-48.4242,10.9489,-1.01992,7,1.07662
-48.3797,10.8764,-1.01828,7,1.08857
-48.335,10.804,-1.01666,7,1.07662
-48.2902,10.7315,-1.01498,7,1.0998
-48.2452,10.6591,-1.01325,7,1.07662
-48.2,10.5866,-1.01152,7,1.08857
-48.1546,10.5142,-1.0098,7,1.07662
-48.1091,10.4417,-1.00805,7,1.0998
-48.0634,10.3693,-1.00623,7,1.08857
-48.0175,10.2968,-1.00443,7,1.0998
-47.9715,10.2244,-1.00265,7,1.07662
-47.9252,10.1519,-1.00084,7,1.05361
-47.8788,10.0795,-0.998985,7,1.08857
-47.8322,10.007,-0.997149,7,1.08857
-47.7853,9.93459,-0.995356,7,1.08857
-47.7383,9.86214,-0.993549,7,1.07662
-47.6912,9.78969,-0.991713,7,1.05361
-47.6438,9.71724,-0.98991,7,1.07662
-47.5962,9.64479,-0.988164,7,1.08857
-47.5485,9.57234,-0.986424,7,1.08857
-47.5006,9.49989,-0.984673,7,1.07662
-47.4525,9.42744,-0.982966,7,1.08857
-47.4042,9.35499,-0.981331,7,1.07733
-47.3557,9.28254,-0.979718,7,1.08857
-47.3071,9.21009,-0.97811,7,1.0998
-47.2583,9.13764,-0.976556,7,1.08857
-47.2094,9.06519,-0.97508,7,1.0998
-47.1603,8.99274,-0.973641,7,1.08857
-47.111,8.92029,-0.972218,7,1.07662
-47.0616,8.84784,-0.970854,7,1.08857
-47.012,8.77539,-0.96957,7,1.07733
-46.9623,8.70294,-0.96833,7,1.08857
-46.9125,8.63049,-0.967114,7,1.0998
-46.8625,8.55804,-0.965958,7,1.08857
-46.8125,8.48559,-0.964878,7,1.0998
-46.7623,8.41314,-0.963845,7,1.08857
-46.7119,8.34069,-0.96284,7,1.07733
-46.6615,8.26824,-0.961892,7,1.05361
-46.611,8.19579,-0.961013,7,1.07662
-46.5604,8.12334,-0.960181,7,1.08857
-46.5097,8.05089,-0.959378,7,1.0998
-46.4589,7.97844,-0.958626,7,1.07733
-46.408,7.90599,-0.957936,7,1.08857
-46.3571,7.83354,-0.957288,7,1.0998
-46.3061,7.76109,-0.95667,7,1.08857
-46.255,7.68864,-0.956096,7,1.05361
-46.2038,7.61619,-0.955575,7,1.0661
-46.1526,7.54374,-0.955091,7,1.07733
-46.1014,7.47129,-0.954635,7,1.08857
-46.0501,7.39884,-0.954216,7,1.07662
-45.9987,7.32639,-0.953839,7,1.08857
-45.9473,7.25394,-0.953495,7,1.0998
-45.8959,7.18149,-0.953175,7,1.08857
-45.8445,7.10904,-0.952883,7,1.08857
-45.793,7.03659,-0.952625,7,1.05361
-45.7414,6.96414,-0.952393,7,1.07662
-45.6899,6.89169,-0.952179,7,1.08857
-45.6383,6.81924,-0.951987,7,1.0661
-45.5867,6.74679,-0.951819,7,1.07733
-45.5351,6.67434,-0.951669,7,1.08857
-45.4835,6.60189,-0.951534,7,1.0998
-45.4318,6.52944,-0.951413,7,1.08857
-45.3802,6.45699,-0.951307,7,1.0998
-45.3285,6.38454,-0.951214,7,1.0661
-45.2768,6.31209,-0.951129,7,1.07733
-45.2252,6.23964,-0.951054,7,1.05361
-45.1735,6.16719,-0.950989,7,1.07662
-45.1218,6.09474,-0.95093,7,1.08857
-45.0701,6.02229,-0.950877,7,1.0998
-45.0183,5.94984,-0.95083,7,1.07733
-44.9666,5.87739,-0.950789,7,1.08857
-44.9149,5.80494,-0.950752,7,1.0998
-44.8632,5.73249,-0.950718,7,1.07662
-44.8114,5.66004,-0.950688,7,1.05361
-44.7597,5.58759,-0.950662,7,1.0661
-44.708,5.51514,-0.95064,7,1.07733
-44.6562,5.44269,-0.95062,7,1.08857
-44.6045,5.37024,-0.950603,7,1.07662
-44.5527,5.29779,-0.950589,7,1.08857
-44.501,5.22534,-0.950577,7,1.0998
-44.4492,5.15289,-0.950568,7,1.08857
-44.3975,5.08044,-0.950561,7,1.08857
-44.3457,5.00799,-0.950556,7,1.05361
-44.294,4.93554,-0.950554,7,1.07662
-44.2423,4.86309,-0.950553,7,1.08857
-44.1905,4.79064,-0.950553,7,1.0661
-44.1388,4.71819,-0.950554,7,1.07733
-44.087,4.64574,-0.950556,7,1.08857
-44.0353,4.57329,-0.950559,7,1.0998
-43.9835,4.50084,-0.950562,7,1.08857
-43.9318,4.42839,-0.950564,7,1.0998
-43.88,4.35594,-0.950567,7,1.0661
-43.8283,4.28349,-0.950569,7,1.07733
-43.7765,4.21104,-0.95057,7,1.05361
-43.7248,4.13859,-0.950571,7,1.07662
-43.673,4.06614,-0.950571,7,1.08857
-43.6213,3.99369,-0.95057,7,1.0998
-43.5695,3.92124,-0.950568,7,1.07733
-43.5178,3.84879,-0.950566,7,1.08857
-43.466,3.77634,-0.950563,7,1.0998
-43.4143,3.70389,-0.95056,7,1.07662
-43.3625,3.63144,-0.950556,7,1.05361
-43.3108,3.55899,-0.950554,7,1.0661
-43.259,3.48654,-0.950551,7,1.07733
-43.2073,3.41409,-0.95055,7,1.08857
-43.1555,3.34164,-0.950549,7,1.07662
-43.1038,3.26919,-0.950549,7,1.08857
-43.052,3.19674,-0.950552,7,1.0998
-43.0003,3.12429,-0.950556,7,1.08857
-42.9485,3.05184,-0.950561,7,1.04238
-42.8968,2.97939,-0.950569,7,1.05361
-42.845,2.90694,-0.950579,7,1.07662
-42.7933,2.83449,-0.950591,7,1.08857
-42.7415,2.76204,-0.950605,7,1.0661
-42.6898,2.68959,-0.950621,7,1.07733
-42.6381,2.61714,-0.95064,7,1.08857
-42.5863,2.54469,-0.950662,7,1.0998
-42.5346,2.47224,-0.950685,7,1.08857
-42.4829,2.39979,-0.950711,7,1.0998
-42.4311,2.32734,-0.950739,7,1.0661
-42.3794,2.25489,-0.950771,7,1.07733
-42.3277,2.18244,-0.950806,7,1.05361
-42.2759,2.10999,-0.950843,7,1.07662
-42.2242,2.03754,-0.950884,7,1.08857
-42.1725,1.96509,-0.95093,7,1.0998
-42.1208,1.89264,-0.95098,7,1.07733
-42.0691,1.82019,-0.951034,7,1.08857
-42.0174,1.74774,-0.951095,7,1.0998
-41.9657,1.67529,-0.951163,7,1.07662
-41.914,1.60284,-0.951236,7,1.05361
-41.8624,1.53039,-0.951316,7,1.0661
-41.8107,1.45794,-0.951405,7,1.07733
-41.759,1.38549,-0.951504,7,1.08857
-41.7074,1.31304,-0.95161,7,1.07662
-41.6558,1.24059,-0.951723,7,1.08857
-41.6041,1.16814,-0.951847,7,1.0998
-41.5525,1.09569,-0.951983,7,1.08857
-41.5009,1.02324,-0.952126,7,1.07733
-41.4494,0.950793,-0.952274,7,1.05361
-41.3978,0.878343,-0.952433,7,1.07662
-41.3463,0.805893,-0.952602,7,1.08857
-41.2947,0.733443,-0.952776,6.98334,1.0998
-41.2432,0.660993,-0.952951,6.95783,1.08857
-41.1917,0.588543,-0.953132,6.93224,1.0998
-41.1403,0.516093,-0.95332,6.90655,1.08857
-41.0888,0.443643,-0.953506,6.88077,1.07733
-41.0374,0.371193,-0.953686,6.8549,1.05361
-40.986,0.298743,-0.953865,6.82893,1.07662
-40.9346,0.226293,-0.954043,6.80287,1.08857
-40.8832,0.153843,-0.954212,6.77671,1.0998
-40.8319,0.0813927,-0.954366,6.75045,1.07733
-40.7805,0.00894274,-0.954508,6.72409,1.08857
-40.7292,-0.0635073,-0.954639,6.69763,1.08857
-40.6779,-0.135957,-0.954753,6.67107,1.07733
-40.6266,-0.208407,-0.954844,6.6444,1.0998
-40.5753,-0.280857,-0.954912,6.61763,1.07662
-40.5241,-0.353307,-0.954958,6.59075,1.08857
-40.4728,-0.425757,-0.95498,6.56376,1.0998
-40.4215,-0.498207,-0.954973,6.53666,1.07733
-40.3703,-0.570657,-0.954933,6.50945,1.08857
-40.319,-0.643107,-0.954861,6.48212,1.0998
-40.2677,-0.715557,-0.954762,6.45468,1.08857
-40.2164,-0.788007,-0.954631,6.42711,1.0998
-40.1651,-0.860457,-0.954462,6.39943,1.08857
-40.1138,-0.932907,-0.954254,6.37162,1.08857
-40.0625,-1.00536,-0.95402,6.34368,1.0998
-40.0111,-1.07781,-0.953756,6.31562,1.07733
-39.9597,-1.15026,-0.953454,6.28743,1.08857
-39.9083,-1.22271,-0.953113,6.2591,1.0998
-39.8568,-1.29516,-0.95275,6.23064,1.08857
-39.8053,-1.36761,-0.952367,6.20204,1.0998
-39.7537,-1.44006,-0.951951,6.1733,1.08857
-39.7021,-1.51251,-0.951503,6.14442,1.07733
-39.6505,-1.58496,-0.951042,6.11539,1.08857
-39.5988,-1.65741,-0.950576,6.08621,1.07662
-39.547,-1.72986,-0.950091,6.05688,1.08857
-39.4952,-1.80231,-0.949587,6.0274,1.0998
-39.4434,-1.87476,-0.949085,5.99776,1.08857
-39.3915,-1.94721,-0.948595,5.96797,1.0998
-39.3395,-2.01966,-0.948108,5.93802,1.08857
-39.2875,-2.09211,-0.947619,5.9079,1.07733
-39.2354,-2.16456,-0.947151,5.87762,1.0661
-39.1833,-2.23701,-0.946716,5.84717,1.07662
-39.1311,-2.30946,-0.946307,5.81655,1.08857
-39.0789,-2.38191,-0.94592,5.78576,1.0998
-39.0267,-2.45436,-0.945572,5.7548,1.0998
-38.9744,-2.52681,-0.945278,5.72366,1.08857
-38.922,-2.59926,-0.945036,5.69235,1.0998
-38.8697,-2.67171,-0.944843,5.66085,1.0998
-38.8173,-2.74416,-0.944705,5.62918,1.08857
-38.7649,-2.81661,-0.944637,5.59732,1.0998
-38.7125,-2.88906,-0.944648,5.56528,1.0998
-38.6601,-2.96151,-0.944732,5.53306,1.07733
-38.6077,-3.03396,-0.944886,5.50065,1.08857
-38.5554,-3.10641,-0.945123,5.46805,1.0661
-38.503,-3.17886,-0.94546,5.43526,1.07733
-38.4507,-3.25131,-0.945895,5.40227,1.08857
-38.3984,-3.32375,-0.946409,5.3691,1.0998
-38.3462,-3.3962,-0.947011,5.33573,1.07733
-38.2941,-3.46865,-0.947733,5.30217,1.08857
-38.242,-3.5411,-0.948572,5.26841,1.0998
-38.1901,-3.61355,-0.949497,5.23446,1.08857
-38.1382,-3.686,-0.950509,5.2003,1.04238
-38.0865,-3.75845,-0.951654,5.16595,1.05361
-38.0348,-3.83089,-0.952933,5.13139,1.0661
-37.9833,-3.90334,-0.954296,5.09663,1.07733
-37.932,-3.97579,-0.955741,5.06167,1.05361
-37.8808,-4.04823,-0.957326,5.0265,1.0661
-37.8298,-4.12067,-0.959053,4.99112,1.07733
-37.779,-4.19312,-0.96086,4.95553,1.08857
-37.7284,-4.26556,-0.962735,4.91974,1.07662
-37.678,-4.33799,-0.964745,4.88373,1.04238
-37.6278,-4.41043,-0.966901,4.8475,1.05361
-37.5778,-4.48286,-0.969122,4.81106,1.0661
-37.5281,-4.55529,-0.971386,4.7744,1.04238
-37.4786,-4.62771,-0.973772,4.73751,1.05361
-37.4293,-4.70013,-0.976291,4.7004,1.07662
-37.3804,-4.77254,-0.97885,4.66306,1.08857
-37.3317,-4.84495,-0.981416,4.62548,1.01866
-37.2833,-4.91734,-0.984071,4.58767,1.03115
-37.2352,-4.98972,-0.986829,4.54962,1.04238
-37.1873,-5.06209,-0.989589,4.51133,1.05361
-37.1398,-5.13445,-0.992304,4.47279,1.04238
-37.0926,-5.20679,-0.995051,4.43399,1.05361
-37.0456,-5.2791,-0.99785,4.39493,1.01866
-36.999,-5.35139,-1.0006,4.3556,1.04238
-36.9527,-5.42365,-1.00323,4.316,1.01866
-36.9066,-5.49588,-1.00581,4.27613,1.04238
-36.8609,-5.56808,-1.00837,4.23596,1.05361
-36.8154,-5.64022,-1.0108,4.1955,1.01866
-36.7702,-5.71232,-1.01304,4.15474,1.01866
-36.7252,-5.78436,-1.01512,4.11366,1.04238
-36.6805,-5.85634,-1.01707,4.07226,1.05361
-36.6361,-5.92824,-1.01881,4.03053,1.01866
-36.5919,-6.00006,-1.02027,3.98846,1.01866
-36.5478,-6.07178,-1.02146,3.94603,1.04238
-36.504,-6.1434,-1.02239,3.90324,1.05361
-36.4603,-6.21489,-1.02303,3.86007,1.01866
-36.4168,-6.28625,-1.0233,3.81651,1.01866
-36.3734,-6.35747,-1.02317,3.77255,1.05361
-36.33,-6.42852,-1.02266,3.72817,1.07662
-36.2868,-6.49939,-1.02179,3.68336,1.04238
-36.2435,-6.57006,-1.0205,3.6381,1.01866
-36.2003,-6.64051,-1.01869,3.59238,1.05361
-36.1571,-6.71072,-1.01638,3.54617,1.07662
-36.1138,-6.78066,-1.01368,3.49946,1.05361
-36.0704,-6.85032,-1.01054,3.45224,1.07662
-36.0268,-6.91968,-1.00682,3.40447,1.07662
-35.9832,-6.98871,-1.00252,3.35615,1.07662
-35.9393,-7.05738,-0.997828,3.30724,1.07662
-35.8953,-7.12567,-0.99275,3.25772,1.07662
-35.851,-7.19357,-0.987087,3.20756,1.05361
-35.8064,-7.26104,-0.980837,3.15674,1.01866
-35.7616,-7.32806,-0.974267,3.10523,1.07662
-35.7164,-7.3946,-0.967445,3.05298,1.05361
-35.6708,-7.46066,-0.960149,2.99997,1.01866
-35.625,-7.52622,-0.952372,2.94614,1.00725
-35.5787,-7.59124,-0.94446,2.89146,0.97247
-35.532,-7.65572,-0.936581,2.83588,1.00725
-35.485,-7.71966,-0.928535,2.77933,0.97247
-35.4376,-7.78307,-0.920294,2.72175,0.949286
-35.3897,-7.84592,-0.912216,2.66308,0.949286
-35.3415,-7.90823,-0.90452,2.60324,0.926281
-35.2929,-7.97002,-0.897018,2.54213,0.915047
-35.244,-8.0313,-0.889518,2.47967,0.949286
-35.1948,-8.09207,-0.881987,2.41575,0.926281
-35.1452,-8.1523,-0.874144,2.35027,0.915047
-35.0952,-8.21199,-0.865337,2.28309,0.891326
-35.0449,-8.27107,-0.854868,2.21406,0.880092
-34.994,-8.32958,-0.841831,2.14286,0.868859
-34.9421,-8.38776,-0.825015,2.06878,0.857625
-34.8881,-8.44612,-0.804896,1.99049,0.857625
-34.8312,-8.50534,-0.786064,1.90614,0.857625
-34.7706,-8.56603,-0.775288,1.81393,0.857625
-34.7069,-8.62844,-0.775359,1.71279,0.857625
-34.6417,-8.69234,-0.778896,1.60266,0.868859
-34.5766,-8.7566,-0.764666,1.48411,0.880092
-34.5121,-8.81844,-0.698713,1.35842,0.891326
-34.4475,-8.87273,-0.544385,1.22789,0.937874
-34.3811,-8.91297,-0.296778,1.09403,0.984421
-34.3113,-8.93431,-0.0310982,1.04156,0.961597
-34.2378,-8.93659,0.156052,1.23526,0.950185
-34.1614,-8.92458,0.242473,1.41056,0.938772
-34.0835,-8.90531,0.253869,1.57202,0.92736
-34.0052,-8.88497,0.224001,1.71958,0.8694
-33.9266,-8.86707,0.182364,1.85489,0.8694
-33.8469,-8.85238,0.147838,1.98157,0.892225
-33.7647,-8.84014,0.126882,2.1036,0.903637
-33.6788,-8.82918,0.11788,2.22373,0.857089
-33.5888,-8.81851,0.116939,2.34285,0.879914
-33.4953,-8.80753,0.120755,2.46041,0.915049
-33.3995,-8.7959,0.12706,2.57543,0.926461
-33.3023,-8.78349,0.13449,2.68715,0.949286
-33.2044,-8.77025,0.142311,2.7952,0.937874
-33.1064,-8.7562,0.150125,2.89957,0.949286
-33.0083,-8.74137,0.157779,3.00043,0.984421
-32.9103,-8.72578,0.165241,3.09802,1.00725
-32.8125,-8.70947,0.172476,3.19262,0.97247
-32.7148,-8.69245,0.179483,3.28447,1.00725
-32.6173,-8.67475,0.186272,3.37381,1.04238
-32.5199,-8.65639,0.192801,3.46084,1.05379
-32.4226,-8.6374,0.199046,3.54574,1.01866
-32.3254,-8.61779,0.205003,3.62866,1.05379
-32.2283,-8.5976,0.21063,3.70976,1.00725
-32.1312,-8.57685,0.215905,3.78914,1.04238
-32.0343,-8.55559,0.220835,3.86693,1.06521
-31.9374,-8.53384,0.2254,3.94323,1.01866
-31.8405,-8.51163,0.229595,4.01811,1.06521
-31.7437,-8.48901,0.233441,4.09165,1.0998
-31.647,-8.466,0.236937,4.16394,1.05379
-31.5502,-8.44264,0.240094,4.23503,1.07662
-31.4535,-8.41896,0.242941,4.30498,1.05379
-31.3568,-8.395,0.245489,4.37385,1.06521
-31.2602,-8.37078,0.247757,4.44168,1.0998
-31.1635,-8.34633,0.249776,4.50851,1.07662
-31.0669,-8.32168,0.251563,4.5744,1.0998
-30.9702,-8.29684,0.25314,4.63937,1.06521
-30.8736,-8.27185,0.254533,4.70347,1.0998
-30.777,-8.24671,0.255762,4.76672,1.05379
-30.6804,-8.22144,0.256846,4.82916,1.07662
-30.5838,-8.19607,0.257805,4.89082,1.11175
-30.4872,-8.1706,0.258656,4.95172,1.06521
-30.3906,-8.14506,0.259408,5.01185,1.0998
-30.2943,-8.11951,0.260073,5.07113,1.07662
-30.1989,-8.0941,0.260657,5.12925,1.0998
-30.1052,-8.06911,0.261174,5.18564,1.06521
-30.0147,-8.04493,0.261645,5.23954,1.0998
-29.9285,-8.02184,0.262079,5.29041,1.11175
-29.8467,-7.99989,0.262481,5.33823,1.07662
-29.7685,-7.97889,0.262858,5.38351,1.0998
-29.693,-7.95856,0.263213,5.42694,1.06521
-29.619,-7.93862,0.26354,5.46914,1.07662
-29.5458,-7.91888,0.263838,5.51056,1.11175
-29.473,-7.89922,0.26412,5.55144,1.06521
-29.4004,-7.8796,0.264393,5.59192,1.07662
-29.3279,-7.85997,0.264651,5.63207,1.0998
-29.2555,-7.84033,0.264891,5.67192,1.06521
-29.183,-7.82067,0.265118,5.71149,1.07662
-29.1106,-7.801,0.265336,5.75079,1.0998
-29.0381,-7.78131,0.265539,5.78982,1.05379
-28.9657,-7.76161,0.265721,5.8286,1.07662
-28.8932,-7.74189,0.265886,5.86712,1.0998
-28.8208,-7.72216,0.266037,5.90539,1.06521
-28.7483,-7.70242,0.26617,5.94341,1.07662
-28.6759,-7.68267,0.26628,5.9812,1.11175
-28.6034,-7.66291,0.266367,6.01875,1.06521
-28.531,-7.64314,0.266436,6.05606,1.07662
-28.4585,-7.62336,0.266485,6.09315,1.0998
-28.3861,-7.60359,0.26651,6.13002,1.06521
-28.3136,-7.58381,0.266511,6.16666,1.07662
-28.2412,-7.56403,0.26649,6.20309,1.0998
-28.1687,-7.54425,0.266451,6.2393,1.06521
-28.0963,-7.52448,0.266391,6.27531,1.0998
-28.0238,-7.50471,0.266307,6.31111,1.11175
-27.9514,-7.48494,0.266203,6.34671,1.06521
-27.8789,-7.46519,0.266083,6.38211,1.07662
-27.8065,-7.44544,0.26595,6.41731,1.11175
-27.734,-7.42571,0.265798,6.45231,1.06521
-27.6616,-7.40598,0.265628,6.48713,1.07662
-27.5891,-7.38627,0.26545,6.52176,1.0998
-27.5167,-7.36658,0.265265,6.55621,1.06521
-27.4442,-7.34689,0.265068,6.59047,1.07662
-27.3718,-7.32723,0.264861,6.62456,1.0998
-27.2993,-7.30758,0.26465,6.65847,1.06521
-27.2269,-7.28794,0.264442,6.6922,1.0998
-27.1544,-7.26832,0.264229,6.72576,1.11175
-27.082,-7.24872,0.264011,6.75916,1.06521
-27.0095,-7.22914,0.263797,6.79239,1.07662
-26.9371,-7.20957,0.263591,6.82545,1.11175
-26.8646,-7.19002,0.263387,6.85836,1.06521
-26.7922,-7.17048,0.263184,6.8911,1.07662
-26.7197,-7.15096,0.262988,6.92369,1.0998
-26.6473,-7.13145,0.262803,6.95612,1.07662
-26.5748,-7.11196,0.262626,6.98841,1.0998
-26.5024,-7.09249,0.262452,7,1.11175
-26.4299,-7.07302,0.262289,7,1.07662
-26.3575,-7.05357,0.262137,7,1.0998
-26.285,-7.03413,0.261994,7,1.11175
-26.2125,-7.01468,0.261856,7,1.06521
-26.1397,-6.99518,0.261724,7,1.0998
-26.0661,-6.97547,0.2616,7,1.11175
-25.9908,-6.95529,0.261483,7,1.06521
-25.9122,-6.93426,0.261373,7,1.07662
-25.8294,-6.91211,0.261274,7,1.06521
-25.7421,-6.88878,0.261185,7,1.07662
-25.6512,-6.86448,0.261104,7,1.11175
-25.5577,-6.8395,0.26103,7,1.07662
-25.4627,-6.81411,0.260965,7,1.0998
-25.3668,-6.78851,0.260906,7,1.06521
-25.2705,-6.7628,0.260855,7,1.0998
-25.174,-6.73705,0.260812,7,1.05379
-25.0775,-6.71128,0.260775,7,1.07662
-24.9809,-6.68551,0.260744,7,1.11175
-24.8843,-6.65973,0.260718,7,1.07662
-24.7877,-6.63396,0.260697,7,1.11175
-24.6911,-6.60819,0.26068,7,1.07662
-24.5945,-6.58242,0.260667,7,1.0998
-24.4979,-6.55666,0.260657,7,1.06521
-24.4013,-6.53089,0.26065,7,1.0998
-24.3047,-6.50513,0.260645,7,1.06521
-24.2081,-6.47936,0.260642,7,1.0998
-24.1115,-6.4536,0.260642,7,1.11175
-24.0149,-6.42783,0.260645,7,1.07662
-23.9183,-6.40207,0.260649,7,1.11175
-23.8217,-6.3763,0.260656,7,1.07662
-23.7251,-6.35054,0.260666,7,1.0998
-23.6285,-6.32477,0.260679,7,1.06521
-23.5319,-6.299,0.260696,7,1.0998
-23.4353,-6.27323,0.260717,7,1.06521
-23.3387,-6.24746,0.260742,7,1.0998
-23.2421,-6.22169,0.260773,7,1.05379
-23.1455,-6.19591,0.26081,7,1.07662
-23.0489,-6.17013,0.260854,7,1.11175
-22.9523,-6.14435,0.260905,7,1.06521
-22.8558,-6.11857,0.260965,7,1.0998
-22.7595,-6.09286,0.261032,7,1.07662
-22.664,-6.06736,0.261105,7,1.0998
-22.5704,-6.04233,0.261186,7,1.06521
-22.4799,-6.01815,0.261275,7,1.0998
-22.3937,-5.99509,0.261372,7,1.11175
-22.3118,-5.9732,0.261478,7,1.07662
-22.2337,-5.95229,0.261595,7,1.0998
-22.1582,-5.93206,0.261722,7,1.11175
-22.0842,-5.91224,0.261853,7,1.06521
-22.011,-5.89263,0.261989,7,1.0998
-21.9382,-5.87312,0.262135,7,1.06521
-21.8656,-5.85365,0.262293,7,1.07662
-21.7931,-5.83418,0.262456,7,1.0998
-21.7207,-5.81471,0.262624,7,1.06521
-21.6482,-5.79523,0.262804,7,1.07662
-21.5758,-5.77574,0.262995,7,1.0998
-21.5033,-5.75624,0.263191,7,1.05379
-21.4309,-5.73672,0.263388,7,1.07662
-21.3584,-5.71718,0.263593,7,1.0998
-21.286,-5.69763,0.263808,7,1.06521
-21.2135,-5.67806,0.264022,7,1.07662
-21.1411,-5.65847,0.264233,7,1.11175
-21.0686,-5.63887,0.264446,7,1.06521
-20.9962,-5.61925,0.264662,7,1.07662
-20.9237,-5.59962,0.264873,7,1.0998
-20.8513,-5.57997,0.265074,7,1.06521
-20.7788,-5.5603,0.26527,7,1.07662
-20.7064,-5.54061,0.265461,7,1.0998
-20.6339,-5.52092,0.265642,7,1.05379
-20.5615,-5.50121,0.265805,7,1.07662
-20.489,-5.48148,0.265955,7,1.0998
-20.4166,-5.46175,0.266094,7,1.06521
-20.3441,-5.442,0.266216,7,1.0998
-20.2717,-5.42224,0.266317,7,1.11175
-20.1992,-5.40248,0.266398,7,1.06521
-20.1268,-5.38271,0.266461,7,1.07662
-20.0543,-5.36293,0.266505,7,1.11175
-19.9819,-5.34315,0.266526,7,1.06521
-19.9094,-5.32337,0.266524,7,1.07662
-19.837,-5.30359,0.266501,7,1.0998
-19.7645,-5.28381,0.266459,7,1.07662
-19.6921,-5.26404,0.266397,7,1.0998
-19.6196,-5.24427,0.266313,7,1.11175
-19.5472,-5.22451,0.266207,7,1.06521
-19.4747,-5.20475,0.266087,7,1.0998
-19.4023,-5.185,0.265953,7,1.11175
-19.3298,-5.16527,0.2658,7,1.06521
-19.2574,-5.14554,0.26563,7,1.07662
-19.1849,-5.12583,0.265451,7,1.11175
-19.1125,-5.10614,0.265266,7,1.06521
-19.04,-5.08645,0.265069,7,1.07662
-18.9676,-5.06679,0.264861,7,1.0998
-18.8951,-5.04714,0.264651,7,1.07662
-18.8227,-5.0275,0.264442,7,1.0998
-18.7502,-5.00788,0.264229,7,1.11175
-18.6778,-4.98828,0.264012,7,1.06521
-18.6053,-4.9687,0.263797,7,1.0998
-18.5329,-4.94913,0.263591,7,1.11175
-18.4604,-4.92958,0.263387,7,1.06521
-18.388,-4.91004,0.263184,7,1.07662
-18.3155,-4.89052,0.262988,7,1.11175
-18.2431,-4.87101,0.262803,7,1.06521
-18.1706,-4.85152,0.262626,7,1.07662
-18.0982,-4.83205,0.262453,7,1.0998
-18.0257,-4.81258,0.262289,7,1.07662
-17.9533,-4.79313,0.262138,7,1.0998
-17.8808,-4.77369,0.261995,7,1.11175
-17.8083,-4.75424,0.261857,7,1.06521
-17.7355,-4.73474,0.261725,7,1.0998
-17.6619,-4.71503,0.261601,7,1.11175
-17.5866,-4.69485,0.261484,7,1.06521
-17.508,-4.67382,0.261375,7,1.07662
-17.4252,-4.65167,0.261276,7,1.06521
-17.3379,-4.62834,0.261187,7,1.07662
-17.247,-4.60404,0.261107,7,1.11175
-17.1535,-4.57906,0.261035,7,1.07662
-17.0585,-4.55367,0.26097,7,1.0998
-16.9626,-4.52807,0.260914,7,1.06521
-16.8663,-4.50236,0.260865,7,1.0998
-16.7698,-4.4766,0.260824,7,1.05379
-16.6733,-4.45083,0.260791,7,1.07662
-16.5767,-4.42506,0.260764,7,1.11175
-16.4801,-4.39928,0.260744,7,1.07662
-16.3835,-4.37351,0.26073,7,1.11175
-16.2869,-4.34774,0.260721,7,1.07662
-16.1903,-4.32196,0.260719,7,1.0998
-16.0937,-4.29619,0.260721,7,1.06521
-15.9971,-4.27042,0.260729,7,1.0998
-15.9005,-4.24465,0.260743,7,1.06521
-15.8039,-4.21887,0.260763,7,1.0998
-15.7073,-4.1931,0.260789,7,1.05379
-15.6107,-4.16732,0.260823,7,1.07662
-15.5141,-4.14153,0.260864,7,1.11175
-15.4175,-4.11575,0.260913,7,1.06521
-15.321,-4.08998,0.260971,7,1.0998
-15.2247,-4.06427,0.261036,7,1.06521
-15.1292,-4.03876,0.261109,7,1.07662
