# time_s,x_m,y_m,yaw_rad,speed_mps
5.75642,-71.0805,47.089,-0.842598,1.14447
5.78449,-71.0571,47.0629,-0.842557,1.19281
5.81023,-71.0329,47.0357,-0.842548,1.23458
5.83316,-71.0163,47.0171,-0.842546,1.25922
5.85535,-70.9994,46.9981,-0.842545,1.28158
5.88136,-70.9728,46.9683,-0.842545,1.37926
5.90542,-70.954,46.9473,-0.842544,1.43689
5.93237,-70.9246,46.9142,-0.842544,1.51346
5.95672,-70.9041,46.8913,-0.842544,1.55863
5.98077,-70.8724,46.8557,-0.842544,1.61865
6.00504,-70.8506,46.8313,-0.842544,1.65405
6.03185,-70.8171,46.7937,-0.842544,1.70109
6.05531,-70.7943,46.7681,-0.842544,1.72884
6.08068,-70.7594,46.729,-0.842544,1.76571
6.10129,-70.7357,46.7025,-0.842544,1.78746
6.12334,-70.7118,46.6756,-0.842544,1.80719
6.144,-70.6876,46.6485,-0.842544,1.82509
6.16505,-70.6632,46.6212,-0.842544,1.84133
6.18589,-70.6386,46.5936,-0.842544,1.85606
6.21035,-70.6013,46.5518,-0.842544,1.87563
6.23393,-70.5763,46.5237,-0.842544,1.88718
6.25537,-70.5511,46.4954,-0.842544,1.89765
6.28386,-70.5131,46.4528,-0.842544,1.91157
6.30657,-70.4876,46.4242,-0.842544,1.91978
6.32691,-70.462,46.3955,-0.842544,1.92723
6.35008,-70.4234,46.3522,-0.842544,1.93712
6.37222,-70.3976,46.3233,-0.842544,1.94296
6.39499,-70.3717,46.2942,-0.842544,1.94826
6.41593,-70.3457,46.2651,-0.842544,1.95306
6.43616,-70.3197,46.2359,-0.842544,1.95742
6.46181,-70.2805,46.192,-0.842544,1.96321
6.48631,-70.2544,46.1627,-0.842544,1.96662
6.51397,-70.2151,46.1186,-0.842544,1.97116
6.53954,-70.1757,46.0744,-0.842544,1.97508
6.56102,-70.1494,46.0449,-0.842544,1.9774
6.58427,-70.123,46.0154,-0.842544,1.97949
6.60571,-70.0967,45.9858,-0.842544,1.9814
6.63055,-70.0571,45.9414,-0.842544,1.98393
6.65245,-70.0307,45.9118,-0.842544,1.98542
6.67302,-70.0042,45.8822,-0.842544,1.98677
6.69441,-69.9778,45.8525,-0.842544,1.988
6.71642,-69.9513,45.8228,-0.842544,1.98912
6.74122,-69.9116,45.7783,-0.842544,1.9906
6.76421,-69.8851,45.7486,-0.842544,1.99147
6.78836,-69.8453,45.704,-0.842544,1.99263
6.80978,-69.8187,45.6742,-0.842544,1.99331
6.83291,-69.7922,45.6444,-0.842544,1.99393
6.85604,-69.7657,45.6147,-0.842544,1.9945
6.87934,-69.7258,45.57,-0.842544,1.99525
6.90232,-69.6993,45.5402,-0.842544,1.99569
6.92528,-69.6727,45.5104,-0.842544,1.99609
6.94961,-69.6321,45.465,-0.842544,2.06461
6.97106,-69.6044,45.4338,-0.842544,2.10503
6.99397,-69.5761,45.4021,-0.842544,2.1417
7.0285,-69.5329,45.3536,-0.842544,2.19042
7.0488,-69.4887,45.3041,-0.842544,2.23251
7.0719,-69.4588,45.2706,-0.842544,2.25735
7.09525,-69.4286,45.2367,-0.842544,2.27987
7.12143,-69.3821,45.1846,-0.842544,2.37779
7.14575,-69.3501,45.1486,-0.842544,2.43556
7.1691,-69.3006,45.0932,-0.842544,2.51231
7.19146,-69.2669,45.0554,-0.842544,2.55758
7.21327,-69.2326,45.0169,-0.842544,2.59866
7.2333,-69.1977,44.9778,-0.842544,2.63592
7.25388,-69.1624,44.9382,-0.842544,2.66972
7.27485,-69.1267,44.8981,-0.842544,2.70038
7.29585,-69.0902,44.8573,-0.842544,2.77462
7.31634,-69.0528,44.8153,-0.842544,2.84196
7.33652,-69.0146,44.7725,-0.842544,2.90305
7.36115,-68.9558,44.7065,-0.842544,2.98422
7.3844,-68.9158,44.6616,-0.842544,3.03211
7.40469,-68.8751,44.616,-0.842544,3.07555
7.42609,-68.8339,44.5698,-0.842544,3.11495
7.44996,-68.7712,44.4995,-0.842544,3.16731
7.47388,-68.7288,44.452,-0.842544,3.1982
7.49907,-68.6645,44.3799,-0.842544,3.23923
7.5211,-68.6212,44.3314,-0.842397,3.26344
7.54485,-68.5774,44.2827,-0.839094,3.2854
7.57016,-68.5102,44.21,-0.824894,3.31458
7.59346,-68.4645,44.1617,-0.812494,3.3318
7.61645,-68.418,44.1138,-0.799021,3.34741
7.6406,-68.3471,44.0422,-0.781117,3.36816
7.66358,-68.2991,43.9948,-0.7711,3.3804
7.68664,-68.2505,43.9476,-0.76174,3.3915
7.70685,-68.2013,43.9008,-0.752697,3.40158
7.73195,-68.1266,43.831,-0.739749,3.41496
7.75197,-68.0762,43.7847,-0.733816,3.42286
7.77463,-68.0256,43.7386,-0.72943,3.43002
7.8005,-67.949,43.6696,-0.724264,3.43953
7.82214,-67.8976,43.6238,-0.721297,3.44515
7.84221,-67.846,43.5781,-0.719761,3.45024
7.86637,-67.7943,43.5323,-0.719053,3.45486
7.89228,-67.7165,43.4637,-0.718695,3.461
7.9148,-67.6645,43.418,-0.718653,3.46462
7.93978,-67.5863,43.3493,-0.718685,3.46943
7.96213,-67.5341,43.3036,-0.718723,3.47227
7.98557,-67.4819,43.2578,-0.718759,3.47484
8.00911,-67.4034,43.1891,-0.718801,3.47826
8.03017,-67.3511,43.1432,-0.718822,3.48028
8.05027,-67.2987,43.0974,-0.718838,3.48211
8.07431,-67.2463,43.0515,-0.718849,3.48377
8.10018,-67.1676,42.9826,-0.719016,3.48598
8.12111,-67.1153,42.9364,-0.722522,3.48728
8.14475,-67.0635,42.8897,-0.731697,3.48846
8.16637,-67.0122,42.8425,-0.744036,3.48953
8.19101,-66.9361,42.7706,-0.765409,3.49096
8.21166,-66.8859,42.722,-0.778718,3.4918
8.23468,-66.8362,42.6729,-0.790079,3.49256
8.25666,-66.787,42.6233,-0.800393,3.49325
8.28354,-66.714,42.5481,-0.814995,3.49417
8.31006,-66.642,42.4719,-0.828625,3.49496
8.33272,-66.5945,42.4207,-0.834887,3.49543
8.35462,-66.5472,42.3692,-0.839512,3.49585
8.37629,-66.5002,42.3174,-0.843292,3.49624
8.40199,-66.4301,42.2394,-0.848002,3.49675
8.42272,-66.3835,42.1872,-0.849608,3.49705
8.44483,-66.337,42.1349,-0.850356,3.49732
8.46606,-66.2906,42.0826,-0.850669,3.49757
8.49189,-66.2212,42.0039,-0.850783,3.4979
8.51464,-66.1749,41.9514,-0.850766,3.4981
8.53997,-66.1056,41.8727,-0.850707,3.49836
8.56471,-66.0594,41.8201,-0.850667,3.49851
8.587,-66.0132,41.7676,-0.850633,3.49865
8.60948,-65.9439,41.6887,-0.850595,3.49883
8.63141,-65.8978,41.6361,-0.850577,3.49894
8.65493,-65.8516,41.5835,-0.850564,3.49904
8.67505,-65.8054,41.5309,-0.850554,3.49913
8.7006,-65.7362,41.452,-0.850545,3.49925
8.72313,-65.69,41.3994,-0.85054,3.49932
8.749,-65.6208,41.3205,-0.850536,3.49941
8.77333,-65.5746,41.2679,-0.850534,3.49946
8.79482,-65.5284,41.2153,-0.850533,3.49951
8.82115,-65.4589,41.1366,-0.846863,3.49958
8.84593,-65.412,41.0847,-0.837657,3.49962
8.86887,-65.3406,41.0077,-0.818313,3.49967
8.89038,-65.2923,40.957,-0.803807,3.4997
8.91441,-65.2435,40.9069,-0.790441,3.49973
8.9348,-65.1943,40.8571,-0.779029,3.49975
8.95549,-65.1446,40.8079,-0.76867,3.49978
8.97632,-65.0944,40.7591,-0.758874,3.4998
8.99901,-65.0182,40.6868,-0.744601,3.49983
9.01984,-64.967,40.6391,-0.737004,3.49984
9.0432,-64.9155,40.5917,-0.731675,3.49986
9.06384,-64.8637,40.5446,-0.727529,3.49987
9.08488,-64.8117,40.4977,-0.723987,3.49988
9.10609,-64.7595,40.4511,-0.7209,3.49989
9.12887,-64.681,40.3814,-0.718839,3.49991
9.1509,-64.6286,40.335,-0.718344,3.49992
9.1722,-64.5761,40.2887,-0.718155,3.49992
9.1943,-64.5235,40.2425,-0.718109,3.49993
9.21589,-64.4709,40.1963,-0.718126,3.49994
9.2454,-64.3919,40.1271,-0.718186,3.49995
9.27182,-64.313,40.0579,-0.718244,3.49995
9.29546,-64.2603,40.0117,-0.71944,3.49996
9.31549,-64.2081,39.9652,-0.726119,3.49996
9.34273,-64.1306,39.8943,-0.743589,3.49997
9.3649,-64.0796,39.8464,-0.757627,3.49997
9.38989,-64.004,39.7735,-0.778444,3.49997
9.41277,-63.9542,39.7243,-0.789863,3.49998
9.43349,-63.9048,39.6747,-0.800226,3.49998
9.45674,-63.8559,39.6246,-0.810026,3.49998
9.47934,-63.7835,39.5486,-0.824303,3.49998
9.5003,-63.7357,39.4974,-0.831901,3.49998
9.52186,-63.6882,39.446,-0.837233,3.49999
9.55145,-63.6175,39.3684,-0.843287,3.49999
9.5739,-63.5707,39.3164,-0.846653,3.49999
9.59517,-63.524,39.2642,-0.848961,3.49999
9.62188,-63.4541,39.1857,-0.850351,3.52377
9.64377,-63.4071,39.1326,-0.850556,3.56798
9.67031,-63.3356,39.0517,-0.850472,3.62672
9.69214,-63.2874,38.997,-0.850345,3.66138
9.71313,-63.2388,38.9418,-0.850223,3.69282
9.73472,-63.1898,38.8862,-0.85012,3.72133
9.75672,-63.1405,38.8301,-0.85004,3.74721
9.78216,-63.0659,38.7453,-0.849957,3.78158
9.80579,-63.0158,38.6883,-0.849921,3.80186
9.82596,-62.9655,38.6311,-0.849896,3.82025
9.85035,-62.8896,38.5447,-0.849872,3.84469
9.87451,-62.8388,38.4868,-0.849863,3.85911
9.90697,-62.7621,38.3996,-0.849853,3.87827
9.92924,-62.6852,38.312,-0.850002,3.89482
9.9524,-62.6339,38.2532,-0.853515,3.90459
9.9729,-62.5831,38.1938,-0.862911,3.91344
9.99586,-62.5327,38.1338,-0.875815,3.92148
10.017,-62.4829,38.0732,-0.890652,3.92877
10.0396,-62.4093,37.9809,-0.914768,3.93846
10.0635,-62.361,37.9186,-0.929308,3.94417
10.0897,-62.2892,37.8244,-0.942468,3.95176
10.1132,-62.2418,37.7611,-0.948161,3.95624
10.1355,-62.1948,37.6974,-0.952462,3.9603
10.1641,-62.1247,37.6014,-0.955364,3.9657
10.1902,-62.055,37.5049,-0.956185,3.97036
10.2122,-62.0086,37.4404,-0.956264,3.97312
10.2339,-61.9624,37.3757,-0.956194,3.97561
10.2569,-61.9162,37.311,-0.956068,3.97788
10.2804,-61.8471,37.2137,-0.955868,3.98088
