ws,wt,wc,wcl,wd,dm,Score_FGM_mean,Score_FGM_max,Score_FRENET_mean,Score_FRENET_max,duration_s_mean,collision_flag_sum,fgm_min_d_mean,fre_min_d_mean
2.2,1.49,0.77,1.17,1.19,0.34,17.706650106121987,21.421558559719355,16.813175651748505,24.185949303641117,10.885,1,0.002152367142857143,0.018325517142857146
2.63,1.64,0.75,1.11,1.16,0.32,17.703684067008123,21.12196307543414,15.851651061957899,22.691936569270176,11.95125,0,0.002061255,0.0188947325
1.39,2.74,1.62,2.48,2.88,0.5,17.695833534363498,24.66101160153274,16.911383395974095,25.16989515554227,14.555,0,0.002609285,0.00960257375
2.33,1.53,0.81,1.23,1.36,0.38,17.684509169901585,21.677316726412005,17.467499965130404,24.213259762308997,13.12875,1,0.0018252675,0.01172520375
0.84,2.5,1.7,2.61,2.85,0.58,17.670496614453324,22.421323790683285,16.72609030893009,21.49369000786782,12.085,1,0.004154992857142857,0.009382680000000001
2.38,1.56,0.84,1.26,1.33,0.36,17.649497461697937,21.585120317062078,16.914101585410133,24.35420990607521,12.15625,1,0.00253326375,0.01277862125
2.95,1.1,0.68,1.22,1.39,0.4,17.628489442478898,23.07048818980912,16.065430340231245,22.160256341213852,13.725000000000001,0,0.0016780675,0.01435204625
2.25,1.51,0.79,1.19,1.21,0.34,17.600542383771607,21.497305966691126,16.031748888506698,23.096676441837733,11.52625,1,0.00296456375,0.02302219375
2.44,1.46,0.82,1.25,1.33,0.36,17.5685520551676,20.947979276924514,16.557036421098704,22.50093052109181,13.3275,0,0.0029195825,0.005498643750000001
2.33,1.52,0.8,1.22,1.34,0.37,17.55207115366132,21.00123421056689,16.71269209612131,23.490305911296073,13.463750000000001,0,0.0029485875,0.0116960325
2.41,1.42,0.79,1.17,1.3,0.34,17.472220037582225,20.648713633595243,15.663118544732992,22.486837538234592,11.21,0,0.0015611042857142858,0.012656145714285713
0.74,2.3,1.61,2.48,2.72,0.56,17.447098256335522,22.876628405081732,16.603315137973137,22.768623542204125,14.73875,0,0.0042221225,0.012754775
2.13,1.45,0.91,1.47,1.84,0.44,17.41828971588391,24.8313092093595,16.167440330816945,23.71769662921348,14.165000000000001,0,0.00477302875,0.013457479999999999
2.44,1.41,0.78,1.18,1.28,0.35,17.391641984231704,20.669806390640506,15.769947445720485,23.7576022985953,13.344999999999999,0,0.00211069625,0.0108672075
0.7025,1.5402,2.4927,1.6393,1.0657,0.1871,17.386739470411747,24.370799241173504,14.715845318044142,23.59357660114737,13.2125,1,0.01000753375,0.0188703925
2.93,1.12,0.7,1.23,1.36,0.39,17.38332164563094,21.392883873561072,16.221346954960197,23.002274355902408,13.39875,1,0.00261019375,0.00990591125
0.605,1.3506,0.7183,2.8088,2.7902,0.249,17.35560449407932,25.15522628700263,14.947547809107236,24.317892782548157,13.28625,0,0.006344554285714286,0.018373305714285717
2.75,1.54,0.89,1.46,1.81,0.46,17.294702033759243,22.402739644524615,16.31328719636928,21.482188837912677,13.44125,0,0.002636385,0.0315008875
2.68,1.54,0.83,1.25,1.39,0.36,17.261114780370754,20.682181552204913,15.395095618858349,21.971032447446497,11.286249999999999,0,0.0024381628571428574,0.010732058571428572
1.71,1.56,0.95,1.28,0.5,0.45,17.25263163616072,27.18235467774992,16.347476974436663,23.344518862766535,11.2075,1,0.0037593071428571427,0.005188597142857143
2.51,1.49,0.85,1.28,1.36,0.38,17.17039090937135,20.51321128727531,15.560072478028408,23.159529523384304,11.325,0,0.002356321428571429,0.013092575714285714
2.8,1.32,0.84,1.37,1.65,0.43,17.144825933919567,21.444406709996606,16.21884592741148,22.538504703157752,13.915,0,0.00270442375,0.00423584375
1.2043,1.1211,1.3884,1.4308,1.2563,0.202,17.11539834349974,23.50731494682802,14.487125093225524,21.421338861689748,11.682500000000001,1,0.011201277142857142,0.013739081428571429
0.9569,1.3932,1.4536,1.5237,1.1112,0.1848,16.99441605620799,24.4185929645472,14.157889833449412,23.68700460829493,13.64625,1,0.0104813775,0.00759097125
0.72,1.77,1.17,2.2,2.48,0.5,16.916662066587648,26.117578018706322,15.554291070069233,23.682301722971726,12.41,1,0.0023188185714285714,0.01920155285714286
1.32,2.18,1.52,2.28,2.61,0.54,16.50281907052242,24.12282248033731,15.085835129897818,21.978239803609114,12.745000000000001,0,0.00205495,0.006064998571428571
1.53,2.55,1.88,2.73,3.05,0.6,16.468907100685396,26.066072280679585,15.259627507721696,23.01679343841642,12.1125,0,0.0025231142857142855,0.020046289999999998
1.0388,1.5873,1.2429,3.0026,2.642,0.2454,16.34561372307239,24.918339253900196,13.168493558208676,21.23502944781608,14.34125,1,0.0089661475,0.01165225125
0.6928,1.1848,1.3157,2.794,2.3887,0.2309,16.31881946743934,25.717499020783265,13.544205522915393,23.31323664949851,14.09,1,0.0108727325,0.01564712875
0.64,2.01,1.32,2.48,2.73,0.55,16.28486419505768,23.881133801217814,15.04009571588722,21.65243603644932,12.76625,1,0.0022543657142857143,0.006671355714285713
1.36,2.33,1.57,2.44,2.71,0.55,16.25995511838462,25.450681273393695,15.150261013781257,21.863776134517604,10.225,0,0.002027885,0.011507333333333335
0.89,2.58,1.75,2.66,2.9,0.58,16.115576617053225,24.604044078263744,15.239776268601268,21.25999883306781,15.10875,0,0.0020696275,0.013604897500000001
1.1381,1.1881,1.4511,1.595,1.5983,0.1877,16.063011726354688,23.726788866199332,13.0851351148421,21.59753127057274,14.223749999999999,1,0.01117350875,0.01170958375
2.45,1.57,0.93,1.51,1.77,0.47,16.0449277307211,26.242213089265626,15.09070364761261,22.229616750517906,12.10125,0,0.002664411428571429,0.013605831428571429
1.44,1.95,1.27,1.93,2.26,0.46,15.905732449110637,25.514076754948718,14.788644575377926,21.915576130340902,13.0625,0,0.004075835714285715,0.01667147857142857
2.6482,1.2062,0.9791,0.9266,0.9076,0.158,15.901784943932451,27.554715751059057,13.042454805728086,22.532999159703092,10.3175,2,0.0066335462500000004,0.024140316250000002
1.4,1.88,1.21,1.87,2.19,0.45,15.888225441373422,25.560378760309476,14.7512600931516,23.659401041044863,14.9125,0,0.00238637875,0.0097988225
1.97,2.15,1.41,2.2,2.48,0.53,15.866172224061122,24.31577593960593,15.56897262620505,23.222818849730224,13.585,1,0.00330164625,0.0043874987500000006
1.47,2.34,1.59,2.47,2.76,0.57,15.852137893319687,25.514672789899112,14.796743137109644,21.10972053555939,12.92125,1,0.0032979685714285716,0.005136575714285714
1.6,1.5,0.9,1.23,0.46,0.43,15.807229259930947,21.293568916477195,15.256423818896721,23.787284497882993,11.89,1,0.0047969,0.02877827125
1.67,1.52,0.95,1.25,0.5,0.44,15.673745770767601,24.22335336869249,14.931281246426664,23.080397530293524,11.415,2,0.00569381,0.01244001125
1.44,2.51,1.72,2.55,2.78,0.55,15.66209297857231,24.145259198551685,15.527000919234533,23.283666621817083,13.7075,1,0.0062984700000000005,0.017278038750000002
1.39,1.93,1.17,1.74,2.05,0.43,15.657967066025119,23.217215092022773,15.615616956529003,26.93745377778376,14.82625,0,0.00366713,0.015531053749999999
2.87,1.64,0.73,1.32,1.45,0.42,15.63937612304785,20.425310793049483,14.528488953515325,22.3231324278438,10.695,1,0.00933803125,0.02436969625
2.81,1.37,0.58,1.09,1.03,0.29,15.626794833078058,21.462115380429044,14.294938410113678,23.813979648345562,12.375,1,0.00278071625,0.01815515
0.87,2.62,1.78,2.71,2.9,0.58,15.625047584464754,24.212218843139453,15.123605297408146,22.062272559057543,12.20125,0,0.0023316671428571427,0.012134345714285715
0.5529,1.0906,1.0699,2.8004,2.1754,0.2415,15.601941117210375,24.287052937913874,12.65074470671074,21.92131465128852,14.7325,1,0.0075894625000000005,0.012017215
1.92,2.06,1.4,2.29,2.63,0.5,15.560344229834662,25.11058806849941,14.932030642220273,21.10643321476757,11.4925,2,0.002284851428571429,0.025309988571428573
2.55,1.66,0.77,1.19,1.26,0.35,15.541036449613799,22.321393796832766,14.30390828080034,26.108357253954807,11.498750000000001,0,0.0024875628571428576,0.012173044285714285
0.9615,1.3358,1.149,2.6532,2.9927,0.2332,15.504111822092852,25.298441863056453,12.850246342313238,23.937537603554407,14.75375,1,0.007051315,0.0088336
0.7979,1.559,0.9723,2.9099,2.5774,0.2722,15.48789613309317,25.224676489038888,12.68210006569229,23.579188288277635,14.5425,1,0.004827975,0.013313914999999999
2.81,1.47,0.91,1.49,1.76,0.46,15.47663497729898,23.16728584287561,15.709129418906373,22.468886533197356,14.34625,0,0.00234813,0.0167846975
2.55,1.37,0.66,1.21,1.19,0.33,15.434030745109444,21.346619394274153,15.344142098408732,24.530356956838776,11.5725,2,0.00467429,0.0215330925
1.59,1.62,0.94,1.26,1.31,0.37,15.430911325530662,24.40792223465394,14.872202204762601,22.040033989610723,13.959999999999999,0,0.00242394375,0.01541595
1.52,1.64,0.95,1.29,1.36,0.38,15.40230244758295,24.804939362959388,14.291922388002362,23.470486581729467,11.76625,1,0.00300488,0.008251245714285715
1.59,1.45,0.89,1.18,0.46,0.41,15.365585904797946,21.086098408654475,13.858294730198242,21.949955374219048,12.61375,1,0.00461585,0.0224682475
0.95,2.14,1.46,2.31,2.61,0.53,15.20606787013512,23.55574824987972,15.066643996728672,21.96004942339374,14.161249999999999,1,0.0044420975,0.01990437375
2.7,1.83,0.73,1.15,1.09,0.33,15.142366910061947,21.363946239583026,14.511148043094325,22.280268518725794,12.51125,1,0.00413107375,0.016467255
2.28,1.51,0.83,1.1,1.12,0.3,15.049704890279259,21.89980679181137,13.697834066617197,22.890018907924137,11.44375,1,0.0033310942857142857,0.010530281428571429
2.52,1.58,0.82,1.24,1.37,0.38,14.967022973846229,21.172605292033406,13.860373083811083,23.73326483016602,11.69875,1,0.0041199371428571425,0.01057027142857143
2.49,1.48,0.84,1.27,1.35,0.37,14.930641409574864,20.82364715629998,14.653908365541715,22.34776900746926,13.76625,0,0.00438878875,0.0148595225
2.72,1.44,0.82,1.34,1.58,0.41,14.921315124271974,21.245508979367834,13.238818295606938,22.115013315579223,11.72,1,0.002525682857142857,0.0072449671428571425
2.52,1.36,0.65,1.19,1.18,0.33,14.915030068811197,20.486525270868324,12.653485120689043,21.737346696897866,11.865,0,0.0021688885714285715,0.01334207
1.84,1.56,0.79,1.18,1.19,0.34,14.906625145293637,21.053538184266795,13.622673203185755,20.80113468531326,13.34625,1,0.003213015,0.0064841775
0.74,1.8,1.21,2.28,2.63,0.52,14.825793178194342,23.486174944635774,13.746568385650482,21.69437346106892,13.21125,1,0.0042662142857142855,0.005412008571428571
2.3654,1.7615,0.6445,0.6267,0.5972,0.1301,14.819855814676352,33.33287286752649,13.180309185410803,30.592741935483875,10.7175,2,0.02091023125,0.014817
2.96,1.13,0.71,1.24,1.38,0.4,14.708004185282654,20.638901020507816,13.615796283453975,20.473107589378227,12.2075,0,0.003014354285714286,0.010755470000000001
2.94,1.31,0.88,1.41,1.7,0.44,14.667575723142365,26.069878005934953,13.38123872614964,20.918689723977383,11.36375,1,0.0032872614285714284,0.00924170142857143
1.1751,1.1714,2.2522,1.1078,1.7631,0.2059,14.65565927448219,23.779415090990437,12.821244111809591,22.142898774956553,14.61375,1,0.0033396637499999997,0.01285803625
1.3487,1.6967,1.1989,1.5631,1.1507,0.2064,14.459310009084533,32.93656272314476,12.274635040900447,28.547268519942186,11.8575,1,0.010506362857142857,0.02228579857142857
0.7262,1.1648,2.3669,1.4363,1.6912,0.2277,14.417469420326196,27.10691275967301,11.652354040232712,21.367823690903954,12.29125,1,0.005690882857142857,0.016058694285714284
1.189,0.9277,2.6455,1.9303,1.5129,0.1799,14.310293298918403,25.58234265232541,11.616260307949961,24.57685306906664,12.29875,1,0.010427575714285714,0.025236165714285715
1.2112,1.5546,2.517,1.2644,1.3001,0.1987,14.298476756685973,25.794392299584057,11.318517486314951,23.12508045425289,11.893749999999999,1,0.009295342857142857,0.013885754285714286
1.0341,1.0204,2.05,1.8391,1.0403,0.222,14.055401371579544,25.775531994711116,10.961843595520886,21.900620623806493,12.78125,2,0.010244458750000001,0.01916171375
0.8967,1.2108,1.1897,2.028,2.3758,0.2582,13.853758633469258,25.861874184929345,11.675658994447591,22.77933957594258,12.8175,1,0.010342848571428571,0.009396994285714286
1.29,1.4675,2.6409,1.5904,1.371,0.1825,13.760448776457828,24.415841242143472,10.798761221169325,21.225013698769136,12.4,1,0.005774865714285714,0.015523044285714285
0.6806,0.9693,0.9278,2.1538,2.3257,0.2478,13.743243467793391,23.35873531789874,10.840542335293517,21.932616008280142,15.1325,1,0.0092304375,0.01500247625
1.78,1.63,1.0,1.33,0.54,0.48,13.73176376170676,25.206458489780818,12.934175036805152,22.898000908677872,9.05125,2,0.0027263328571428573,0.026224884285714286
1.3316,1.0386,2.7936,1.5558,1.7769,0.2013,13.706446455664196,24.145931949863073,10.698701909639505,22.13794540942928,15.0725,1,0.00742162375,0.0049306825
1.54,2.22,1.33,2.17,2.44,0.47,13.69904190979387,24.20128322818585,12.508040926252525,20.968272290509763,15.719999999999999,0,0.00540019,0.007147685
0.71,1.73,1.09,2.2,2.55,0.5,13.670098129990405,23.60231587319699,12.42451678438536,21.58786189648595,15.71875,1,0.00672529,0.0055102350000000005
1.0608,2.3754,0.8409,1.7021,1.6963,0.2147,13.644231138601697,22.92927374429808,11.078640261625722,20.76420691960555,14.6275,1,0.0075767375,0.01044754875
2.9772,1.4183,0.9777,0.5069,0.9121,0.1288,13.550785561736209,35.27362912080159,11.833776861496727,32.31948470582779,9.3075,3,0.011883675,0.01320372125
1.67,1.51,0.93,1.24,0.49,0.43,13.503296133429718,25.8893563456119,12.822953136341352,22.801450287683185,9.8525,2,0.0030003414285714285,0.026160965714285715
1.62,2.34,1.63,2.4,2.74,0.57,13.392256883404198,23.102883481036407,13.098867112847648,22.0231324278438,14.442499999999999,1,0.00282732375,0.022389065
0.9271,1.007,0.9742,2.2519,2.1258,0.272,13.216776598983742,22.31820550650314,10.585297042474965,21.397070178448864,15.11625,1,0.00821352125,0.0128026675
2.83,1.28,0.9,1.43,1.63,0.42,13.191614241931028,24.271898627650167,11.99959274307681,24.0789578209036,11.129999999999999,1,0.004041652857142857,0.014171661428571429
0.9376,0.9327,0.9817,2.2676,2.4136,0.2489,13.14819834815868,25.52759132014355,10.651658770934551,22.53408916297032,15.20625,1,0.0088990975,0.01641921625
0.8282,1.5812,2.5276,1.8827,1.0338,0.2171,13.129472838038279,23.73003509808511,11.318230307072291,22.6053022347652,9.0975,1,0.011837704999999999,0.0204545
1.2886,1.3851,1.0061,1.5466,1.5632,0.2146,13.050885305651892,24.93340402579664,11.859090967591028,22.218002298751337,14.897499999999999,1,0.00380651875,0.00903864375
0.8861,1.0509,1.1419,2.7173,2.9842,0.2586,12.956285314023397,24.35867780034236,10.577883449389143,23.54759566702645,15.07,1,0.0078851475,0.01285269375
1.58,1.45,0.89,1.18,0.47,0.41,12.883261159682945,21.165747562138186,13.118391651449004,22.98104920499902,11.206249999999999,3,0.00380346875,0.019514386249999998
0.5053,0.8522,1.4159,2.7225,2.5519,0.2394,12.832040099920903,20.62694795059872,9.937235519687787,18.408637126753806,13.315,2,0.0105935275,0.0128296375
2.61,1.6,0.72,1.14,1.18,0.32,12.83196491025655,21.020956814295115,12.238706519953595,23.38165653786743,9.92375,0,0.001782715,0.021720635
2.84,1.35,0.86,1.39,1.68,0.44,12.829539703676161,21.707919981604785,13.29524786038497,22.767932278100577,14.85375,0,0.0026809012499999997,0.01142104125
1.58,2.55,1.94,2.78,3.11,0.59,12.72366738814754,24.96603082598245,12.823572029573281,21.683991617983235,14.09,1,0.01274812875,0.0185901425
1.5381,2.4013,1.3278,1.3426,1.2767,0.2187,12.511233062455053,34.39661115230119,10.16462901920117,30.446512741199,10.88,3,0.01605869375,0.0136259575
1.1311,2.9123,1.428,2.1387,1.9753,0.191,12.406763014971235,26.285833529045462,10.476435470985251,23.738812969712804,14.66375,1,0.00391371875,0.01326840625
2.65,1.64,0.75,1.13,1.14,0.32,12.360375338978464,20.509220220226076,11.010800558082012,22.02480698043363,11.53,1,0.0024658,0.013880778571428571
0.7571,1.2629,0.9884,2.2419,2.6276,0.2356,12.02588007990386,26.345144432442957,9.706161987077879,27.000793231094654,17.439999999999998,0,0.007728215,0.00866958
0.5131,1.4804,1.0786,2.7189,2.8385,0.2532,11.982268034198384,26.45801455312253,9.884293802886104,25.891881116346504,15.5325,1,0.0080422525,0.023300045
1.0,1.0,1.0,1.0,1.0,1.0,11.978202877489078,28.97436943245789,10.060900284998858,25.90865557208062,10.815,3,0.01600739625,0.015673175
2.82,1.33,0.85,1.38,1.66,0.43,11.660845383832202,20.136143773178254,11.240663053439494,23.38830521850646,13.85375,2,0.00163023875,0.015154965000000001
1.0241,2.4336,1.3423,1.2577,1.4355,0.1752,11.628732319889707,26.236055784374802,8.964677626434467,22.863395131229435,11.41375,3,0.01551960875,0.0129915375
0.6663,0.9267,2.921,1.3054,1.4095,0.2134,11.582129676193107,25.548940110880565,8.785246355104011,22.843286510555146,13.58875,2,0.01434240625,0.01819064
2.9819,1.4202,0.4224,0.4294,0.4704,0.1345,11.556101705275585,34.184515549253234,10.703631209596894,21.94684062699721,7.93,3,0.02039780125,0.016744711428571427
1.182,2.5179,0.7391,1.2932,1.4873,0.1875,11.096973368733845,25.745339678357805,8.867940674880264,22.10769131777625,11.462499999999999,3,0.01057164125,0.01984222
1.2333,1.1929,1.4518,1.0927,1.379,0.1851,10.946620997267912,24.359249757013778,8.737158446468605,21.75701940475448,11.55125,3,0.01665600875,0.010453345000000001
2.5922,1.2238,0.8772,0.6338,0.9725,0.1328,10.94545301407635,31.37877081329054,9.372814911561928,27.17190152801358,8.09875,3,0.02092448875,0.01408859375
1.0613,1.3086,3.073,1.4748,1.6143,0.221,10.938750116267652,23.26645662973703,8.680825312137289,20.658712321523005,12.8,1,0.008736095714285715,0.010441264285714286
1.2575,1.531,1.2576,1.2109,1.6963,0.1841,10.796119742387978,24.347313429678664,8.468339028369883,22.551258734564943,13.0175,1,0.008321565714285715,0.005355372857142856
0.8228,1.0491,3.0837,1.9735,1.783,0.1975,10.766102506191066,25.67174252867637,7.9904185228257605,21.095375469883727,11.3425,2,0.009599932857142857,0.022304497142857142
1.2244,1.5734,1.4106,1.2118,1.6116,0.2167,10.755689448869406,24.142811372530335,8.32825224223619,20.623043519755676,11.71875,3,0.01317767625,0.016060356249999998
0.9035,1.3472,1.102,1.634,1.4355,0.1901,10.68866303321141,25.139963966720742,8.185283685840714,21.509569340876418,12.008750000000001,3,0.0150745825,0.0201954925
1.1741,1.5918,3.167,1.4674,1.5063,0.1959,10.687028429860703,25.21960522528283,8.185611178731511,20.79427372653892,11.737499999999999,3,0.008625985,0.02745840125
1.1052,2.3484,1.1856,1.7559,1.343,0.185,10.64109477705604,24.049864698797013,11.124437800211263,21.417955892034232,11.18625,2,0.015058641250000001,0.013396074285714285
0.6147,1.4843,0.9283,2.6025,2.8232,0.2735,10.550522488194137,23.20283010657362,8.246463714481019,20.276855670622872,13.8725,1,0.004345225714285714,0.008709447142857143
1.3487,1.3079,2.1699,1.1159,1.0643,0.1869,10.46941758191354,23.91905777436022,8.41847386296686,22.315878305040595,11.9975,3,0.0068505975,0.01729974
0.96,2.17,1.58,2.35,2.59,0.53,10.41252941179226,23.466232158732538,9.617860058499696,19.789406334085918,15.1725,2,0.00264745,0.0096975675
1.3967,2.6396,0.8537,1.6959,1.4198,0.1989,10.325400449489578,25.598750395276316,7.73589998987436,22.99936348241271,12.21125,3,0.021263329999999997,0.015755480000000002
1.0939,1.6234,0.9082,1.0446,1.2508,0.2149,10.161367495175,24.40761554966082,7.253718245104484,20.648618990434386,12.27125,3,0.0084819475,0.015173596250000001
1.0714,1.4109,1.5262,1.552,1.4207,0.1955,10.16108276047736,25.25802810090645,7.755072585176288,21.252239994867793,14.16125,2,0.0106559425,0.013452681250000001
0.9449,1.2976,1.439,1.0401,1.1516,0.187,9.863270830288535,32.445649764803484,8.674306207800035,29.276103565365023,16.41,1,0.007746095,0.011910225
1.6218,3.0615,0.7573,1.9687,1.1672,0.2108,9.812764537807933,33.97119035432704,7.50842886798646,29.7163652373232,9.07125,3,0.030466684285714283,0.01118855
1.3175,2.1451,1.1442,1.1301,1.2104,0.2152,9.752300399743984,24.03594418227975,8.218596196497819,20.646329324774516,8.901250000000001,3,0.010159671428571429,0.017414428571428574
1.9337,2.2162,0.9466,1.5956,1.6827,0.187,9.721022601585812,22.433606491005364,7.973787283624648,19.510229049632244,11.87625,3,0.01183584375,0.02176521625
0.3983,1.2881,1.0924,2.3659,2.991,0.2417,9.654076115579437,24.42516760454528,7.925281052199793,23.02887998708341,12.31125,0,0.0030091916666666664,0.014579693333333333
2.0847,1.5993,0.8473,0.412,0.6453,0.1327,9.523340451808002,20.17881992087212,8.238587423153323,20.624612903225803,9.04375,4,0.0054626975,0.02420284375
2.4932,1.3465,0.5484,0.6115,0.353,0.1539,9.480347174493701,21.318675339348577,8.371244195502754,22.670226364227943,9.03125,4,0.015288738750000001,0.02151576625
2.3556,1.2047,0.8122,0.3048,0.8075,0.1359,9.438060303248188,20.89797582740733,5.810072305907651,20.163838120104437,7.22,4,0.015263414285714285,0.0208261275
2.9497,1.6935,0.4106,0.7772,0.5144,0.1512,9.312103728171653,20.75915995592829,8.37979429817396,21.782688613631844,9.16125,4,0.01311106625,0.0133511425
2.316,1.7818,0.5751,0.719,0.6781,0.1492,9.199673321112373,20.50856141618133,7.711889700880343,21.290540831833415,9.45625,4,0.0191152575,0.01804123125
1.0885,1.5078,1.4127,1.4364,1.5588,0.1816,8.97332537742358,25.052862378303566,6.687917702287191,21.962194659217143,12.30125,2,0.024883139999999998,0.023462544285714284
0.9084,1.4964,1.0915,1.5146,1.2503,0.1965,8.816305988071525,23.888789520076532,7.136223346971029,20.183518205236652,11.787500000000001,2,0.01811014,0.00926862142857143
0.8841,1.3866,0.8504,1.3767,1.0629,0.2115,8.788045898188965,21.60394414096654,7.29112428462329,18.853719562790026,12.1675,3,0.01148385,0.01155551125
2.3225,1.7967,0.9319,0.923,0.985,0.1398,8.564126613563827,20.356267988972235,7.0179061211610545,21.23540706605223,11.12,3,0.01428712875,0.01196769625
1.4717,3.1207,1.2259,1.485,1.1865,0.205,8.38906439337775,20.056590002835982,6.712209337459536,20.971300620050883,10.06125,4,0.01607369125,0.02144071
1.2082,3.0446,1.3749,1.1709,1.1202,0.1757,8.38872031752671,19.23136951072007,6.801068606850002,19.542865522202163,8.28125,4,0.006571252857142857,0.02229869142857143
2.0411,1.0494,0.8521,0.4032,0.7938,0.1544,8.264462867966676,20.632730293246702,6.920054566938871,21.6509806987758,10.2,4,0.02199935875,0.01939779
1.4696,2.0526,0.9807,1.9658,1.719,0.1768,7.713589518842839,20.147563524674293,5.840561853927447,21.113807607509045,10.615,4,0.018401717499999998,0.006553758749999999
1.5232,2.2839,1.1423,1.2898,1.2642,0.1799,7.7073697574204445,21.52035457521744,6.074343558953462,22.62255885692006,10.54125,4,0.020297957499999998,0.017735722500000002
1.31,1.3208,1.2002,1.0344,1.2855,0.1921,7.685200126949491,20.570984393930136,5.689771201389464,20.928726795866442,10.7725,4,0.01036924125,0.01717324
1.524,1.4754,1.3739,1.1054,1.2128,0.191,7.65785175361167,18.691579447947014,5.6913875394429185,18.870227123107306,10.145,3,0.0029653699999999997,0.020715274285714284
2.8861,1.236,0.8526,0.5532,0.3505,0.1633,7.555954444145801,20.514880710231076,7.35502720312939,21.45754412864217,8.58625,5,0.018900391250000002,0.017637833749999998
1.2874,1.1571,3.1134,1.6453,0.9524,0.2152,7.485275554288966,20.455256799016684,5.72379175157795,21.384914175791653,12.14875,2,0.0035597585714285712,0.006938724285714286
2.9131,1.7269,0.9444,0.699,0.5896,0.1355,7.4070296221532,20.583110307826423,6.934174664008438,21.29604969082917,8.61875,5,0.014896386250000001,0.0189665675
1.4516,2.7474,1.0353,1.2191,1.035,0.1973,7.081893430788606,20.991267143089768,6.151800394487923,22.036189550639975,10.795,4,0.0226734325,0.03047029875
2.908,1.1838,0.7348,0.4507,0.9684,0.1402,6.316153825310457,20.046457010488943,5.248508880578422,19.44527995355328,7.6125,3,0.008310058333333334,0.026261709999999997
1.1698,1.5535,1.306,1.2074,1.3573,0.1941,6.264968131379277,24.37863261666826,4.337440416693015,21.221336040700645,10.536249999999999,3,0.016437764285714286,0.012139800000000001
1.3203,1.2512,2.432,1.2317,1.6035,0.2085,5.7801359051781285,18.517781277073507,3.9643448961555454,17.525243040212107,8.81875,4,0.016178865714285715,0.03414811142857143
1.0391,3.0619,1.3841,1.0825,1.2592,0.2152,5.557878022434478,18.948633914359466,3.997048230957683,17.563863816463403,8.82125,4,0.020149687142857142,0.03366796714285714
2.7608,1.1883,0.5954,0.3531,0.7395,0.1251,4.764583297231326,21.074792936416994,4.221844249385608,22.476840291508953,9.53125,5,0.0107304925,0.015169054999999999
2.1567,1.3737,0.698,0.8333,0.9677,0.1378,4.598721032133637,19.518280755697003,3.8663900243040206,20.49160406539991,8.185,4,0.01654873,0.020892187142857142
1.2497,2.4833,1.4393,1.494,1.5434,0.2193,4.3893807153993025,17.58463165974742,4.147031095276507,17.32086598289372,8.60375,4,0.014460497142857144,0.023908024285714286
1.9219,2.1553,1.3408,1.8841,1.3669,0.1919,3.8373536468795617,21.21689467385069,3.0240768626891237,20.95067941764202,8.745000000000001,4,0.016392777142857144,0.016549142857142856
2.7545,1.3992,0.4503,0.3347,0.397,0.1608,2.483360270564379,19.866882164515033,2.5986183527295696,20.788946821836557,6.31375,4,0.04140609333333333,0.013598336666666667
