# x, y, speed_mps, dist_to_wall
21.6769,6.0078,2,0
21.9667,6.18168,2,0
22.2565,6.35556,2,0
22.5463,6.5874,2,0
22.8361,6.76128,2,0
23.1259,6.99312,2,0
23.4157,7.167,2,0
23.7055,7.4568,2,0
23.9953,7.68864,2,0
24.2271,7.97844,2,0
24.459,8.26824,2,0
24.6328,8.55804,2,0
24.8067,8.84784,2,0
24.9226,9.13764,2,0
24.9806,9.42744,2,0
25.0386,9.71724,2,0
25.0386,10.007,2,0
25.0386,10.2968,2,0
24.9806,10.5866,2,0
24.9226,10.8764,2,0
24.8647,11.1662,2,0
24.7488,11.456,2,0
24.6908,11.7458,2,0
24.5749,12.0356,2,0
24.5169,12.3254,2,0
24.401,12.6152,2,0
24.343,12.905,2,0
24.2271,13.1948,2,0
24.1692,13.4846,2,0
24.0532,13.7744,2,0
23.9953,14.0642,2,0
23.8794,14.354,2,0
23.8214,14.6438,2,0
23.7634,14.9336,2,0
23.6475,15.2234,2,0
23.5896,15.5132,2,0
23.4736,15.803,2,0
23.4157,16.0928,2,0
23.2998,16.3826,2,0
23.2418,16.6724,2,0
23.1259,16.9622,2,0
23.0679,17.252,2,0
22.952,17.5418,2,0
22.894,17.8316,2,0
22.7781,18.1214,2,0
22.7202,18.4112,2,0
22.6042,18.701,2,0
22.5463,18.9908,2,0
22.4304,19.2806,2,0
22.3724,19.5704,2,0
22.2565,19.8602,2,0
22.1985,20.15,2,0
22.0826,20.4398,2,0
22.0246,20.7296,2,0
21.9667,21.0194,2,0
21.8508,21.3092,2,0
21.7928,21.599,2,0
21.6769,21.8888,2,0
21.6189,22.1786,2,0
21.503,22.4684,2,0
21.3871,22.7582,2,0
21.2712,23.048,2,0
21.0973,23.3378,2,0
20.9234,23.6276,2,0
20.7495,23.9174,2,0
20.5177,24.2072,2,0
20.3438,24.497,2,0
20.054,24.7868,2,0
19.7642,25.0766,2,0
19.4744,25.3085,2,0
19.1846,25.5403,2,0
18.8948,25.7142,2,0
18.605,25.8881,2,0
18.3152,26.062,2,0
18.0254,26.1779,2,0
17.7356,26.2938,2,0
17.4458,26.4097,2,0
17.156,26.4677,2,0
16.8662,26.5836,2,0
16.5764,26.6416,2,0
16.2866,26.6995,2,0
15.9968,26.6995,2,0
15.707,26.7575,2,0
15.4172,26.7575,2,0
15.1274,26.7575,2,0
14.8376,26.7575,2,0
14.5478,26.7575,2,0
14.258,26.7575,2,0
13.9682,26.7575,2,0
13.6784,26.7575,2,0
13.3886,26.7575,2,0
13.0988,26.6995,2,0
12.809,26.6995,2,0
12.5192,26.6995,2,0
12.2294,26.6995,2,0
11.9396,26.6995,2,0
11.6498,26.6995,2,0
11.36,26.6995,2,0
11.0702,26.6416,2,0
10.7804,26.6416,2,0
10.4906,26.6416,2,0
10.2008,26.6416,2,0
9.911,26.6416,2,0
9.6212,26.6416,2,0
9.3314,26.6416,2,0
9.0416,26.6416,2,0
8.7518,26.6416,2,0
8.462,26.6416,2,0
8.1722,26.5836,2,0
7.8824,26.5836,2,0
7.5926,26.5836,2,0
7.3028,26.5836,2,0
7.013,26.5836,2,0
6.7232,26.5836,2,0
6.4334,26.5836,2,0
6.1436,26.5836,2,0
5.8538,26.5256,2,0
5.564,26.5256,2,0
5.2742,26.5256,2,0
4.9844,26.5256,2,0
4.6946,26.5256,2,0
4.4048,26.5256,2,0
4.115,26.5256,2,0
3.8252,26.5256,2,0
3.5354,26.4677,2,0
3.2456,26.4677,2,0
2.9558,26.4677,2,0
2.666,26.4677,2,0
2.3762,26.4677,2,0
2.0864,26.4677,2,0
1.7966,26.4677,2,0
1.5068,26.4677,2,0
1.217,26.4677,2,0
0.927201,26.4097,2,0
0.637401,26.4097,2,0
0.347601,26.4097,2,0
0.0578009,26.4097,2,0
-0.231999,26.4097,2,0
-0.521799,26.4097,2,0
-0.811599,26.4097,2,0
-1.1014,26.4097,2,0
-1.3912,26.3518,2,0
-1.681,26.3518,2,0
-1.9708,26.3518,2,0
-2.2606,26.3518,2,0
-2.5504,26.3518,2,0
-2.8402,26.3518,2,0
-3.13,26.3518,2,0
-3.4198,26.3518,2,0
-3.7096,26.2938,2,0
-3.9994,26.2938,2,0
-4.2892,26.2938,2,0
-4.579,26.2938,2,0
-4.8688,26.2938,2,0
-5.1586,26.2938,2,0
-5.4484,26.2938,2,0
-5.7382,26.2938,2,0
-6.028,26.2938,2,0
-6.3178,26.2938,2,0
