map,ws,wt,wc,wcl,wd,dm,opp_config,mode,stamp,file_result,file_dur,filename,finish_reason,duration_s,total_dist_m,collision_flag,fgm_min_d,fgm_unsafe_ratio,fgm_track_rms,fre_min_d,fre_unsafe_ratio,fre_track_rms,fgm_sc,fre_sc,S_progress,Score_FGM,Score_FRENET
playground,0.9271,1.007,0.9742,2.2519,2.1258,0.272,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765060561,STUCK,19.24,Mux_playground_WS0.9271_WT1.007_WC0.9742_WCL2.2519_WD2.1258_DM0.272_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765060561_STUCK_dur_19.24s.csv,STUCK DETECTED,19.24,33.98,False,0.00677265,0.8437996820349761,0.5291633214730124,0.0104899,0.6487222454964391,1.4752765640796004,0.10742817869486151,0.0903285654437728,0.22419354838709685,0.0,0.0
playground,2.87,1.64,0.73,1.32,1.45,0.42,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765100610,CRASH,8.97,Mux_playground_WS2.87_WT1.64_WC0.73_WCL1.32_WD1.45_DM0.42_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765100610_CRASH_dur_8.97s.csv,COLLISION DETECTED,8.97,29.61,True,0.00596845,0.9939024390243902,0.4893100817324011,0.0264329,0.994263862332696,0.6201324911504622,0.07452364686052808,0.05574179380724071,0.6383064516129032,0.0,0.0
playground,1.21,2.25,1.6,2.32,2.63,0.52,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765089736,GOAL,14.37,Mux_playground_WS1.21_WT2.25_WC1.60_WCL2.32_WD2.63_DM0.52_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765089736_GOAL_dur_14.37s.csv,GOAL REACHED,14.37,34.09,False,0.00153934,0.7216462456801759,0.4251578054434257,0.00226607,0.6104053236539625,1.6044669344248987,0.15369699319032254,0.10018148820326679,0.4205645161290323,23.375725007193545,19.62963965809964
playground,1.85,2.12,1.5,2.33,2.67,0.52,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765100315,GOAL,13.66,Mux_playground_WS1.85_WT2.12_WC1.50_WCL2.33_WD2.67_DM0.52_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765100315_GOAL_dur_13.66s.csv,GOAL REACHED,13.66,34.04,False,0.00446808,0.7432098765432099,0.4346151104013634,0.00482412,0.6444178389703682,1.6044843855510724,0.1468010159744084,0.09143541283619104,0.4491935483870968,23.751877569821488,19.87628535014628
playground,0.68,2.06,1.32,2.46,2.72,0.56,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765108262,GOAL,15.48,Mux_playground_WS0.68_WT2.06_WC1.32_WCL2.46_WD2.72_DM0.56_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765108262_GOAL_dur_15.48s.csv,GOAL REACHED,15.48,34.09,False,0.00149357,0.8207677437172052,0.43329623994358707,0.0108185,0.6153846153846154,1.5700843311764385,0.12704597448077767,0.0989010989010989,0.3758064516129032,20.16741176204153,18.197270471464016
playground,0.83,2.43,1.67,2.57,2.79,0.56,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765079968,GOAL,12.69,Mux_playground_WS0.83_WT2.43_WC1.67_WCL2.57_WD2.79_DM0.56_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765079968_GOAL_dur_12.69s.csv,GOAL REACHED,12.69,34.07,False,0.00590689,1.0,0.4212896810200948,0.00775041,0.6021646441456215,1.525380264245003,0.08267290271141504,0.10230052007684018,0.48830645161290326,20.43629673818615,21.81022995376591
playground,1.26,2.28,1.63,2.35,2.66,0.53,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765096742,GOAL,13.5,Mux_playground_WS1.26_WT2.28_WC1.63_WCL2.35_WD2.66_DM0.53_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765096742_GOAL_dur_13.50s.csv,GOAL REACHED,13.5,34.05,False,0.00204264,0.6341798215511325,0.40798160876976364,0.0202953,0.6554823247453565,1.6698117279750377,0.1786421017768854,0.08859025935119404,0.4556451612903226,26.17430196309165,19.870672993293258
playground,0.65,1.79,1.21,2.41,2.8,0.56,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765100010,GOAL,13.94,Mux_playground_WS0.65_WT1.79_WC1.21_WCL2.41_WD2.80_DM0.56_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765100010_GOAL_dur_13.94s.csv,GOAL REACHED,13.94,34.05,False,0.00537346,0.6473043478260869,0.43518469038961477,0.00726968,0.6172607879924953,1.6778355185661127,0.17138106907477552,0.0984186545162155,0.43790322580645163,25.133771609427836,20.026402590328633
playground,1.1052,2.3484,1.1856,1.7559,1.343,0.185,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765051308,GOAL,0.0,Mux_playground_WS1.1052_WT2.3484_WC1.1856_WCL1.7559_WD1.343_DM0.185_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765051308_GOAL_dur_0.00s.csv,GOAL REACHED,0.0,0.0,False,0.0603766,1.0,0.793302,,0.0,2.08748,0.029528285714285726,0.2571428571428572,0.0,2.0669800000000005,18.000000000000004
playground,0.93,2.02,1.36,2.2,2.46,0.48,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765064485,GOAL,13.76,Mux_playground_WS0.93_WT2.02_WC1.36_WCL2.20_WD2.46_DM0.48_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765064485_GOAL_dur_13.76s.csv,GOAL REACHED,13.76,34.08,False,0.00512426,1.0,0.43852021240488426,0.00556506,0.7356051703877791,1.4253131220382942,0.0802113982278737,0.06798724190028538,0.44516129032258067,18.969636585628578,18.113945642697395
playground,2.13,1.45,0.91,1.47,1.84,0.44,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765071231,GOAL,12.73,Mux_playground_WS2.13_WT1.45_WC0.91_WCL1.47_WD1.84_DM0.44_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765071231_GOAL_dur_12.73s.csv,GOAL REACHED,12.73,34.09,False,0.00123137,1.0,0.42762875743902506,0.019037,0.6108949416342413,1.3622589919014034,0.08176732036585357,0.10005558643690939,0.4866935483870968,20.32451887722265,21.604697502196558
playground,2.45,1.57,0.93,1.51,1.77,0.47,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765080298,GOAL,12.87,Mux_playground_WS2.45_WT1.57_WC0.93_WCL1.51_WD1.77_DM0.47_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765080298_GOAL_dur_12.87s.csv,GOAL REACHED,12.87,34.08,False,0.00289708,1.0,0.43393782862735336,0.0187124,0.5667686034658511,1.3749580853624364,0.08086602448180666,0.11140235910878114,0.4810483870967742,20.09207332662969,22.229616750517906
playground,1.21,2.25,1.6,2.32,2.63,0.52,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765072505,GOAL,12.42,Mux_playground_WS1.21_WT2.25_WC1.60_WCL2.32_WD2.63_DM0.52_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765072505_GOAL_dur_12.42s.csv,GOAL REACHED,12.42,34.07,False,0.00137893,1.0,0.4246907736049008,0.0495003,0.6095957936247125,1.5542334490338543,0.08218703234215703,0.10038965306793106,0.4991935483870968,20.728898715563894,22.003082166368078
playground,1.55,1.42,0.87,1.15,0.45,0.4,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765062193,GOAL,11.63,Mux_playground_WS1.55_WT1.42_WC0.87_WCL1.15_WD0.45_DM0.40_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765062193_GOAL_dur_11.63s.csv,GOAL REACHED,11.63,34.09,False,0.00126935,0.7756632064590542,0.4622256266717546,0.0160228,0.6013048205871693,1.2661777764212712,0.1345115145288497,0.10252161756329933,0.5310483870967742,25.347257629922705,23.107964842334177
playground,0.97,2.09,1.41,2.26,2.53,0.49,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765074263,GOAL,13.22,Mux_playground_WS0.97_WT2.09_WC1.41_WCL2.26_WD2.53_DM0.49_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765074263_GOAL_dur_13.22s.csv,GOAL REACHED,13.22,34.1,False,0.00258635,0.9904382470119522,0.4414229940133317,0.0181136,0.576027397260274,1.5200351550268576,0.08225545162359352,0.10902152641878671,0.4669354838709677,19.765946129780577,21.639571365444098
playground,1.4,1.88,1.21,1.87,2.19,0.45,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765108001,GOAL,13.73,Mux_playground_WS1.40_WT1.88_WC1.21_WCL1.87_WD2.19_DM0.45_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765108001_GOAL_dur_13.73s.csv,GOAL REACHED,13.73,34.08,False,0.0021329,0.7476483944210185,0.4324382552374167,0.00139107,0.6458587088915956,1.6093302046457798,0.1459706621149643,0.09106490342787542,0.44637096774193546,23.609075380305562,19.765672272209343
playground,1.67,1.52,0.95,1.25,0.5,0.44,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765081754,GOAL,12.64,Mux_playground_WS1.67_WT1.52_WC0.95_WCL1.25_WD0.50_DM0.44_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765081754_GOAL_dur_12.64s.csv,GOAL REACHED,12.64,34.1,False,0.00101796,1.0,0.4383673043780811,0.00591803,0.5865034733708236,1.3728895076717826,0.08023324223170271,0.10632767827607391,0.49032258064516127,20.326004375574026,22.152614898680014
playground,2.59,1.61,0.72,1.1,1.11,0.32,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765101599,GOAL,12.59,Mux_playground_WS2.59_WT1.61_WC0.72_WCL1.10_WD1.11_DM0.32_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765101599_GOAL_dur_12.59s.csv,GOAL REACHED,12.59,34.09,False,0.00324881,1.0,0.49793905930149823,0.00181517,0.9769769769769769,1.3114136901970064,0.0717229915283574,0.005920205920205929,0.4923387096774194,19.790770697307597,15.184575704736996
playground,0.64,2.01,1.32,2.48,2.73,0.55,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765100728,GOAL,13.46,Mux_playground_WS0.64_WT2.01_WC1.32_WCL2.48_WD2.73_DM0.55_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765100728_GOAL_dur_13.46s.csv,GOAL REACHED,13.46,34.05,False,0.00110046,0.7452862529996572,0.44214555802722266,0.00658739,0.6326905417814509,1.6120561620471925,0.14519131236762778,0.09445100354191262,0.457258064516129,23.881133801217814,20.329312183417752
playground,2.47,1.47,0.83,1.26,1.34,0.37,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765090835,GOAL,12.22,Mux_playground_WS2.47_WT1.47_WC0.83_WCL1.26_WD1.34_DM0.37_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765090835_GOAL_dur_12.22s.csv,GOAL REACHED,12.22,34.09,False,0.00138148,1.0,0.5167109021655266,0.0039146,1.0,1.6341604469457642,0.06904129969063906,0.0,0.507258064516129,20.050632913828604,15.21774193548387
playground,0.76,1.82,1.22,2.29,2.64,0.52,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765091160,GOAL,14.35,Mux_playground_WS0.76_WT1.82_WC1.22_WCL2.29_WD2.64_DM0.52_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765091160_GOAL_dur_14.35s.csv,GOAL REACHED,14.35,34.04,False,0.00102353,0.7206026858827382,0.4342558390559546,0.0055978,0.6586137474834628,1.6714210697184428,0.15266561805073095,0.08778503636139527,0.4213709677419355,23.327722295809227,18.786081577555734
playground,0.96,2.07,1.4,2.25,2.52,0.49,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765097104,GOAL,12.53,Mux_playground_WS0.96_WT2.07_WC1.40_WCL2.25_WD2.52_DM0.49_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765097104_GOAL_dur_12.53s.csv,GOAL REACHED,12.53,34.05,False,0.00148051,1.0,0.4988291866972081,0.00774595,1.0,1.6149440163520716,0.07159583047182742,0.0,0.4947580645161291,19.85445006851179,14.842741935483872
playground,2.72,1.44,0.82,1.34,1.58,0.41,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765091634,GOAL,13.3,Mux_playground_WS2.72_WT1.44_WC0.82_WCL1.34_WD1.58_DM0.41_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765091634_GOAL_dur_13.30s.csv,GOAL REACHED,13.3,34.05,False,0.00179295,0.8988850442137639,0.49585753207525707,0.00649691,0.749843847595253,1.6731945848127683,0.09802134119142399,0.06432586776122065,0.4637096774193548,20.772784205980322,18.414101065866088
playground,1.58,2.49,1.7,2.57,2.82,0.58,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765109534,GOAL,14.47,Mux_playground_WS1.58_WT2.49_WC1.70_WCL2.57_WD2.82_DM0.58_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765109534_GOAL_dur_14.47s.csv,GOAL REACHED,14.47,34.1,False,0.00774252,0.6964177292046144,0.41075249017481535,0.0046502,0.6305659293306521,1.5264226491298405,0.16224222817955408,0.0949973324578323,0.4165322580645161,23.852923714504264,19.145781013983743
playground,0.75,2.44,1.74,2.6,2.89,0.58,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765100080,GOAL,15.02,Mux_playground_WS0.75_WT2.44_WC1.74_WCL2.60_WD2.89_DM0.58_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765100080_GOAL_dur_15.02s.csv,GOAL REACHED,15.02,34.04,False,0.00355709,0.6869361844303374,0.4042911112006815,0.014309,0.6354721210423088,1.587691149214123,0.1656033938321016,0.09373574030340631,0.39435483870967747,23.422882729537438,18.392146982528764
playground,1.62,1.51,1.05,1.42,1.67,0.41,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765082664,GOAL,12.21,Mux_playground_WS1.62_WT1.51_WC1.05_WCL1.42_WD1.67_DM0.41_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765082664_GOAL_dur_12.21s.csv,GOAL REACHED,12.21,34.06,False,0.00348253,1.0,0.43727329877885046,0.0460329,0.5707248416608023,1.3330264039266362,0.08038952874587851,0.11038504071579369,0.5076612903225807,20.857105721888917,22.956791559782978
playground,1.58,2.49,1.7,2.57,2.82,0.58,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765098029,GOAL,13.99,Mux_playground_WS1.58_WT2.49_WC1.70_WCL2.57_WD2.82_DM0.58_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765098029_GOAL_dur_13.99s.csv,GOAL REACHED,13.99,34.06,False,0.00778724,0.7131562302340291,0.4087728246738002,0.0122659,0.6374525270230792,1.5304783968527569,0.15822085155784962,0.0932264930512082,0.43588709677419357,24.15207251227528,19.60246741681038
playground,1.5381,2.4013,1.3278,1.3426,1.2767,0.2187,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765077347,GOAL,7.89,Mux_playground_WS1.5381_WT2.4013_WC1.3278_WCL1.3426_WD1.2767_DM0.2187_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765077347_GOAL_dur_7.89s.csv,GOAL REACHED,7.89,24.68,False,0.0163899,0.5525040387722132,0.41139613110892975,0.033812,0.44495180111618465,1.6419689736251688,0.19915665701444094,0.14272667971298109,0.6818548387096774,34.39661115230119,30.446512741199
playground,0.89,2.58,1.75,2.66,2.9,0.58,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765072785,GOAL,13.38,Mux_playground_WS0.89_WT2.58_WC1.75_WCL2.66_WD2.90_DM0.58_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765072785_GOAL_dur_13.38s.csv,GOAL REACHED,13.38,34.08,False,0.00166166,0.9777777777777777,0.45960822200443796,0.0156903,0.6156310057655349,1.5290368237761087,0.08291311114222316,0.09883774137457675,0.4604838709677419,19.618433908987875,20.733158025252628
playground,1.37,1.91,1.19,1.78,2.09,0.44,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765101040,GOAL,13.82,Mux_playground_WS1.37_WT1.91_WC1.19_WCL1.78_WD2.09_DM0.44_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765101040_GOAL_dur_13.82s.csv,GOAL REACHED,13.82,34.05,False,0.00146965,0.6656061088132358,0.431152652576833,0.00757525,0.6548269581056466,1.5849610298997046,0.16725090736562037,0.08875878220140515,0.442741935483871,24.989821580109552,19.495372818614488
playground,2.3654,1.7615,0.6445,0.6267,0.5972,0.1301,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765046833,GOAL,13.39,Mux_playground_WS2.3654_WT1.7615_WC0.6445_WCL0.6267_WD0.5972_DM0.1301_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765046833_GOAL_dur_13.39s.csv,GOAL REACHED,13.39,34.09,False,0.00386133,1.0,0.4539676125971692,0.00980292,0.6652133291809406,1.350173435281181,0.07800462677183298,0.08608800106775814,0.4600806451612903,19.26274322886702,19.82857942958178
playground,2.75,1.54,0.89,1.46,1.81,0.46,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765090500,GOAL,14.29,Mux_playground_WS2.75_WT1.54_WC0.89_WCL1.46_WD1.81_DM0.46_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765090500_GOAL_dur_14.29s.csv,GOAL REACHED,14.29,34.06,False,0.00133594,0.7655594969364721,0.45308990880382394,0.0043051,0.6576134065299046,1.5211241894062004,0.1384147138157895,0.08804226689231025,0.4237903225806452,22.402739644524615,18.876668359881073
playground,0.89,2.55,1.73,2.64,2.88,0.59,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765102880,STUCK,20.44,Mux_playground_WS0.89_WT2.55_WC1.73_WCL2.64_WD2.88_DM0.59_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765102880_STUCK_dur_20.44s.csv,STUCK DETECTED,20.44,34.28,False,0.00195919,0.8098720292504571,0.6778755248345932,0.00348416,0.7752568493150684,1.6092636196395778,0.09490783178779771,0.057791095890410975,0.1758064516129032,0.0,0.0
playground,2.5922,1.2238,0.8772,0.6338,0.9725,0.1328,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765055611,GOAL,0.23,Mux_playground_WS2.5922_WT1.2238_WC0.8772_WCL0.6338_WD0.9725_DM0.1328_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765055611_GOAL_dur_0.23s.csv,GOAL REACHED,0.23,0.04,False,0.018797,1.0,0.8244687854041702,0.00152773,1.0,1.906793253473966,0.025075887799404256,0.0,0.0,1.7553121459582977,0.0
playground,0.8841,1.3866,0.8504,1.3767,1.0629,0.2115,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765059564,CRASH,4.77,Mux_playground_WS0.8841_WT1.3866_WC0.8504_WCL1.3767_WD1.0629_DM0.2115_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765059564_CRASH_dur_4.77s.csv,COLLISION DETECTED,4.77,13.96,True,0.0254359,0.6877710320901995,0.3551455951248024,0.0349143,0.6406533575317604,0.3582625185247135,0.1724095067304055,0.18408020541687395,0.8076612903225807,0.0,0.0
playground,0.94,2.05,1.38,2.23,2.5,0.49,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765065114,GOAL,14.58,Mux_playground_WS0.94_WT2.05_WC1.38_WCL2.23_WD2.50_DM0.49_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765065114_GOAL_dur_14.58s.csv,GOAL REACHED,14.58,34.13,False,0.00202028,1.0,0.4814677031141669,0.0154158,0.690863579474343,1.5966145196951098,0.07407604241226186,0.07949222242088325,0.4120967741935484,17.54822619466478,17.927358795268276
playground,2.7545,1.3992,0.4503,0.3347,0.397,0.1608,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765060245,CRASH,4.55,Mux_playground_WS2.7545_WT1.3992_WC0.4503_WCL0.3347_WD0.397_DM0.1608_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765060245_CRASH_dur_4.55s.csv,COLLISION DETECTED,4.55,14.38,True,0.00880436,1.0,0.4216202826546965,0.0431463,1.0,0.1516065451575151,0.08262567390647195,0.12119906497749787,0.8165322580645161,0.0,0.0
playground,2.9,1.6,0.74,1.29,1.42,0.41,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765108141,GOAL,12.81,Mux_playground_WS2.90_WT1.60_WC0.74_WCL1.29_WD1.42_DM0.41_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765108141_GOAL_dur_12.81s.csv,GOAL REACHED,12.81,34.06,False,0.00269879,1.0,0.4990114905468665,0.00667578,1.0,1.6184457611792462,0.07156978706473335,0.0,0.48346774193548386,19.51391735259585,14.504032258064514
playground,1.33,1.86,1.14,1.81,2.11,0.44,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765089314,GOAL,14.91,Mux_playground_WS1.33_WT1.86_WC1.14_WCL1.81_WD2.11_DM0.44_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765089314_GOAL_dur_14.91s.csv,GOAL REACHED,14.91,34.11,False,0.00275716,0.7380808690404346,0.41804254983979044,0.0164699,0.6258731489242805,1.5843974047663585,0.1504874122696325,0.09620404741947072,0.3987903225806452,22.49782853629363,18.697992996782304
playground,1.52,1.39,0.85,1.12,0.43,0.39,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765082193,GOAL,13.21,Mux_playground_WS1.52_WT1.39_WC0.85_WCL1.12_WD0.43_DM0.39_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765082193_GOAL_dur_13.21s.csv,GOAL REACHED,13.21,34.09,False,0.00112585,1.0,0.45213619279082734,0.00175125,0.588388780169602,1.4173516557304087,0.07826625817273895,0.10584288509924519,0.46733870967741936,19.498799362414307,21.429163247269745
playground,2.4932,1.3465,0.5484,0.6115,0.353,0.1539,Opp_bumper_v_5.csv,MUX_OBSTACLE,1765076338,CRASH,3.38,Mux_playground_WS2.4932_WT1.3465_WC0.5484_WCL0.6115_WD0.353_DM0.1539_Opp_bumper_v_5.csv_MUX_OBSTACLE_1765076338_CRASH_dur_3.38s.csv,COLLISION DETECTED,3.38,10.78,True,0.0117082,1.0,0.47497046355034545,0.0183031,1.0,0.10700011464381409,0.0750042194928078,0.12757141219374088,0.8637096774193549,0.0,0.0
playground,0.77,2.31,1.4,2.33,2.68,0.55,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765093794,GOAL,13.77,Mux_playground_WS0.77_WT2.31_WC1.40_WCL2.33_WD2.68_DM0.55_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765093794_GOAL_dur_13.77s.csv,GOAL REACHED,13.77,34.05,False,0.00228003,0.7724225981487393,0.41611886799301956,0.001939,0.6373260738052027,1.5863876911120303,0.14193149361989285,0.09325900959294789,0.4447580645161291,23.27794648887637,19.870872606990226
playground,0.9569,1.3932,1.4536,1.5237,1.1112,0.1848,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765046619,GOAL,13.62,Mux_playground_WS0.9569_WT1.3932_WC1.4536_WCL1.5237_WD1.1112_DM0.1848_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765046619_GOAL_dur_13.62s.csv,GOAL REACHED,13.62,34.08,False,0.00101195,0.9211356466876972,0.46453012216869105,0.0121695,0.6644570707070707,1.4173699160267663,0.09677510197049344,0.08628246753246753,0.4508064516129033,20.29845068632164,19.563966275659826
playground,0.68,2.06,1.32,2.46,2.72,0.56,Opp_bumper_slow_2.csv,MUX_OBSTACLE,1765085420,GOAL,13.53,Mux_playground_WS0.68_WT2.06_WC1.32_WCL2.46_WD2.72_DM0.56_Opp_bumper_slow_2.csv_MUX_OBSTACLE_1765085420_GOAL_dur_13.53s.csv,GOAL REACHED,13.53,34.06,False,0.00110731,1.0,0.4595585736146436,0.00126577,0.5769359704994972,1.7050627793420636,0.07720591805505092,0.1087878933001293,0.45443548387096777,19.037478779982596,21.24821704713808
playground,1.9337,2.2162,0.9466,1.5956,1.6827,0.187,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765061352,CRASH,4.42,Mux_playground_WS1.9337_WT2.2162_WC0.9466_WCL1.5956_WD1.6827_DM0.187_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765061352_CRASH_dur_4.42s.csv,COLLISION DETECTED,4.42,14.68,True,0.00242457,1.0,0.4513020012334506,0.00503635,0.9874031007751938,0.12766698117283676,0.07838542839522136,0.12785820534740208,0.8217741935483872,0.0,0.0
playground,0.7025,1.5402,2.4927,1.6393,1.0657,0.1871,Opp_bumper_v_2.csv,MUX_OBSTACLE,1765058898,GOAL,13.4,Mux_playground_WS0.7025_WT1.5402_WC2.4927_WCL1.6393_WD1.0657_DM0.1871_Opp_bumper_v_2.csv_MUX_OBSTACLE_1765058898_GOAL_dur_13.40s.csv,GOAL REACHED,13.4,34.05,False,0.00192514,0.7539082198688856,0.3849175381831715,0.003997,0.6480920654149,1.3972971255520135,0.15114966657897638,0.09049061175045427,0.4596774193548387,24.370799241173504,20.124665403176955
playground,2.52,1.36,0.65,1.19,1.18,0.33,Opp_bumper_v_4.csv,MUX_OBSTACLE,1765101841,GOAL,12.73,Mux_playground_WS2.52_WT1.36_WC0.65_WCL1.19_WD1.18_DM0.33_Opp_bumper_v_4.csv_MUX_OBSTACLE_1765101841_GOAL_dur_12.73s.csv,GOAL REACHED,12.73,34.04,False,0.00272403,1.0,0.49176360474588715,0.0148384,1.0,1.5911984597588493,0.07260519932201615,0.0,0.4866935483870968,19.683170404154033,14.600806451612902
playground,1.91,2.1,1.36,2.13,2.47,0.52,Opp_bumper_slow_1.5.csv,MUX_OBSTACLE,1765078818,GOAL,12.51,Mux_playground_WS1.91_WT2.10_WC1.36_WCL2.13_WD2.47_DM0.52_Opp_bumper_slow_1.5.csv_MUX_OBSTACLE_1765078818_GOAL_dur_12.51s.csv,GOAL REACHED,12.51,34.08,False,0.00430066,0.9531835205992509,0.44093163523937756,0.0494333,0.6374189143052236,1.401569512070365,0.09190543252599584,0.09323513632151395,0.4955645161290323,21.300315760690676,21.393395026376943
playground,1.58,1.45,0.89,1.18,0.47,0.41,Opp_bumper_v_3.csv,MUX_OBSTACLE,1765093095,CRASH,9.4,Mux_playground_WS1.58_WT1.45_WC0.89_WCL1.18_WD0.47_DM0.41_Opp_bumper_v_3.csv_MUX_OBSTACLE_1765093095_CRASH_dur_9.40s.csv,COLLISION DETECTED,9.4,29.57,True,0.00895531,1.0,0.48640174318325696,0.00828042,0.9822712026832774,0.41443083301254924,0.07337117954524901,0.08821157173679307,0.6209677419354839,0.0,0.0
playground,1.1741,1.5918,3.167,1.4674,1.5063,0.1959,Opp_bumper_slow_1.csv,MUX_OBSTACLE,1765050715,GOAL,16.16,Mux_playground_WS1.1741_WT1.5918_WC3.167_WCL1.4674_WD1.5063_DM0.1959_Opp_bumper_slow_1.csv_MUX_OBSTACLE_1765050715_GOAL_dur_16.16s.csv,GOAL REACHED,16.16,34.09,False,0.00177766,1.0,0.4415204889800182,0.00457807,0.8244371363521377,1.394505776634691,0.07978278728856884,0.04514473636659317,0.34838709677419355,16.036408013425625,13.611744448887327
playground,0.605,1.3506,0.7183,2.8088,2.7902,0.249,Opp_bumper_slow_0.5.csv,MUX_OBSTACLE,1765047340,GOAL,14.04,Mux_playground_WS0.605_WT1.3506_WC0.7183_WCL2.8088_WD2.7902_DM0.249_Opp_bumper_slow_0.5.csv_MUX_OBSTACLE_1765047340_GOAL_dur_14.04s.csv,GOAL REACHED,14.04,34.07,False,0.00119657,0.980544747081712,0.4132428605309666,0.00155016,0.6770990069214565,1.4023579774144006,0.08882522781742169,0.0830316839344826,0.4338709677419355,19.233894979477583,18.828346907671843
