# time_s,x_m,y_m,yaw_rad,speed_mps
4.74015,-71.9653,48.1203,-0.713558,1.44225
4.76201,-71.9435,48.1014,-0.713694,1.44761
4.78564,-71.9218,48.0822,-0.716362,1.45248
4.80636,-71.9004,48.0625,-0.723487,1.45689
4.828,-71.8793,48.0423,-0.732497,1.46089
4.85162,-71.8481,48.0114,-0.746735,1.46621
4.87622,-71.8275,47.9905,-0.756163,1.46935
4.89646,-71.807,47.9695,-0.763829,1.47219
4.92048,-71.7762,47.9377,-0.774454,1.47597
4.94388,-71.7559,47.9163,-0.781499,1.4782
4.96615,-71.7356,47.8947,-0.788534,1.48023
4.99184,-71.7055,47.862,-0.799182,1.48292
5.01184,-71.6856,47.84,-0.806231,1.4845
5.03471,-71.6658,47.8179,-0.813286,1.48594
5.05533,-71.6461,47.7956,-0.820349,1.48725
5.07845,-71.6265,47.7732,-0.826032,1.48843
5.10117,-71.597,47.7396,-0.832928,1.49
5.12494,-71.5775,47.7171,-0.837238,1.49093
5.14601,-71.558,47.6945,-0.841512,1.49177
5.16681,-71.5386,47.6719,-0.845776,1.49254
5.18824,-71.5192,47.6492,-0.848648,1.49323
5.21314,-71.4899,47.6152,-0.851311,1.49415
5.23527,-71.4704,47.5926,-0.852793,1.49469
5.25711,-71.4509,47.5699,-0.854236,1.49519
5.28068,-71.4217,47.5359,-0.856292,1.49584
5.30364,-71.4022,47.5131,-0.857717,1.49623
5.32555,-71.3828,47.4904,-0.859141,1.49658
5.34589,-71.3634,47.4676,-0.860565,1.49689
5.37151,-71.3343,47.4333,-0.862093,1.49732
5.39653,-71.3149,47.4106,-0.862281,1.49757
5.42079,-71.2857,47.3764,-0.862347,1.4979
5.44185,-71.2662,47.3537,-0.862357,1.49809
5.46628,-71.2467,47.3309,-0.862362,1.49827
5.49189,-71.2175,47.2968,-0.862364,1.4985
5.51426,-71.198,47.274,-0.862365,1.49864
5.53705,-71.1785,47.2512,-0.862365,1.49877
5.56083,-71.1492,47.2171,-0.862365,1.49894
5.58218,-71.1297,47.1943,-0.862365,1.49904
5.60331,-71.1102,47.1716,-0.862365,1.49913
5.62358,-71.0907,47.1488,-0.862365,1.49921
5.6476,-71.0712,47.126,-0.862365,1.49928
5.67197,-71.0419,47.0919,-0.862365,1.49938
5.69215,-71.0224,47.0691,-0.862227,1.49944
5.71751,-71.0027,47.0465,-0.859499,1.49949
5.74451,-70.9722,47.0134,-0.84775,1.49956
5.76508,-70.9514,46.9918,-0.838153,1.4996
5.79047,-70.9198,46.9598,-0.824637,1.49965
5.8132,-70.8986,46.9385,-0.817159,1.49969
5.83502,-70.8773,46.9174,-0.809932,1.49971
5.85534,-70.8559,46.8964,-0.802771,1.49974
5.87823,-70.8343,46.8756,-0.795629,1.49977
5.90329,-70.8017,46.8447,-0.784838,1.4998
5.92394,-70.7797,46.8242,-0.777705,1.49982
5.94406,-70.7576,46.8039,-0.770572,1.49983
5.96746,-70.7354,46.7838,-0.76344,1.49985
5.99224,-70.7018,46.7539,-0.753106,1.49987
6.0127,-70.6794,46.7339,-0.748093,1.49988
6.03649,-70.6569,46.7141,-0.743614,1.49989
6.05726,-70.6344,46.6942,-0.739274,1.4999
6.08169,-70.6005,46.6646,-0.733192,1.49992
6.10684,-70.5779,46.6449,-0.731025,1.49992
6.13756,-70.5441,46.6151,-0.728732,1.49993
6.16506,-70.51,46.5852,-0.726469,1.54636
6.1919,-70.4744,46.5539,-0.725508,1.60805
6.21313,-70.4501,46.5323,-0.725352,1.64443
6.23502,-70.4252,46.5103,-0.725289,1.67744
6.2559,-70.3998,46.4879,-0.725262,1.70739
6.27626,-70.3741,46.465,-0.725249,1.73456
6.30153,-70.3347,46.4302,-0.72524,1.77065
6.32264,-70.3081,46.4065,-0.725238,1.79194
6.34374,-70.2811,46.3826,-0.725237,1.81126
6.36496,-70.2538,46.3585,-0.725236,1.82878
6.38841,-70.2264,46.3341,-0.725236,1.84468
6.4086,-70.1987,46.3095,-0.726237,1.8591
6.43256,-70.1576,46.2714,-0.736359,1.87826
6.45298,-70.1305,46.2452,-0.747206,1.88956
6.47353,-70.1037,46.2184,-0.75901,1.89981
6.49585,-70.0771,46.1911,-0.771193,1.90911
6.51617,-70.0507,46.1634,-0.782084,1.91755
6.54143,-70.0112,46.1214,-0.796396,1.92876
6.56279,-69.985,46.0929,-0.805527,1.93538
6.5862,-69.9589,46.0641,-0.814555,1.96515
6.61098,-69.9188,46.0194,-0.824008,2.03788
6.63105,-69.8912,45.9888,-0.827208,2.08078
6.65123,-69.863,45.9576,-0.829637,2.1197
6.67888,-69.8344,45.9259,-0.831784,2.15501
6.70373,-69.7907,45.8773,-0.834921,2.20192
6.72649,-69.7611,45.8443,-0.836203,2.22959
6.74843,-69.7311,45.811,-0.836714,2.25469
6.77176,-69.6855,45.7603,-0.836976,2.28805
6.79439,-69.6544,45.7258,-0.837038,2.35415
6.81716,-69.6225,45.6904,-0.83707,2.41411
6.84085,-69.5732,45.6357,-0.837093,2.49377
6.86514,-69.5395,45.5983,-0.837099,2.54077
6.89118,-69.4878,45.541,-0.837105,2.60321
6.91392,-69.4527,45.502,-0.837106,2.64005
6.93663,-69.4171,45.4626,-0.837107,2.67347
6.96517,-69.3629,45.4025,-0.837108,2.71787
6.98604,-69.3264,45.3619,-0.837108,2.74406
7.00723,-69.2894,45.321,-0.837108,2.76782
7.0283,-69.2522,45.2797,-0.837108,2.78938
7.05035,-69.1959,45.2172,-0.837108,2.81802
7.07356,-69.158,45.1752,-0.837108,2.83491
7.0949,-69.12,45.133,-0.837109,2.85024
7.11551,-69.0817,45.0906,-0.837109,2.86414
7.13575,-69.0433,45.0479,-0.837109,2.87676
7.15741,-69.0047,45.0051,-0.837109,2.8882
7.18103,-68.9465,44.9406,-0.837109,2.9034
7.20497,-68.9075,44.8974,-0.837109,2.91237
7.22534,-68.8682,44.8537,-0.837109,2.96692
7.25145,-68.8078,44.7868,-0.837109,3.03941
7.27583,-68.7668,44.7413,-0.837109,3.08217
7.29587,-68.7253,44.6953,-0.837109,3.12096
7.31808,-68.6833,44.6486,-0.837109,3.15615
7.34178,-68.6194,44.5778,-0.837109,3.2029
7.36489,-68.5763,44.53,-0.837109,3.23049
7.38736,-68.5329,44.4818,-0.837109,3.25551
7.41198,-68.4671,44.4089,-0.837109,3.28875
7.43359,-68.4229,44.3599,-0.837109,3.30836
7.45566,-68.3785,44.3106,-0.837109,3.32616
7.48128,-68.3115,44.2362,-0.837109,3.34979
7.50153,-68.2665,44.1864,-0.837109,3.36374
7.52267,-68.2214,44.1363,-0.837109,3.37639
7.54379,-68.1761,44.0861,-0.837109,3.38787
7.56489,-68.1306,44.0357,-0.837109,3.39828
7.59099,-68.0622,43.9598,-0.837109,3.41211
7.61247,-68.0165,43.9091,-0.837109,3.42027
7.63401,-67.9706,43.8582,-0.837109,3.42767
7.65497,-67.9247,43.8072,-0.837109,3.43438
7.67699,-67.8786,43.7562,-0.837109,3.44048
7.70253,-67.8094,43.6794,-0.837109,3.44857
7.72781,-67.7632,43.6282,-0.837109,3.45334
7.75186,-67.6938,43.5511,-0.837109,3.45969
7.77273,-67.6474,43.4997,-0.837109,3.46343
7.79498,-67.601,43.4483,-0.837109,3.46683
7.82042,-67.5313,43.371,-0.837109,3.47134
7.84099,-67.4848,43.3194,-0.837109,3.474
7.86318,-67.4383,43.2677,-0.837109,3.47641
7.88699,-67.3917,43.2161,-0.837109,3.4786
7.91298,-67.3218,43.1386,-0.837109,3.48151
7.93713,-67.2752,43.0868,-0.837109,3.48323
7.95816,-67.2285,43.0351,-0.837109,3.48479
7.98346,-67.1585,42.9574,-0.837109,3.48685
8.00484,-67.1118,42.9056,-0.837109,3.48807
8.02618,-67.0651,42.8538,-0.837109,3.48918
8.04755,-67.0183,42.8019,-0.837109,3.49019
8.07058,-66.9482,42.7242,-0.837109,3.49152
8.09427,-66.9014,42.6723,-0.837109,3.49231
8.11762,-66.8547,42.6204,-0.837109,3.49302
8.14117,-66.7845,42.5426,-0.837109,3.49397
8.16314,-66.7376,42.4906,-0.837109,3.51831
8.18575,-66.6902,42.438,-0.837109,3.56303
8.20732,-66.6422,42.3847,-0.837109,3.60359
8.23372,-66.5692,42.3038,-0.837109,3.65749
8.26164,-66.4953,42.2218,-0.837109,3.70407
8.2825,-66.4455,42.1666,-0.837109,3.73154
8.30392,-66.3954,42.111,-0.837109,3.75646
8.32815,-66.3449,42.055,-0.837109,3.77907
8.35157,-66.2687,41.9705,-0.837109,3.80911
8.37309,-66.2175,41.9137,-0.837109,3.82684
8.39482,-66.1662,41.8568,-0.837109,3.84291
8.41714,-66.1146,41.7996,-0.837109,3.8575
8.44232,-66.0369,41.7134,-0.836955,3.87687
8.46609,-65.9847,41.656,-0.833456,3.8883
8.48799,-65.9318,41.5988,-0.824104,3.89867
8.51215,-65.8512,41.5138,-0.803976,3.91245
8.53432,-65.7965,41.4577,-0.788621,3.92058
8.55542,-65.7412,41.402,-0.77454,3.92795
8.57557,-65.6854,41.3466,-0.765132,3.93464
8.59854,-65.6293,41.2914,-0.758592,3.94071
8.62168,-65.5442,41.2091,-0.751632,3.94877
8.64214,-65.4871,41.1545,-0.747993,3.95353
8.66628,-65.4296,41.1001,-0.746051,3.95784
8.68821,-65.372,41.0458,-0.745142,3.96176
8.7129,-65.2852,40.9645,-0.744719,3.96696
8.73643,-65.2271,40.9103,-0.744716,3.97002
8.76156,-65.1399,40.8292,-0.744848,3.9741
8.78246,-65.0816,40.7752,-0.744956,3.9765
8.80541,-65.0232,40.7211,-0.745056,3.97869
8.82572,-64.9648,40.667,-0.745141,3.98066
8.85056,-64.8771,40.5859,-0.745238,3.98329
8.87094,-64.8185,40.5319,-0.745284,3.98484
8.89234,-64.76,40.4778,-0.74532,3.98625
8.91461,-64.7014,40.4237,-0.745347,3.98753
8.93784,-64.6428,40.3696,-0.745366,3.98869
8.96334,-64.5548,40.2883,-0.745387,4.014
8.98565,-64.4955,40.2335,-0.745398,4.05912
9.01191,-64.4053,40.1503,-0.745412,4.11907
9.03357,-64.3445,40.0942,-0.745418,4.15443
9.05599,-64.2832,40.0376,-0.745423,4.18652
9.077,-64.2215,39.9806,-0.745427,4.21562
9.09736,-64.1593,39.9232,-0.745429,4.24202
9.11737,-64.0968,39.8655,-0.745431,4.26597
9.14104,-64.0024,39.7784,-0.745432,4.29779
9.16383,-63.9391,39.72,-0.745433,4.31657
9.18534,-63.8756,39.6613,-0.745433,4.3336
9.20541,-63.8118,39.6024,-0.745433,4.34904
9.22628,-63.7477,39.5433,-0.745434,4.36306
9.24798,-63.6835,39.484,-0.745434,4.37577
9.27118,-63.5869,39.3948,-0.745434,4.39266
9.29135,-63.5223,39.3351,-0.745434,4.40263
9.31389,-63.4576,39.2753,-0.746612,4.41167
9.3366,-63.393,39.215,-0.751818,4.41987
9.35812,-63.3287,39.1543,-0.759651,4.42731
9.3814,-63.2327,39.0623,-0.774152,4.43719
9.40297,-63.1691,39.0003,-0.784679,4.44302
9.42641,-63.1058,38.9379,-0.793806,4.44831
9.44662,-63.0427,38.875,-0.800627,4.45311
9.47264,-62.9487,38.78,-0.808497,4.45949
9.49648,-62.8863,38.7162,-0.812801,4.46325
9.52155,-62.7931,38.6199,-0.816807,4.46825
9.543,-62.7312,38.5554,-0.817945,4.47119
9.56334,-62.6694,38.4908,-0.818446,4.47387
9.58782,-62.6077,38.4259,-0.818596,4.47629
9.61505,-62.5154,38.3284,-0.818515,4.47952
9.63667,-62.4538,38.2632,-0.818382,4.48142
9.66175,-62.3616,38.1654,-0.818169,4.48395
9.68339,-62.3001,38.1,-0.818042,4.48544
9.70433,-62.2387,38.0347,-0.817934,4.48679
9.72482,-62.1772,37.9693,-0.817846,4.48801
9.7481,-62.1158,37.9038,-0.817775,4.48913
9.77239,-62.0236,37.8056,-0.817698,4.49061
9.79413,-61.9622,37.7401,-0.817661,4.49148
9.81535,-61.9007,37.6746,-0.817633,4.49227
9.83705,-61.8392,37.609,-0.817612,4.49299
9.86098,-61.7471,37.5106,-0.818792,4.49394
9.88375,-61.686,37.4447,-0.824102,4.4945
9.90746,-61.6252,37.3785,-0.832116,4.49501
9.92755,-61.5648,37.3118,-0.841723,4.49548
9.95223,-61.4751,37.2111,-0.857787,4.49609
9.97451,-61.4158,37.1435,-0.86718,4.49645
9.99627,-61.3569,37.0756,-0.874231,4.49678
10.0172,-61.2983,37.0073,-0.879842,4.49708
10.0384,-61.2401,36.9388,-0.884584,4.49735
10.0606,-61.1539,36.835,-0.896162,4.49771
10.0829,-61.0974,36.765,-0.90942,4.49793
10.1066,-61.0418,36.6943,-0.925222,4.49812
10.1336,-60.9601,36.5869,-0.951412,4.49837
10.1557,-60.9068,36.5144,-0.96948,4.49852
10.1807,-60.8287,36.4043,-0.991943,4.49873
10.2011,-60.7777,36.3302,-1.00503,4.49884
10.2234,-60.7277,36.2554,-1.01726,4.49895
10.246,-60.6786,36.18,-1.02865,4.49905
10.2674,-60.6302,36.1041,-1.0372,4.49914
10.2907,-60.5597,35.9891,-1.05501,4.49925
10.311,-60.5141,35.9115,-1.07041,4.49932
10.3325,-60.4696,35.8332,-1.08732,4.49939
10.3545,-60.4264,35.7543,-1.10479,4.49944
10.3758,-60.3841,35.6749,-1.11991,4.49949
10.4013,-60.3227,35.5547,-1.13956,4.49956
10.4245,-60.2831,35.4739,-1.15163,4.4996
10.4478,-60.2445,35.3926,-1.16324,4.49964
10.4683,-60.2069,35.3108,-1.17426,4.49967
10.4937,-60.1518,35.1876,-1.18363,4.49972
10.5183,-60.1157,35.1051,-1.18637,4.49974
10.5427,-60.0625,34.9811,-1.18795,4.49978
10.5655,-60.0275,34.8982,-1.18814,4.4998
10.5866,-59.9927,34.8151,-1.18802,4.49982
10.608,-59.9582,34.732,-1.18777,4.49984
10.6321,-59.9068,34.6072,-1.18732,4.49986
10.6542,-59.8727,34.5239,-1.18705,4.49987
10.677,-59.8386,34.4407,-1.18561,4.49988
10.7024,-59.7867,34.316,-1.17615,4.4999
10.7227,-59.7517,34.2331,-1.16707,4.49991
10.7452,-59.7161,34.1504,-1.15681,4.49992
10.7667,-59.68,34.068,-1.1459,4.49992
10.7906,-59.625,33.9447,-1.13254,4.49993
10.8121,-59.5877,33.8628,-1.12624,4.49994
10.8375,-59.55,33.7811,-1.12107,4.49995
10.8622,-59.4927,33.6589,-1.11475,4.49995
10.8826,-59.4541,33.5776,-1.11239,4.49996
10.9058,-59.4152,33.4964,-1.11117,4.49996
10.9258,-59.3761,33.4153,-1.11061,4.49997
10.9477,-59.3369,33.3343,-1.11042,4.49997
10.9749,-59.2777,33.213,-1.11047,4.49997
10.9977,-59.2381,33.1322,-1.1106,4.49998
11.0186,-59.1984,33.0514,-1.11074,4.49998
11.0413,-59.1388,32.9303,-1.11094,4.49998
11.0618,-59.0991,32.8495,-1.11105,4.49998
11.0854,-59.0592,32.7688,-1.11114,4.49998
11.1085,-59.0194,32.6881,-1.11121,4.49999
11.1335,-58.9596,32.5671,-1.1113,4.49999
11.1563,-58.9197,32.4864,-1.11134,4.49999
11.1813,-58.8599,32.3654,-1.11138,4.49999
11.2036,-58.82,32.2847,-1.1114,4.49999
11.2264,-58.7801,32.204,-1.11141,4.49999
11.2544,-58.7203,32.083,-1.11143,4.49999
11.2744,-58.6804,32.0023,-1.11143,4.49999
11.2956,-58.6405,31.9217,-1.11144,4.49999
11.3208,-58.5806,31.8007,-1.11144,4.5
11.3425,-58.5407,31.72,-1.11145,4.5
11.3655,-58.5008,31.6393,-1.11145,4.5
11.3906,-58.441,31.5183,-1.11145,4.5
11.4136,-58.4011,31.4376,-1.11145,4.5
11.4362,-58.3612,31.357,-1.11145,4.5
11.4606,-58.3013,31.236,-1.11145,4.5
11.4836,-58.2614,31.1553,-1.11145,4.5
11.5052,-58.2215,31.0746,-1.11145,4.5
11.5276,-58.1816,30.994,-1.11145,4.5
11.5531,-58.1217,30.8729,-1.11145,4.5
11.5783,-58.0819,30.7923,-1.11161,4.5
11.6038,-58.0226,30.671,-1.11799,4.5
11.6259,-57.9836,30.5899,-1.12602,4.5
11.6506,-57.926,30.4678,-1.14092,4.5
11.6726,-57.8883,30.3861,-1.15175,4.5
11.6963,-57.8511,30.3041,-1.16117,4.5
11.7169,-57.8143,30.2219,-1.16824,4.5
11.7385,-57.778,30.1396,-1.17386,4.5
11.7604,-57.7244,30.0157,-1.18087,4.5
11.7828,-57.6892,29.9329,-1.18406,4.5
11.806,-57.6542,29.85,-1.18576,4.5
11.8281,-57.6194,29.7669,-1.18659,4.5
11.8533,-57.5677,29.6422,-1.18699,4.5
11.8738,-57.5334,29.559,-1.18698,4.5
11.8961,-57.4992,29.4758,-1.18687,4.5
11.9184,-57.4652,29.3925,-1.18673,4.5
11.9434,-57.4142,29.2675,-1.18652,4.5
11.9667,-57.3803,29.1841,-1.1864,4.5
11.9931,-57.3295,29.059,-1.18626,4.5
12.0154,-57.2956,28.9756,-1.18618,4.5
12.037,-57.2618,28.8922,-1.18612,4.5
12.0616,-57.211,28.7671,-1.18606,4.5
12.0841,-57.1772,28.6837,-1.18603,4.5
12.1052,-57.1434,28.6003,-1.18601,4.5
12.1262,-57.1096,28.5169,-1.18599,4.5
12.1532,-57.0589,28.3918,-1.18597,4.5
12.1765,-57.0251,28.3084,-1.18596,4.5
12.2012,-56.9745,28.1832,-1.18596,4.5
12.2257,-56.9407,28.0998,-1.18595,4.5
