# x, y, speed_mps, dist_to_wall
-84.8536,37.0164,2,0
-84.8536,36.7266,2,0
-84.8536,36.4368,2,0
-84.8536,36.147,2,0
-84.8536,35.8572,2,0
-84.8536,35.5674,2,0
-84.8536,35.2776,2,0
-84.8536,34.9878,2,0
-84.8536,34.698,2,0
-84.8536,34.4082,2,0
-84.8536,34.1184,2,0
-84.8536,33.8286,2,0
-84.8536,33.5388,2,0
-84.8536,33.249,2,0
-84.8536,32.9592,2,0
-84.8536,32.6694,2,0
-84.8536,32.3796,2,0
-84.8536,32.0898,2,0
-84.8536,31.8,2,0
-84.8536,31.5102,2,0
-84.8536,31.2204,2,0
-84.8536,30.9306,2,0
-84.8536,30.6408,2,0
-84.8536,30.351,2,0
-84.8536,30.0612,2,0
-84.8536,29.7714,2,0
-84.8536,29.4816,2,0
-84.8536,29.1918,2,0
-84.8536,28.902,2,0
-84.8536,28.6122,2,0
-84.8536,28.3224,2,0
-84.8536,28.0326,2,0
-84.8536,27.7428,2,0
-84.8536,27.453,2,0
-84.8536,27.1632,2,0
-84.8536,26.8734,2,0
-84.8536,26.5836,2,0
-84.8536,26.2938,2,0
-84.8536,26.004,2,0
-84.8536,25.7142,2,0
-84.8536,25.4244,2,0
-84.8536,25.1346,2,0
-84.8536,24.8448,2,0
-84.8536,24.555,2,0
-84.8536,24.2652,2,0
-84.8536,23.9754,2,0
-84.8536,23.6856,2,0
-84.8536,23.3958,2,0
-84.8536,23.106,2,0
-84.8536,22.8162,2,0
-84.8536,22.5264,2,0
-84.8536,22.2366,2,0
-84.8536,21.9468,2,0
-84.8536,21.657,2,0
-84.8536,21.3672,2,0
-84.8536,21.0774,2,0
-84.8536,20.7876,2,0
-84.8536,20.4978,2,0
-84.8536,20.208,2,0
-84.8536,19.9182,2,0
-84.8536,19.6284,2,0
-84.8536,19.3386,2,0
-84.8536,19.0488,2,0
-84.8536,18.759,2,0
-84.8536,18.4692,2,0
-84.8536,18.1794,2,0
-84.8536,17.8896,2,0
-84.8536,17.5998,2,0
-84.8536,17.31,2,0
-84.8536,17.0202,2,0
-84.8536,16.7304,2,0
-84.8536,16.4406,2,0
-84.8536,16.1508,2,0
-84.8536,15.861,2,0
-84.8536,15.5712,2,0
-84.8536,15.2814,2,0
-84.8536,14.9916,2,0
-84.8536,14.7018,2,0
-84.8536,14.412,2,0
-84.8536,14.1222,2,0
-84.8536,13.8324,2,0
-84.8536,13.5426,2,0
-84.8536,13.2528,2,0
-84.8536,12.963,2,0
-84.8536,12.6732,2,0
-84.8536,12.3834,2,0
-84.8536,12.0936,2,0
-84.8536,11.8038,2,0
-84.8536,11.514,2,0
-84.8536,11.2242,2,0
-84.8536,10.9344,2,0
-84.8536,10.6446,2,0
-84.8536,10.3548,2,0
-84.8536,10.065,2,0
-84.8536,9.7752,2,0
-84.8536,9.4854,2,0
-84.8536,9.1956,2,0
-84.8536,8.9058,2,0
-84.8536,8.616,2,0
-84.8536,8.3262,2,0
-84.8536,8.0364,2,0
-84.8536,7.7466,2,0
-84.8536,7.4568,2,0
-84.8536,7.167,2,0
-84.8536,6.8772,2,0
-84.8536,6.5874,2,0
-84.8536,6.2976,2,0
-84.8536,6.0078,2,0
-84.8536,5.718,2,0
-84.8536,5.4282,2,0
-84.8536,5.1384,2,0
-84.8536,4.8486,2,0
-84.8536,4.5588,2,0
-84.8536,4.269,2,0
-84.8536,3.9792,2,0
-84.8536,3.6894,2,0
-84.8536,3.3996,2,0
-84.8536,3.1098,2,0
-84.8536,2.82,2,0
-84.8536,2.5302,2,0
-84.8536,2.2404,2,0
-84.8536,1.9506,2,0
-84.8536,1.6608,2,0
-84.8536,1.371,2,0
-84.8536,1.0812,2,0
-84.8536,0.791403,2,0
-84.8536,0.501603,2,0
-84.8536,0.211803,2,0
-84.8536,-0.0779973,2,0
-84.8536,-0.367797,2,0
-84.8536,-0.657597,2,0
-84.8536,-0.947397,2,0
-84.8536,-1.2372,2,0
-84.8536,-1.527,2,0
-84.8536,-1.8168,2,0
-84.8536,-2.1066,2,0
-84.8536,-2.3964,2,0
-84.8536,-2.6862,2,0
-84.8536,-2.976,2,0
-84.8536,-3.2658,2,0
-84.8536,-3.5556,2,0
-84.8536,-3.8454,2,0
-84.8536,-4.1352,2,0
-84.8536,-4.425,2,0
-84.8536,-4.7148,2,0
-84.8536,-5.0046,2,0
-84.8536,-5.2944,2,0
-84.8536,-5.5842,2,0
-84.8536,-5.874,2,0
-84.8536,-6.1638,2,0
-84.8536,-6.4536,2,0
-84.8536,-6.7434,2,0
-84.8536,-7.0332,2,0
-84.8536,-7.323,2,0
-84.8536,-7.6128,2,0
-84.8536,-7.9026,2,0
-84.8536,-8.1924,2,0
-84.8536,-8.4822,2,0
-84.8536,-8.772,2,0
-84.8536,-9.0618,2,0
-84.8536,-9.3516,2,0
-84.8536,-9.6414,2,0
-84.8536,-9.9312,2,0
-84.8536,-10.221,2,0
-84.8536,-10.5108,2,0
-84.8536,-10.8006,2,0
-84.8536,-11.0904,2,0
-84.8536,-11.3802,2,0
-84.8536,-11.67,2,0
-84.8536,-11.9598,2,0
-84.8536,-12.2496,2,0
-84.8536,-12.5394,2,0
-84.8536,-12.8292,2,0
-84.8536,-13.119,2,0
-84.8536,-13.4088,2,0
-84.8536,-13.6986,2,0
-84.8536,-13.9884,2,0
-84.8536,-14.2782,2,0
-84.8536,-14.568,2,0
-84.8536,-14.8578,2,0
-84.8536,-15.1476,2,0
-84.8536,-15.4374,2,0
-84.8536,-15.7272,2,0
-84.8536,-16.017,2,0
-84.8536,-16.3068,2,0
-84.8536,-16.5966,2,0
-84.8536,-16.8864,2,0
-84.8536,-17.1762,2,0
-84.8536,-17.466,2,0
-84.8536,-17.7558,2,0
-84.8536,-18.0456,2,0
-84.8536,-18.3354,2,0
-84.8536,-18.6252,2,0
-84.8536,-18.915,2,0
-84.8536,-19.2048,2,0
-84.8536,-19.4946,2,0
-84.8536,-19.7844,2,0
-84.8536,-20.0742,2,0
-84.8536,-20.364,2,0
-84.8536,-20.6538,2,0
-84.8536,-20.9436,2,0
-84.8536,-21.2334,2,0
-84.8536,-21.5232,2,0
-84.8536,-21.813,2,0
-84.8536,-22.1028,2,0
-84.8536,-22.3926,2,0
-84.8536,-22.6824,2,0
-84.8536,-22.9722,2,0
-84.8536,-23.262,2,0
-84.8536,-23.5518,2,0
-84.8536,-23.8416,2,0
-84.8536,-24.1314,2,0
-84.8536,-24.4212,2,0
-84.8536,-24.711,2,0
-84.8536,-25.0008,2,0
-84.8536,-25.2906,2,0
-84.8536,-25.5804,2,0
-84.8536,-25.8702,2,0
