1.125,7.575,-0.0765822
1.25449,7.56506,-0.0933439
1.38384,7.55296,-0.0933439
1.51319,7.54085,-0.0902715
1.64257,7.52913,-0.0533841
1.77242,7.5222,-0.039046
1.90245,7.51712,-0.0272944
2.03262,7.51356,-0.0183562
2.16292,7.51117,-0.0119436
2.29329,7.50961,-0.00755324
2.42372,7.50863,-0.0046605
2.55419,7.50802,-0.00281448
2.68468,7.50765,-0.00166788
2.81519,7.50743,-0.000972047
2.9457,7.50731,-0.00055817
3.07622,7.50724,-0.000316289
3.20674,7.50719,-0.000177103
3.33727,7.50717,-9.81048e-05
3.46779,7.50716,-5.38165e-05
3.59832,7.50715,-2.92602e-05
3.72884,7.50715,-1.578e-05
3.85937,7.50715,-8.44689e-06
3.9899,7.50714,-4.49058e-06
4.12042,7.50714,-2.37221e-06
4.25095,7.50714,-1.24581e-06
4.38147,7.50714,-6.50695e-07
4.512,7.50714,-3.3814e-07
4.64253,7.50714,-1.74887e-07
4.77305,7.50714,-9.00514e-08
4.90358,7.50714,-4.61765e-08
5.03411,7.50714,-2.35865e-08
5.16463,7.50714,-1.20047e-08
5.29516,7.50714,-6.09113e-09
5.42569,7.50714,-3.08507e-09
5.55621,7.50714,-1.56685e-09
5.68674,7.50714,-8.11659e-10
5.81726,7.50714,-4.55248e-10
5.94779,7.50714,-3.23885e-10
6.07832,7.50714,-3.52118e-10
6.20884,7.50714,-5.51023e-10
6.33937,7.50714,-1.01187e-09
6.4699,7.50714,-1.94618e-09
6.60042,7.50714,-3.77846e-09
6.73095,7.50714,-7.33028e-09
6.86147,7.50714,-1.41702e-08
6.992,7.50714,-2.72692e-08
7.12253,7.50714,-5.22146e-08
7.25305,7.50714,-9.94389e-08
7.38358,7.50714,-1.8827e-07
7.5141,7.50714,-3.54216e-07
7.64462,7.50714,-6.61898e-07
7.77514,7.50714,-1.22773e-06
7.90566,7.50714,-2.25901e-06
8.03617,7.50714,-4.12027e-06
8.16666,7.50714,-7.44343e-06
8.29712,7.50714,-1.33065e-05
8.42754,7.50714,-2.35158e-05
8.55786,7.50714,-4.10369e-05
8.68805,7.50713,-7.06284e-05
8.81798,7.50712,-0.000119731
8.94751,7.50711,-0.000199639
9.07638,7.50708,-0.000326938
9.20422,7.50704,-0.000525038
9.33048,7.50697,-0.000825419
9.45444,7.50687,-0.00126771
9.57514,7.50672,-0.00189684
9.69152,7.5065,-0.00275398
9.80249,7.50619,-0.00385753
9.9072,7.50579,-0.00517499
10.0053,7.50528,-0.0066064
10.0972,7.50467,-0.00801676
10.1837,7.50398,-0.00928232
10.2658,7.50322,-0.010325
10.3447,7.5024,-0.0111221
10.4212,7.50155,-0.0116938
10.4962,7.50067,-0.0120828
10.5702,7.49978,-0.0123364
10.6435,7.49887,-0.0124961
10.7164,7.49796,-0.0125938
10.7891,7.49705,-0.0126522
10.8616,7.49613,-0.0126865
10.934,7.49521,-0.0127062
11.0064,7.49429,-0.0127175
11.0787,7.49337,-0.0127237
11.1511,7.49245,-0.0127272
11.2234,7.49153,-0.0127291
11.2957,7.49061,-0.0127301
11.368,7.48969,-0.0127305
11.4403,7.48877,-0.0127307
11.5126,7.48785,-0.0127305
11.5849,7.48693,-0.01273
11.6573,7.48601,-0.0127291
11.7296,7.48509,-0.0127276
11.8019,7.48417,-0.0127251
11.8742,7.48325,-0.0127212
11.9465,7.48233,-0.0127152
12.0188,7.48141,-0.0127374
12.0911,7.48049,-0.0127374
12.1634,7.47957,-0.0127374
12.2358,7.47864,-0.0127374
12.3081,7.47772,-0.0127374
12.3804,7.4768,-0.0127374
12.4527,7.47588,-0.0121766
12.525,7.475,-0.0121766
