-0.805,-0.345,-1.22184
-0.775236,-0.426802,-1.04752
-0.731736,-0.502203,-0.917645
-0.678775,-0.571416,-0.910522
-0.625317,-0.640257,-0.910522
-0.571859,-0.709097,-0.910527
-0.518402,-0.777938,-0.911761
-0.465336,-0.846449,-0.889515
-0.410731,-0.913797,-0.870355
-0.354811,-0.980128,-0.856163
-0.297921,-1.0457,-0.848284
-0.240488,-1.11085,-0.847293
-0.182979,-1.17596,-0.852975
-0.12584,-1.24139,-0.864307
-0.0694512,-1.30747,-0.879467
-0.0140695,-1.37439,-0.896088
0.0402048,-1.44223,-0.911933
0.0934205,-1.51096,-0.925523
0.145726,-1.58045,-0.936263
0.197311,-1.65053,-0.94422
0.248361,-1.72105,-0.949818
0.299034,-1.79188,-0.953592
0.349453,-1.86293,-0.956048
0.399706,-1.9341,-0.957598
0.449854,-2.00537,-0.958549
0.499938,-2.07669,-0.959115
0.549984,-2.14803,-0.959438
0.600008,-2.2194,-0.959602
0.65002,-2.29078,-0.959654
0.700029,-2.36215,-0.959608
0.75004,-2.43353,-0.959447
0.800061,-2.50489,-0.95912
0.850103,-2.57624,-0.958529
0.900182,-2.64754,-0.957504
0.950325,-2.71879,-0.955773
1.00058,-2.78992,-0.952914
1.05101,-2.86088,-0.948296
1.10172,-2.93154,-0.941025
1.15289,-3.00175,-0.929903
1.20473,-3.07125,-0.913457
1.25758,-3.13972,-0.890081
1.31182,-3.2067,-0.858393
1.36794,-3.27167,-0.817798
1.42641,-3.33406,-0.769153
1.48763,-3.39332,-0.71511
1.55182,-3.44907,-0.659599
1.61899,-3.50115,-0.606645
1.68887,-3.54965,-0.559294
1.76105,-3.59483,-0.518959
1.83501,-3.63708,-0.485268
1.9102,-3.67673,-0.456455
1.98612,-3.714,-0.429947
2.06229,-3.74893,-0.402906
2.13833,-3.78134,-0.372741
2.21392,-3.8109,-0.337699
2.28887,-3.83722,-0.297571
2.3631,-3.85998,-0.254179
2.43668,-3.8791,-0.210953
2.50973,-3.89474,-0.17157
2.58241,-3.90734,-0.138568
2.65484,-3.91744,-0.112842
2.72711,-3.92563,-0.0939582
2.79929,-3.93243,-0.0807673
2.87141,-3.93827,-0.0719226
2.94351,-3.94346,-0.066191
3.01559,-3.94824,-0.0625823
3.08767,-3.95276,-0.0603649
3.15974,-3.95711,-0.05903
3.2318,-3.96137,-0.058239
3.30387,-3.96557,-0.0577737
3.37594,-3.96974,-0.0574961
3.448,-3.97389,-0.0573183
3.52007,-3.97802,-0.0571806
3.59214,-3.98215,-0.0570349
3.6642,-3.98626,-0.0568306
3.73626,-3.99036,-0.0564996
3.80832,-3.99444,-0.0559378
3.88037,-3.99847,-0.0549792
3.95242,-4.00244,-0.0576993
4.02449,-4.0066,-0.0577666
4.09656,-4.01077,-0.0577666
4.16862,-4.01494,-0.0577666
4.24069,-4.01911,-0.0577666
4.31276,-4.02327,-0.0577666
4.38483,-4.02744,-0.0577666
4.4569,-4.03161,-0.0577666
4.52897,-4.03578,-0.0577666
4.60104,-4.03995,-0.00684233
4.67317,-4.04044,0.135689
4.74464,-4.03068,0.280069
4.81396,-4.01074,0.424449
4.87968,-3.98104,0.568828
4.94045,-3.94219,0.713208
4.995,-3.895,0.713208
