# time_s,x_m,y_m,yaw_rad,speed_mps
2.09039,1.75036,-6.20743,-3.12537,0.999966
2.1135600000000005,1.73036,-6.20775,-3.12537,0.999969
2.1383300000000007,1.70037,-6.20824,-3.12537,0.999973
2.1602299999999994,1.68037,-6.20856,-3.12537,0.999976
2.1842300000000003,1.66037,-6.20889,-3.12537,0.999978
2.2051299999999996,1.64038,-6.20921,-3.12537,0.99998
2.2261300000000004,1.62038,-6.20953,-3.12537,0.999982
2.2511300000000007,1.59038,-6.21002,-3.12537,0.999984
2.273129999999999,1.57039,-6.21035,-3.12537,0.999986
2.298329999999999,1.54039,-6.21083,-3.12537,0.999988
2.3218299999999994,1.52039,-6.21116,-3.12537,0.999989
2.3423299999999996,1.5004,-6.21148,-3.12537,0.99999
2.3644299999999996,1.4804,-6.21181,-3.12537,0.999991
2.389029999999999,1.4504,-6.21229,-3.12537,0.999992
2.4128300000000005,1.43041,-6.21262,-3.12537,0.999993
2.43443,1.41041,-6.21294,-3.12537,0.999994
2.4560299999999993,1.39041,-6.21327,-3.12537,0.999994
2.480530000000001,1.36042,-6.21375,-3.12537,0.999995
2.50293,1.34042,-6.21408,-3.12537,0.999995
2.5255300000000007,1.32042,-6.2144,-3.12537,0.999996
2.549829999999999,1.29043,-6.21489,-3.12537,0.999996
2.573429999999999,1.27043,-6.21521,-3.12537,0.999997
2.5955299999999992,1.25043,-6.21554,-3.12537,0.999997
2.6183299999999994,1.22044,-6.21602,-3.12537,0.999997
2.6422300000000005,1.20044,-6.21635,-3.12537,0.999998
2.6633299999999993,1.18044,-6.21667,-3.12537,0.999998
2.6849300000000005,1.16044,-6.217,-3.12537,0.999998
2.7063300000000003,1.14045,-6.21732,-3.12537,0.999998
2.7310299999999996,1.11045,-6.21781,-3.12537,0.999998
2.7555299999999994,1.09045,-6.21813,-3.12537,0.999999
2.7791299999999994,1.06046,-6.21862,-3.12537,0.999999
2.8014300000000008,1.04046,-6.21894,-3.12537,0.999999
2.83293,1.01046,-6.21943,-3.12537,0.999999
2.8548300000000006,0.990467,-6.21976,-3.12537,0.999999
2.8796299999999997,0.96047,-6.22024,-3.12537,0.999999
2.9049299999999993,0.940473,-6.22057,-3.12537,0.999999
2.9299299999999997,0.910477,-6.22105,-3.12537,0.999999
2.9539300000000006,0.89048,-6.22138,-3.12537,0.999999
2.975129999999999,0.870482,-6.2217,-3.12537,1.0
2.9988300000000008,0.840486,-6.22219,-3.12537,1.0
3.019329999999999,0.820489,-6.22251,-3.12537,1.0
3.0412299999999997,0.800492,-6.22284,-3.12537,1.0
3.0634299999999994,0.780494,-6.22316,-3.12537,1.0
3.0851300000000004,0.760497,-6.22349,-3.12537,1.0
3.1106299999999996,0.730501,-6.22397,-3.12537,1.0
3.1313299999999993,0.710503,-6.2243,-3.12537,1.0
3.1518299999999995,0.690506,-6.22462,-3.12537,1.0
3.17443,0.670509,-6.22495,-3.12537,1.0
3.20033,0.640513,-6.22543,-3.12537,1.0
3.22243,0.620515,-6.22576,-3.12537,1.0
3.24383,0.600518,-6.22608,-3.12537,1.0
3.2657300000000005,0.580521,-6.22641,-3.12537,1.0
3.28963,0.550525,-6.22689,-3.12537,1.0
3.3119299999999994,0.530527,-6.22722,-3.12537,1.0
3.3365300000000007,0.51053,-6.22754,-3.12537,1.0
3.3601300000000007,0.480534,-6.22803,-3.12537,1.0
3.38183,0.460536,-6.22835,-3.12537,1.0
3.40623,0.440539,-6.22868,-3.12537,1.0
3.4310300000000007,0.410543,-6.22917,-3.12537,1.0
3.45183,0.390546,-6.22949,-3.12537,1.0
3.4752300000000007,0.370548,-6.22981,-3.12537,1.0
3.50063,0.340552,-6.2303,-3.12537,1.0
3.524730000000001,0.320555,-6.23063,-3.12537,1.0
3.5450299999999997,0.300557,-6.23095,-3.12537,1.0
3.57013,0.270561,-6.23144,-3.12537,1.0
3.59443,0.250564,-6.23176,-3.12537,1.0
3.6214299999999993,0.220568,-6.23225,-3.12537,1.0
3.6434299999999995,0.200571,-6.23257,-3.12537,1.0
3.6654299999999997,0.180573,-6.2329,-3.12537,1.0
3.6861299999999995,0.160576,-6.23322,-3.12537,1.0
3.71033,0.13058,-6.23371,-3.12537,1.0
3.7326299999999994,0.110582,-6.23403,-3.12537,1.0
3.7557300000000007,0.0905851,-6.23436,-3.12537,1.0
3.7817300000000005,0.0605891,-6.23484,-3.12537,1.0
3.8038300000000005,0.0405917,-6.23517,-3.12537,1.0
3.8255299999999997,0.0205943,-6.23549,-3.12537,1.0
3.8546299999999993,-0.00940171,-6.23598,-3.12537,1.0
3.88183,-0.0393978,-6.23647,-3.12537,1.0
3.90473,-0.0593951,-6.23679,-3.12537,1.0
3.92593,-0.0793925,-6.23712,-3.12537,1.0
3.9529299999999994,-0.109389,-6.2376,-3.12537,1.0
3.9754300000000002,-0.129386,-6.23793,-3.12537,1.0
3.9955299999999996,-0.149383,-6.23825,-3.12537,1.0
4.021629999999999,-0.179379,-6.23874,-3.12537,1.0
