# x, y, speed_mps, dist_to_wall
-58.4457,30.3344,7,0.671616
-58.398,30.2516,7,0.694621
-58.3505,30.1688,7,0.694621
-58.3031,30.086,7,0.717805
-58.2559,30.0032,7,0.671616
-58.2088,29.9204,7,0.694621
-58.1619,29.8376,7,0.717805
-58.115,29.7548,7,0.717805
-58.0683,29.672,7,0.752581
-58.0218,29.5892,7,0.717805
-57.9753,29.5064,7,0.752581
-57.929,29.4236,7,0.752581
-57.8828,29.3408,7,0.763994
-57.8368,29.258,7,0.798949
-57.7908,29.1752,7,0.752581
-57.745,29.0924,7,0.763994
-57.6993,29.0096,7,0.798949
-57.6537,28.9268,7,0.821954
-57.6082,28.844,7,0.821954
-57.5629,28.7612,7,0.798949
-57.5176,28.6784,7,0.821954
-57.4725,28.5956,7,0.821954
-57.4274,28.5128,7,0.845137
-57.3825,28.43,7,0.798949
-57.3377,28.3472,7,0.821954
-57.293,28.2644,7,0.845137
-57.2484,28.1816,7,0.879914
-57.2039,28.0988,7,0.891326
-57.1594,28.016,7,0.845137
-57.1151,27.9332,7,0.879914
-57.0709,27.8504,7,0.879914
-57.0268,27.7676,7,0.891326
-56.9827,27.6848,7,0.868501
-56.9388,27.602,7,0.891326
-56.8949,27.5192,7,0.926281
-56.8512,27.4364,7,0.926281
-56.8075,27.3536,7,0.891326
-56.7639,27.2708,7,0.891326
-56.7204,27.188,7,0.926281
-56.6769,27.1052,7,0.937874
-56.6336,27.0224,7,0.926281
-56.5903,26.9396,7,0.949286
-56.5471,26.8568,7,0.949286
-56.5039,26.774,7,0.97247
-56.4609,26.6912,7,0.926281
-56.4179,26.6084,7,0.949286
-56.375,26.5256,7,0.949286
-56.3321,26.4428,7,0.97247
-56.2893,26.36,7,0.949286
-56.2466,26.2772,7,0.97247
-56.2039,26.1944,7,1.00725
-56.1613,26.1116,7,1.00725
-56.1188,26.0288,7,0.97247
-56.0763,25.946,7,0.97247
-56.0339,25.8632,7,1.00725
-55.9915,25.7804,7,0.97247
-55.9492,25.6976,7,0.995834
-55.9069,25.6148,7,1.01866
-55.8647,25.532,7,1.01866
-55.8225,25.4492,7,1.00725
-55.7804,25.3664,7,1.00725
-55.7383,25.2836,7,1.01866
-55.6962,25.2008,7,1.05361
-55.6542,25.118,7,1.00725
-55.6123,25.0352,7,1.01866
-55.5704,24.9524,7,1.05361
-55.5285,24.8696,7,1.01866
-55.4866,24.7868,7,1.01866
-55.4448,24.704,7,1.05361
-55.403,24.6212,7,1.07662
-55.3613,24.5384,7,1.01866
-55.3195,24.4556,7,1.05361
-55.2778,24.3728,7,1.06521
-55.2362,24.29,7,1.05361
-55.1945,24.2072,7,1.05361
-55.1529,24.1244,7,1.07662
-55.1113,24.0416,7,1.0998
-55.0697,23.9588,7,1.05361
-55.0281,23.876,7,1.07662
-54.9866,23.7932,7,1.07662
-54.9451,23.7104,7,1.07662
-54.9036,23.6276,7,1.06521
-54.8621,23.5448,7,1.0998
-54.8206,23.462,7,1.07662
-54.7791,23.3792,7,1.07662
-54.7376,23.2964,7,1.0998
-54.6961,23.2136,7,1.0998
-54.6547,23.1308,7,1.06521
-54.6132,23.048,7,1.07662
-54.5718,22.9652,7,1.07662
-54.5303,22.8824,7,1.05361
-54.4889,22.7996,7,1.0998
-54.4474,22.7168,7,1.07662
-54.406,22.634,7,1.07662
-54.3645,22.5512,7,1.05361
-54.3231,22.4684,7,1.07662
-54.2816,22.3856,7,1.06521
-54.2401,22.3028,7,1.01866
-54.1986,22.22,7,1.07662
-54.1571,22.1372,7,1.05361
-54.1156,22.0544,7,1.05361
-54.0741,21.9716,7,1.01866
-54.0326,21.8888,7,1.05361
-53.9911,21.806,7,1.05361
-53.9495,21.7232,7,1.01866
-53.9079,21.6404,7,1.07662
-53.8663,21.5576,7,1.05361
-53.8247,21.4748,7,1.01866
-53.7831,21.392,7,1.00725
-53.7414,21.3092,7,1.01866
-53.6997,21.2264,7,1.01866
-53.658,21.1436,7,1.00725
-53.6163,21.0608,7,1.05361
-53.5745,20.978,7,1.01866
-53.5328,20.8952,7,1.01866
-53.4909,20.8124,7,1.00725
-53.4491,20.7296,7,1.01866
-53.4072,20.6468,7,1.01866
-53.3653,20.564,7,0.995834
-53.3234,20.4812,7,1.01866
-53.2814,20.3984,7,1.00725
-53.2394,20.3156,7,1.00725
-53.1973,20.2328,7,0.97247
-53.1552,20.15,7,1.00725
-53.1131,20.0672,7,1.00725
-53.071,19.9844,7,0.97247
-53.0287,19.9016,7,0.97247
-52.9865,19.8188,7,1.00725
-52.9442,19.736,7,1.00725
-52.9019,19.6532,7,0.97247
-52.8595,19.5704,7,0.949286
-52.8171,19.4876,7,1.00725
-52.7746,19.4048,7,0.97247
-52.7321,19.322,7,0.97247
-52.6895,19.2393,7,1.00725
-52.6469,19.1565,7,1.00725
-52.6042,19.0737,7,0.97247
-52.5615,18.9909,7,0.937874
-52.5187,18.9081,7,0.97247
-52.4759,18.8253,7,0.949286
-52.433,18.7425,7,0.949286
-52.3901,18.6597,7,0.926281
-52.3471,18.5769,7,0.97247
-52.3041,18.4941,7,0.949286
-52.261,18.4113,7,0.926281
-52.2178,18.3285,7,0.926281
-52.1746,18.2457,7,0.949286
-52.1313,18.1629,7,0.949286
-52.088,18.0801,7,0.926281
-52.0446,17.9973,7,0.926281
-52.0011,17.9145,7,0.949286
-51.9576,17.8317,7,0.926281
-51.914,17.7489,7,0.926281
-51.8703,17.6661,7,0.891326
-51.8266,17.5833,7,0.949286
-51.7828,17.5005,7,0.926281
-51.7389,17.4177,7,0.926281
-51.695,17.3349,7,0.891326
-51.651,17.2521,7,0.926281
-51.6069,17.1693,7,0.926281
-51.5628,17.0865,7,0.891326
-51.5186,17.0037,7,0.915047
-51.4743,16.9209,7,0.949286
-51.43,16.8381,7,0.949286
-51.3855,16.7553,7,0.926281
-51.341,16.6725,7,0.891326
-51.2965,16.5897,7,0.949286
-51.2518,16.5069,7,0.926281
-51.2071,16.4241,7,0.926281
-51.1623,16.3413,7,0.891326
-51.1174,16.2585,7,0.891326
-51.0725,16.1757,7,0.926281
-51.0274,16.0929,7,0.891326
-50.9823,16.0101,7,0.891326
-50.9372,15.9273,7,0.879914
-50.8919,15.8445,7,0.926281
-50.8465,15.7617,7,0.891326
-50.8011,15.6789,7,0.891326
-50.7556,15.5961,7,0.880092
-50.71,15.5133,7,0.868859
-50.6643,15.4305,7,0.926281
-50.6186,15.3477,7,0.891326
-50.5728,15.265,7,0.891326
-50.5268,15.1822,7,0.879914
-50.4808,15.0994,7,0.879914
-50.4347,15.0166,7,0.891326
-50.3886,14.9338,7,0.879914
-50.3423,14.851,7,0.879914
-50.296,14.7682,7,0.845137
-50.2495,14.6854,7,0.845137
-50.203,14.6026,7,0.880092
-50.1564,14.5198,7,0.891326
-50.1097,14.437,7,0.879914
-50.0629,14.3542,7,0.845137
-50.0161,14.2714,7,0.845137
-49.9691,14.1887,7,0.879914
-49.9221,14.1059,7,0.879914
-49.875,14.0231,7,0.845137
-49.8277,13.9403,7,0.845137
-49.7804,13.8575,7,0.821954
-49.733,13.7747,7,0.845137
-49.6855,13.6919,7,0.868859
-49.638,13.6091,7,0.845137
-49.5903,13.5264,7,0.845137
-49.5425,13.4436,7,0.821954
-49.4947,13.3608,7,0.821954
-49.4467,13.278,7,0.845137
-49.3987,13.1952,7,0.821954
-49.3506,13.1124,7,0.833904
-49.3024,13.0297,7,0.821954
-49.2541,12.9469,7,0.821954
-49.2057,12.8641,7,0.798949
-49.1572,12.7813,7,0.845137
-49.1086,12.6986,7,0.821954
-49.0599,12.6158,7,0.798949
-49.0112,12.533,7,0.798949
-48.9623,12.4502,7,0.787715
-48.9134,12.3675,7,0.798949
-48.8643,12.2847,7,0.821954
-48.8152,12.2019,7,0.821954
-48.766,12.1191,7,0.798949
-48.7167,12.0364,7,0.763994
-48.6673,11.9536,7,0.787715
-48.6178,11.8709,7,0.763994
-48.5682,11.7881,7,0.763994
-48.5185,11.7053,7,0.798949
-48.4687,11.6226,7,0.798949
-48.4189,11.5398,7,0.787715
-48.3689,11.4571,7,0.763994
-48.3189,11.3743,7,0.763994
-48.2687,11.2916,7,0.75276
-48.2185,11.2088,7,0.763994
-48.1682,11.1261,7,0.798949
-48.1178,11.0433,7,0.798949
-48.0673,10.9606,7,0.787715
-48.0167,10.8778,7,0.763994
-47.966,10.7951,7,0.763994
-47.9152,10.7124,7,0.75276
-47.8644,10.6296,7,0.763994
-47.8134,10.5469,7,0.75276
-47.7624,10.4642,7,0.821954
-47.7113,10.3814,7,0.798949
-47.6601,10.2987,7,0.763994
-47.6088,10.216,7,0.787715
-47.5574,10.1333,7,0.763994
-47.5059,10.0506,7,0.787715
-47.4543,9.96788,7,0.763994
-47.4027,9.88518,7,0.787715
-47.351,9.80248,7,0.763994
-47.2991,9.71978,7,0.798949
-47.2472,9.63709,7,0.821954
-47.1952,9.55441,7,0.798949
-47.1432,9.47172,7,0.82267
-47.091,9.38904,7,0.811436
-47.0387,9.30637,7,0.833904
-46.9864,9.2237,7,0.821954
-46.934,9.14104,7,0.798949
-46.8815,9.05838,7,0.821954
-46.8289,8.97573,7,0.798949
-46.7763,8.89308,7,0.868859
-46.7235,8.81044,7,0.857625
-46.6707,8.7278,7,0.880092
-46.6178,8.64517,7,0.868859
-46.5648,8.56255,7,0.845137
-46.5118,8.47993,7,0.868859
-46.4587,8.39732,7,0.857625
-46.4054,8.31472,7,0.880092
-46.3522,8.23212,7,0.868859
-46.2988,8.14954,7,0.880092
-46.2453,8.06695,7,0.868859
-46.1918,7.98438,7,0.857625
-46.1382,7.90182,7,0.926281
-46.0846,7.81926,7,0.915047
-46.0308,7.73671,7,0.926281
-45.977,7.65417,7,0.915047
-45.9231,7.57164,7,0.938769
-45.8692,7.48912,7,0.926281
-45.8151,7.40661,7,0.915047
-45.761,7.32411,7,0.926281
-45.7069,7.24162,7,0.915047
-45.6526,7.15914,7,0.938769
-45.5983,7.07667,7,0.926281
-45.544,6.99421,7,0.915047
-45.4895,6.91176,7,0.926281
-45.435,6.82933,7,0.915047
-45.3804,6.7469,7,0.938769
-45.3258,6.66449,7,0.97247
-45.2711,6.5821,7,0.996191
-45.2163,6.49971,7,0.97247
-45.1615,6.41734,7,0.961236
-45.1066,6.33498,7,0.984957
-45.0517,6.25264,7,0.97247
-44.9967,6.17031,7,0.996191
-44.9416,6.088,7,0.97247
-44.8865,6.0057,7,0.996191
-44.8313,5.92342,7,0.984957
-44.776,5.84116,7,0.97247
-44.7207,5.75891,7,0.996191
-44.6654,5.67668,7,0.97247
-44.6099,5.59446,7,0.996191
-44.5545,5.51227,7,0.984957
-44.499,5.43009,7,0.97247
-44.4434,5.34793,7,0.996191
-44.3878,5.26579,7,0.97247
-44.3321,5.18368,7,0.996191
-44.2764,5.10158,7,0.984957
-44.2206,5.0195,7,1.00742
-44.1647,4.93744,7,0.996191
-44.1089,4.85541,7,1.01866
-44.053,4.7734,7,1.04238
-43.997,4.69141,7,1.03115
-43.941,4.60944,7,1.05361
-43.8849,4.5275,7,1.04238
-43.8288,4.44559,7,1.01866
-43.7727,4.36369,7,1.04238
-43.7165,4.28183,7,1.03115
-43.6602,4.19999,7,1.05361
-43.604,4.11818,7,1.04238
-43.5477,4.03639,7,1.05361
-43.4913,3.95463,7,1.04238
-43.4349,3.87291,7,1.03115
-43.3785,3.79121,7,1.05361
-43.322,3.70954,7,1.04238
-43.2655,3.6279,7,1.05361
-43.209,3.54629,7,1.04238
-43.1524,3.46471,7,1.03115
-43.0958,3.38317,7,1.05361
-43.0392,3.30166,7,1.04238
-42.9825,3.22018,7,1.05361
-42.9258,3.13874,7,1.04238
-42.8691,3.05733,7,1.03115
-42.8123,2.97596,7,1.05361
-42.7555,2.89463,7,1.04238
-42.6987,2.81333,7,1.05361
-42.6418,2.73207,7,1.04238
-42.585,2.65085,7,1.03115
-42.5281,2.56966,7,1.05361
-42.4711,2.48852,7,1.04238
-42.4142,2.40742,7,1.05361
-42.3572,2.32636,7,1.04238
-42.3002,2.24534,7,1.03115
-42.2432,2.16436,7,1.05361
-42.1862,2.08343,7,1.04238
-42.1291,2.00254,7,1.05361
-42.072,1.92169,7,1.04238
-42.0149,1.8409,7,1.03115
-41.9578,1.76014,7,1.05361
-41.9006,1.67944,7,1.04238
-41.8435,1.59878,7,1.05361
-41.7863,1.51817,7,1.04238
-41.7291,1.43761,7,1.03115
-41.6719,1.3571,7,1.05361
-41.6147,1.27665,7,1.04238
-41.5574,1.19624,7,1.05361
-41.5002,1.11588,7,1.08857
-41.4429,1.03558,7,1.07733
-41.3856,0.955333,7,1.0998
-41.3284,0.875139,7,1.08857
-41.2711,0.795,7,1.07662
-41.2138,0.714917,7,1.08857
-41.1564,0.634891,7,1.07662
-41.0991,0.554922,7,1.08857
-41.0418,0.47501,7,1.07733
-40.9844,0.395158,7,1.0661
-40.9271,0.315365,6.98744,1.08857
-40.8697,0.235632,6.95927,1.07662
-40.8124,0.15596,6.931,1.05361
-40.755,0.0763489,6.90263,1.07662
-40.6976,-0.00319973,6.87415,1.05361
-40.6402,-0.0826856,6.84557,1.07733
-40.5829,-0.162108,6.81688,1.0661
-40.5255,-0.241466,6.78809,1.05361
-40.4681,-0.32076,6.75919,1.07662
-40.4107,-0.399988,6.73018,1.05361
-40.3533,-0.479151,6.70106,1.04238
-40.2959,-0.558246,6.67183,1.0661
-40.2385,-0.637275,6.64248,1.05361
-40.1811,-0.716236,6.61303,1.07662
-40.1237,-0.795128,6.58345,1.05361
-40.0663,-0.873952,6.55377,1.04238
-40.0089,-0.952706,6.52396,1.05361
-39.9515,-1.03139,6.49403,1.04238
-39.8941,-1.11,6.46399,1.03115
-39.8367,-1.18855,6.43382,1.05361
-39.7794,-1.26702,6.40353,1.04238
-39.722,-1.34542,6.37311,1.01866
-39.6646,-1.42374,6.34257,1.04238
-39.6072,-1.502,6.3119,1.03115
-39.5498,-1.58018,6.28109,1.01866
-39.4925,-1.65829,6.25016,1.04238
-39.4351,-1.73632,6.21909,1.01866
-39.3778,-1.81428,6.18789,1.00742
-39.3204,-1.89217,6.15654,1.01866
-39.2631,-1.96998,6.12506,1.00742
-39.2057,-2.04771,6.09344,0.996191
-39.1484,-2.12537,6.06167,1.01866
-39.091,-2.20295,6.02976,1.00742
-39.0337,-2.28046,5.9977,0.996191
-38.9764,-2.35789,5.96549,1.01866
-38.9191,-2.43525,5.93313,1.00742
-38.8618,-2.51252,5.90061,1.03115
-38.8045,-2.58972,5.86793,1.01866
-38.7472,-2.66685,5.83509,1.00742
-38.6899,-2.7439,5.8021,0.996191
-38.6327,-2.82087,5.76893,1.01866
-38.5754,-2.89776,5.7356,1.00742
-38.5182,-2.97458,5.70209,0.996191
-38.4609,-3.05132,5.66841,1.01866
-38.4037,-3.12798,5.63455,1.00742
-38.3465,-3.20457,5.60052,0.996191
-38.2892,-3.28108,5.56629,1.01866
-38.232,-3.35751,5.53188,1.00742
-38.1748,-3.43387,5.49728,0.996191
-38.1177,-3.51015,5.46249,1.00742
-38.0605,-3.58636,5.42749,0.996191
-38.0033,-3.66249,5.3923,0.984957
-37.9461,-3.73854,5.35689,1.00742
-37.889,-3.81452,5.32128,0.996191
-37.8319,-3.89042,5.28545,0.984957
-37.7747,-3.96625,5.2494,1.00742
-37.7176,-4.04201,5.21313,0.996191
-37.6605,-4.11769,5.17663,0.984957
-37.6034,-4.1933,5.13989,1.00742
-37.5463,-4.26883,5.10291,0.996191
-37.4892,-4.3443,5.06569,0.97247
-37.4321,-4.41969,5.02822,0.961236
-37.3751,-4.49501,4.99049,0.984957
-37.318,-4.57026,4.9525,0.97247
-37.261,-4.64544,4.91424,0.961236
-37.2039,-4.72055,4.87571,0.97247
-37.1469,-4.7956,4.83689,0.961236
-37.0899,-4.87058,4.79778,0.949286
-37.0329,-4.94549,4.75838,0.926281
-36.9759,-5.02033,4.71867,0.949286
-36.9189,-5.09511,4.67865,0.926281
-36.8619,-5.16983,4.63831,0.915047
-36.805,-5.24449,4.59764,0.97247
-36.748,-5.31908,4.55663,0.961236
-36.6911,-5.39362,4.51528,0.949286
-36.6341,-5.46809,4.47356,0.926281
-36.5772,-5.54251,4.43148,0.949286
-36.5203,-5.61687,4.38901,0.926281
