t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
17.5962,1.4742,0.0252,2.9370,0.1209,0.0000,0.0000,0,1,0.0001
17.6001,1.4742,0.0252,2.9370,0.1209,0.0000,0.0000,0,1,0.0037
17.6062,1.4725,0.0255,2.9369,0.2160,-0.0209,-0.0045,0,1,0.0099
17.6079,1.4725,0.0255,2.9369,0.2160,-0.0209,-0.0045,0,1,0.0116
17.6122,1.4725,0.0255,2.9369,0.2160,-0.0209,-0.0045,0,1,0.0160
17.6163,1.4699,0.0261,2.9367,0.3111,0.0000,0.0000,0,1,0.0200
17.6202,1.4699,0.0261,2.9367,0.3111,0.0000,0.0000,0,1,0.0239
17.6247,1.4664,0.0268,2.9369,0.4062,0.0394,0.0160,0,1,0.0284
17.6281,1.4664,0.0268,2.9369,0.4062,0.0394,0.0160,0,1,0.0317
17.6321,1.4664,0.0268,2.9369,0.4062,0.0394,0.0160,0,1,0.0356
17.6361,1.4620,0.0277,2.9371,0.5013,0.0081,0.0041,0,1,0.0407
17.6401,1.4620,0.0277,2.9371,0.5013,0.0081,0.0041,0,1,0.0438
17.6447,1.4566,0.0288,2.9372,0.5964,0.0274,0.0164,0,1,0.0485
17.6486,1.4566,0.0288,2.9372,0.5964,0.0274,0.0164,0,1,0.0525
17.6521,1.4566,0.0288,2.9372,0.5964,0.0274,0.0164,0,1,0.0559
17.6561,1.4503,0.0301,2.9375,0.6915,0.0220,0.0152,0,1,0.0598
17.6601,1.4503,0.0301,2.9375,0.6915,0.0220,0.0152,0,1,0.0639
17.6649,1.4430,0.0315,2.9377,0.7866,0.0346,0.0272,0,1,0.0712
17.6685,1.4430,0.0315,2.9377,0.7866,0.0346,0.0272,0,1,0.0723
17.6721,1.4430,0.0315,2.9377,0.7866,0.0346,0.0272,0,1,0.0758
17.6762,1.4349,0.0332,2.9381,0.8817,0.0321,0.0283,0,1,0.0799
17.6801,1.4349,0.0332,2.9381,0.8817,0.0321,0.0283,0,1,0.0837
17.6845,1.4257,0.0350,2.9384,0.9768,0.0425,0.0415,0,1,0.0881
17.6880,1.4257,0.0350,2.9384,0.9768,0.0425,0.0415,0,1,0.0915
17.6921,1.4257,0.0350,2.9384,0.9768,0.0425,0.0415,0,1,0.0957
17.6961,1.4157,0.0370,2.9389,1.0719,0.0414,0.0443,0,1,0.0996
17.7010,1.4157,0.0370,2.9389,1.0719,0.0414,0.0443,0,1,0.1054
17.7047,1.4047,0.0392,2.9393,1.1670,0.0499,0.0583,0,1,0.1083
17.7082,1.4047,0.0392,2.9393,1.1670,0.0499,0.0583,0,1,0.1118
17.7121,1.4047,0.0392,2.9393,1.1670,0.0499,0.0583,0,1,0.1156
17.7161,1.3928,0.0415,2.9398,1.2621,0.0495,0.0625,0,1,0.1199
17.7203,1.3928,0.0415,2.9398,1.2621,0.0495,0.0625,0,1,0.1239
17.7247,1.3799,0.0441,2.9403,1.3572,0.0569,0.0772,0,1,0.1284
17.7282,1.3799,0.0441,2.9403,1.3572,0.0569,0.0772,0,1,0.1322
17.7336,1.3799,0.0441,2.9403,1.3572,0.0569,0.0772,0,1,0.1384
17.7362,1.3662,0.0468,2.9410,1.4523,0.0569,0.0826,0,1,0.1400
17.7400,1.3662,0.0468,2.9410,1.4523,0.0569,0.0826,0,1,0.1436
17.7446,1.3514,0.0497,2.9415,1.5474,0.0634,0.0982,0,1,0.1482
17.7482,1.3514,0.0497,2.9415,1.5474,0.0634,0.0982,0,1,0.1519
17.7521,1.3514,0.0497,2.9415,1.5474,0.0634,0.0982,0,1,0.1564
17.7563,1.3358,0.0527,2.9422,1.6425,0.0636,0.1045,0,1,0.1599
17.7602,1.3358,0.0527,2.9422,1.6425,0.0636,0.1045,0,1,0.1639
17.7671,1.3192,0.0560,2.9428,1.7376,0.0695,0.1207,0,1,0.1712
