t,x,y,yaw,speed,yaw_rate,a_lat,collision
0.3828,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3869,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3910,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3947,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3987,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4027,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4068,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4108,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4148,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4197,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4234,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4268,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4309,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4356,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4391,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4429,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4469,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4533,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4572,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4599,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4627,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4667,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4710,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4748,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4788,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4827,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4867,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4911,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4947,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4987,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5027,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5068,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5109,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5148,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5188,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5232,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5271,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5308,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5350,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5388,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5437,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5473,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5510,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5548,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5588,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5654,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5688,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5717,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5752,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5788,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5866,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5911,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5949,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5988,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6029,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6082,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6118,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6149,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6188,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6227,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6267,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6307,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6348,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6389,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6427,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6466,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6507,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6548,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6587,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6626,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6668,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6711,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6747,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6787,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6826,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6868,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6910,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6946,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6987,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7028,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7067,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7108,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7147,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7187,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7228,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7267,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7310,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7348,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7387,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7426,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7466,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7507,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7549,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7587,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7627,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7668,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7710,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7747,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7787,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7826,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7868,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7907,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7947,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7988,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8028,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8067,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8107,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8147,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8187,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8229,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8268,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8310,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8346,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8388,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8427,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8467,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8509,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8548,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8588,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8628,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8667,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8710,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8747,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8787,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8827,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8868,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8912,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8948,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8987,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9028,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9067,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9107,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9146,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9188,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9227,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9268,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9308,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9347,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9387,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9428,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9468,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9508,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9548,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9588,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9627,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9679,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9726,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9762,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9787,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9826,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9867,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9911,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9948,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9986,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0027,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0067,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0107,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0148,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0188,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0227,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0268,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0308,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0347,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0389,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0429,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0467,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0509,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0549,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0590,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0627,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0667,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0710,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0747,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0787,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0827,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0869,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0911,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0948,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0987,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1027,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1067,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1108,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1147,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1189,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1228,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1268,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1309,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1347,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1387,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1427,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1467,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1511,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1548,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1587,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1627,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1667,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1708,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1748,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1788,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1828,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1872,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1909,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1948,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1987,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2034,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2067,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2110,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2147,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2187,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2227,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2267,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2308,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2347,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2388,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2428,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2467,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2508,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2549,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2587,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2627,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2667,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2711,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2774,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2798,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2831,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2867,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2916,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2947,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2989,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3027,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3094,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3129,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3153,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3197,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3262,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3281,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3308,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3348,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3404,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3439,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3480,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3509,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3548,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3588,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3627,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3667,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3709,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3747,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3787,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3828,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3866,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3910,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3948,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3987,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4027,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4111,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4150,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4187,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4231,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4271,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4307,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4348,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4388,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4443,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
