t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
89.6788,0.5014,0.1671,3.0330,3.9121,0.3642,1.4246,0,1,0.0001
89.6817,0.4623,0.1713,3.0367,3.9543,0.3757,1.4857,0,1,0.0016
89.6839,0.4623,0.1713,3.0367,3.9543,0.3757,1.4857,0,1,0.0034
89.6878,0.4623,0.1713,3.0367,3.9543,0.3757,1.4857,0,1,0.0070
89.6918,0.4228,0.1755,3.0405,3.9945,0.3889,1.5533,0,1,0.0110
89.6958,0.4228,0.1755,3.0405,3.9945,0.3889,1.5533,0,1,0.0152
89.7004,0.3828,0.1795,3.0445,4.0328,0.3968,1.6004,0,1,0.0198
89.7038,0.3828,0.1795,3.0445,4.0328,0.3968,1.6004,0,1,0.0230
89.7112,0.3425,0.1835,3.0482,4.0693,0.3287,1.3376,0,1,0.0313
89.7136,0.3425,0.1835,3.0482,4.0693,0.3287,1.3376,0,1,0.0330
89.7159,0.3425,0.1835,3.0482,4.0693,0.3287,1.3376,0,1,0.0352
89.7203,0.3018,0.1874,3.0511,4.1041,0.2799,1.1487,0,1,0.0396
89.7238,0.3018,0.1874,3.0511,4.1041,0.2799,1.1487,0,1,0.0432
89.7279,0.3018,0.1874,3.0511,4.1041,0.2799,1.1487,0,1,0.0475
89.7318,0.2608,0.1913,3.0538,4.1371,0.2398,0.9921,0,1,0.0511
89.7359,0.2608,0.1913,3.0538,4.1371,0.2398,0.9921,0,1,0.0553
89.7431,0.2195,0.1952,3.0560,4.1687,0.2131,0.8884,0,1,0.0628
89.7449,0.2195,0.1952,3.0560,4.1687,0.2131,0.8884,0,1,0.0646
89.7478,0.2195,0.1952,3.0560,4.1687,0.2131,0.8884,0,1,0.0678
89.7518,0.1778,0.1990,3.0581,4.1987,0.1903,0.7992,0,1,0.0711
89.7559,0.1778,0.1990,3.0581,4.1987,0.1903,0.7992,0,1,0.0754
89.7606,0.1358,0.2027,3.0596,4.2273,0.0952,0.4025,0,1,0.0800
89.7638,0.1358,0.2027,3.0596,4.2273,0.0952,0.4025,0,1,0.0830
89.7678,0.1358,0.2027,3.0596,4.2273,0.0952,0.4025,0,1,0.0870
89.7718,0.0936,0.2066,3.0601,4.2545,0.0254,0.1080,0,1,0.0941
89.7759,0.0936,0.2066,3.0601,4.2545,0.0254,0.1080,0,1,0.0962
89.7803,0.0511,0.2104,3.0601,4.2804,-0.0311,-0.1330,0,1,0.0996
89.7838,0.0511,0.2104,3.0601,4.2804,-0.0311,-0.1330,0,1,0.1031
89.7879,0.0511,0.2104,3.0601,4.2804,-0.0311,-0.1330,0,1,0.1073
89.7918,0.0083,0.2142,3.0595,4.3052,-0.0705,-0.3033,0,1,0.1112
89.7958,0.0083,0.2142,3.0595,4.3052,-0.0705,-0.3033,0,1,0.1150
89.8003,-0.0347,0.2181,3.0587,4.3287,-0.1032,-0.4467,0,1,0.1196
89.8066,-0.0347,0.2181,3.0587,4.3287,-0.1032,-0.4467,0,1,0.1274
89.8080,-0.0347,0.2181,3.0587,4.3287,-0.1032,-0.4467,0,1,0.1276
