t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
15.6165,-75.7538,52.8963,-1.4876,0.1360,0.0000,0.0000,0,1,0.0001
15.6273,-75.7537,52.8945,-1.4877,0.2311,-0.0224,-0.0052,0,1,0.0149
15.6344,-75.7534,52.8917,-1.4878,0.3262,0.0000,0.0000,0,1,0.0176
15.6364,-75.7534,52.8917,-1.4878,0.3262,0.0000,0.0000,0,1,0.0197
15.6510,-75.7531,52.8881,-1.4880,0.4053,-0.0393,-0.0159,0,1,0.0356
15.6531,-75.7531,52.8881,-1.4880,0.4053,-0.0393,-0.0159,0,1,0.0470
15.6676,-75.7527,52.8836,-1.4882,0.5004,-0.0081,-0.0040,0,1,0.0510
15.6718,-75.7523,52.8781,-1.4881,0.5955,0.0168,0.0100,0,1,0.0551
15.6869,-75.7517,52.8717,-1.4879,0.6906,0.0175,0.0121,0,1,0.0703
15.6893,-75.7517,52.8717,-1.4879,0.6906,0.0175,0.0121,0,1,0.0726
15.6936,-75.7511,52.8643,-1.4878,0.7857,-0.0117,-0.0092,0,1,0.0771
15.6976,-75.7511,52.8643,-1.4878,0.7857,-0.0117,-0.0092,0,1,0.0833
15.7074,-75.7504,52.8560,-1.4880,0.8808,-0.0172,-0.0151,0,1,0.0908
15.7129,-75.7497,52.8468,-1.4881,0.9759,0.0140,0.0136,0,1,0.1000
15.7243,-75.7488,52.8366,-1.4878,1.0710,0.0222,0.0238,0,1,0.1139
15.7276,-75.7488,52.8366,-1.4878,1.0710,0.0222,0.0238,0,1,0.1140
15.7412,-75.7478,52.8254,-1.4876,1.1661,0.0360,0.0420,0,1,0.1262
15.7436,-75.7478,52.8254,-1.4876,1.1661,0.0360,0.0420,0,1,0.1274
15.7482,-75.7478,52.8254,-1.4876,1.1661,0.0360,0.0420,0,1,0.1326
15.7548,-75.7468,52.8133,-1.4872,1.2612,0.0390,0.0492,0,1,0.1382
15.7571,-75.7468,52.8133,-1.4872,1.2612,0.0390,0.0492,0,1,0.1403
15.7616,-75.7456,52.8003,-1.4868,1.3563,0.0488,0.0662,0,1,0.1457
15.7717,-75.7444,52.7863,-1.4862,1.4514,0.0505,0.0733,0,1,0.1557
15.7758,-75.7444,52.7863,-1.4862,1.4514,0.0505,0.0733,0,1,0.1607
15.7830,-75.7430,52.7714,-1.4857,1.5465,0.0583,0.0902,0,1,0.1671
15.7864,-75.7430,52.7714,-1.4857,1.5465,0.0583,0.0902,0,1,0.1697
15.7885,-75.7430,52.7714,-1.4857,1.5465,0.0583,0.0902,0,1,0.1714
15.7915,-75.7416,52.7555,-1.4851,1.6416,0.0595,0.0977,0,1,0.1747
15.7955,-75.7416,52.7555,-1.4851,1.6416,0.0595,0.0977,0,1,0.1787
15.8035,-75.7400,52.7387,-1.4845,1.7367,0.0662,0.1149,0,1,0.1871
15.8076,-75.7400,52.7387,-1.4845,1.7367,0.0662,0.1149,0,1,0.1908
15.8124,-75.7384,52.7209,-1.4838,1.8318,0.0670,0.1228,0,1,0.1960
15.8156,-75.7384,52.7209,-1.4838,1.8318,0.0670,0.1228,0,1,0.1987
15.8203,-75.7366,52.7022,-1.4832,1.9269,0.0728,0.1403,0,1,0.2034
15.8235,-75.7366,52.7022,-1.4832,1.9269,0.0728,0.1403,0,1,0.2070
15.8275,-75.7366,52.7022,-1.4832,1.9269,0.0728,0.1403,0,1,0.2117
15.8336,-75.7348,52.6826,-1.4824,2.0155,0.0738,0.1487,0,1,0.2169
15.8361,-75.7348,52.6826,-1.4824,2.0155,0.0738,0.1487,0,1,0.2205
15.8407,-75.7329,52.6621,-1.4817,2.0978,0.0797,0.1672,0,1,0.2249
15.8436,-75.7329,52.6621,-1.4817,2.0978,0.0797,0.1672,0,1,0.2271
15.8475,-75.7329,52.6621,-1.4817,2.0978,0.0797,0.1672,0,1,0.2309
15.8519,-75.7308,52.6408,-1.4806,2.1762,0.1383,0.3010,0,1,0.2352
15.8555,-75.7308,52.6408,-1.4806,2.1762,0.1383,0.3010,0,1,0.2385
15.8606,-75.7286,52.6188,-1.4790,2.2499,0.1756,0.3951,0,1,0.2488
15.8676,-75.7286,52.6188,-1.4790,2.2499,0.1756,0.3951,0,1,0.2513
15.8716,-75.7263,52.5961,-1.4771,2.3200,0.2076,0.4816,0,1,0.2554
15.8755,-75.7263,52.5961,-1.4771,2.3200,0.2076,0.4816,0,1,0.2592
15.8805,-75.7239,52.5727,-1.4746,2.3816,0.2943,0.7010,0,1,0.2640
15.8837,-75.7239,52.5727,-1.4746,2.3816,0.2943,0.7010,0,1,0.2673
15.8876,-75.7239,52.5727,-1.4746,2.3816,0.2943,0.7010,0,1,0.2707
15.8915,-75.7212,52.5488,-1.4713,2.4407,0.3515,0.8580,0,1,0.2749
15.8974,-75.7212,52.5488,-1.4713,2.4407,0.3515,0.8580,0,1,0.2823
15.9011,-75.7184,52.5242,-1.4678,2.4970,0.3312,0.8269,0,1,0.2848
15.9041,-75.7184,52.5242,-1.4678,2.4970,0.3312,0.8269,0,1,0.2875
15.9076,-75.7184,52.5242,-1.4678,2.4970,0.3312,0.8269,0,1,0.2906
15.9115,-75.7154,52.4992,-1.4646,2.5453,0.3262,0.8304,0,1,0.2943
15.9158,-75.7154,52.4992,-1.4646,2.5453,0.3262,0.8304,0,1,0.2995
15.9204,-75.7123,52.4737,-1.4611,2.5941,0.3902,1.0123,0,1,0.3038
15.9235,-75.7123,52.4737,-1.4611,2.5941,0.3902,1.0123,0,1,0.3068
15.9277,-75.7123,52.4737,-1.4611,2.5941,0.3902,1.0123,0,1,0.3123
15.9339,-75.7091,52.4477,-1.4569,2.6387,0.4334,1.1437,0,1,0.3175
15.9366,-75.7091,52.4477,-1.4569,2.6387,0.4334,1.1437,0,1,0.3203
15.9403,-75.7056,52.4214,-1.4524,2.6782,0.4721,1.2644,0,1,0.3233
15.9435,-75.7056,52.4214,-1.4524,2.6782,0.4721,1.2644,0,1,0.3266
15.9476,-75.7056,52.4214,-1.4524,2.6782,0.4721,1.2644,0,1,0.3313
15.9519,-75.7020,52.3946,-1.4475,2.7153,0.4967,1.3488,0,1,0.3349
15.9556,-75.7020,52.3946,-1.4475,2.7153,0.4967,1.3488,0,1,0.3389
15.9643,-75.6982,52.3676,-1.4425,2.7512,0.5202,1.4312,0,1,0.3486
15.9682,-75.6982,52.3676,-1.4425,2.7512,0.5202,1.4312,0,1,0.3522
15.9730,-75.6941,52.3402,-1.4371,2.7855,0.5341,1.4878,0,1,0.3564
15.9755,-75.6941,52.3402,-1.4371,2.7855,0.5341,1.4878,0,1,0.3590
15.9812,-75.6900,52.3125,-1.4320,2.8138,0.4745,1.3350,0,1,0.3651
15.9842,-75.6900,52.3125,-1.4320,2.8138,0.4745,1.3350,0,1,0.3677
15.9875,-75.6900,52.3125,-1.4320,2.8138,0.4745,1.3350,0,1,0.3705
15.9936,-75.6857,52.2845,-1.4276,2.8424,0.4387,1.2470,0,1,0.3784
15.9957,-75.6857,52.2845,-1.4276,2.8424,0.4387,1.2470,0,1,0.3792
16.0007,-75.6813,52.2563,-1.4232,2.8697,0.4107,1.1784,0,1,0.3839
16.0036,-75.6813,52.2563,-1.4232,2.8697,0.4107,1.1784,0,1,0.3873
16.0075,-75.6813,52.2563,-1.4232,2.8697,0.4107,1.1784,0,1,0.3907
16.0116,-75.6768,52.2279,-1.4193,2.8888,0.4001,1.1558,0,1,0.3945
16.0156,-75.6768,52.2279,-1.4193,2.8888,0.4001,1.1558,0,1,0.3989
16.0206,-75.6722,52.1992,-1.4153,2.9119,0.3867,1.1259,0,1,0.4087
16.0235,-75.6722,52.1992,-1.4153,2.9119,0.3867,1.1259,0,1,0.4088
16.0275,-75.6722,52.1992,-1.4153,2.9119,0.3867,1.1259,0,1,0.4114
16.0317,-75.6674,52.1704,-1.4115,2.9339,0.3831,1.1241,0,1,0.4157
16.0359,-75.6674,52.1704,-1.4115,2.9339,0.3831,1.1241,0,1,0.4195
16.0401,-75.6625,52.1414,-1.4076,2.9511,0.3787,1.1176,0,1,0.4231
16.0435,-75.6625,52.1414,-1.4076,2.9511,0.3787,1.1176,0,1,0.4264
16.0476,-75.6625,52.1414,-1.4076,2.9511,0.3787,1.1176,0,1,0.4324
16.0548,-75.6575,52.1122,-1.4039,2.9659,0.3820,1.1329,0,1,0.4404
16.0568,-75.6575,52.1122,-1.4039,2.9659,0.3820,1.1329,0,1,0.4405
16.0606,-75.6524,52.0830,-1.4000,2.9800,0.3800,1.1325,0,1,0.4447
16.0636,-75.6524,52.0830,-1.4000,2.9800,0.3800,1.1325,0,1,0.4471
16.0676,-75.6524,52.0830,-1.4000,2.9800,0.3800,1.1325,0,1,0.4510
16.0715,-75.6471,52.0536,-1.3963,2.9927,0.3846,1.1509,0,1,0.4545
16.0755,-75.6471,52.0536,-1.3963,2.9927,0.3846,1.1509,0,1,0.4584
16.0806,-75.6417,52.0241,-1.3923,3.0023,0.3846,1.1548,0,1,0.4641
16.0835,-75.6417,52.0241,-1.3923,3.0023,0.3846,1.1548,0,1,0.4672
16.0876,-75.6417,52.0241,-1.3923,3.0023,0.3846,1.1548,0,1,0.4716
16.0926,-75.6362,51.9945,-1.3885,3.0096,0.3910,1.1767,0,1,0.4763
16.0956,-75.6362,51.9945,-1.3885,3.0096,0.3910,1.1767,0,1,0.4793
16.1003,-75.6306,51.9649,-1.3845,3.0168,0.3906,1.1782,0,1,0.4838
16.1036,-75.6306,51.9649,-1.3845,3.0168,0.3906,1.1782,0,1,0.4866
16.1075,-75.6306,51.9649,-1.3845,3.0168,0.3906,1.1782,0,1,0.4903
16.1115,-75.6248,51.9353,-1.3807,3.0233,0.3957,1.1964,0,1,0.4946
16.1155,-75.6248,51.9353,-1.3807,3.0233,0.3957,1.1964,0,1,0.4988
16.1246,-75.6190,51.9056,-1.3767,3.0277,0.3955,1.1976,0,1,0.5091
16.1275,-75.6190,51.9056,-1.3767,3.0277,0.3955,1.1976,0,1,0.5109
16.1315,-75.6130,51.8759,-1.3728,3.0319,0.4006,1.2146,0,1,0.5149
16.1356,-75.6130,51.8759,-1.3728,3.0319,0.4006,1.2146,0,1,0.5193
16.1404,-75.6069,51.8462,-1.3687,3.0320,0.4013,1.2167,0,1,0.5235
16.1435,-75.6069,51.8462,-1.3687,3.0320,0.4013,1.2167,0,1,0.5266
16.1475,-75.6069,51.8462,-1.3687,3.0320,0.4013,1.2167,0,1,0.5313
16.1575,-75.6007,51.8165,-1.3647,3.0301,0.4080,1.2362,0,1,0.5411
16.1612,-75.5943,51.7869,-1.3605,3.0286,0.4070,1.2326,0,1,0.5450
16.1639,-75.5943,51.7869,-1.3605,3.0286,0.4070,1.2326,0,1,0.5474
16.1676,-75.5943,51.7869,-1.3605,3.0286,0.4070,1.2326,0,1,0.5515
16.1727,-75.5879,51.7574,-1.3565,3.0143,0.4189,1.2627,0,1,0.5561
16.1755,-75.5879,51.7574,-1.3565,3.0143,0.4189,1.2627,0,1,0.5585
16.1803,-75.5814,51.7280,-1.3522,3.0017,0.4198,1.2602,0,1,0.5636
16.1874,-75.5814,51.7280,-1.3522,3.0017,0.4198,1.2602,0,1,0.5715
16.1920,-75.5748,51.6988,-1.3481,2.9916,0.4241,1.2687,0,1,0.5761
16.1955,-75.5748,51.6988,-1.3481,2.9916,0.4241,1.2687,0,1,0.5790
16.2002,-75.5681,51.6698,-1.3437,2.9682,0.4285,1.2719,0,1,0.5849
16.2044,-75.5681,51.6698,-1.3437,2.9682,0.4285,1.2719,0,1,0.5878
16.2075,-75.5681,51.6698,-1.3437,2.9682,0.4285,1.2719,0,1,0.5910
16.2115,-75.5613,51.6410,-1.3395,2.9430,0.4377,1.2882,0,1,0.5947
16.2183,-75.5613,51.6410,-1.3395,2.9430,0.4377,1.2882,0,1,0.6038
16.2236,-75.5545,51.6125,-1.3350,2.9226,0.4339,1.2682,0,1,0.6072
16.2276,-75.5545,51.6125,-1.3350,2.9226,0.4339,1.2682,0,1,0.6108
16.2317,-75.5476,51.5841,-1.3308,2.9101,0.4315,1.2558,0,1,0.6152
16.2356,-75.5476,51.5841,-1.3308,2.9101,0.4315,1.2558,0,1,0.6190
16.2404,-75.5406,51.5560,-1.3264,2.8867,0.4299,1.2409,0,1,0.6242
16.2435,-75.5406,51.5560,-1.3264,2.8867,0.4299,1.2409,0,1,0.6266
16.2510,-75.5336,51.5281,-1.3222,2.8737,0.4274,1.2282,0,1,0.6351
16.2535,-75.5336,51.5281,-1.3222,2.8737,0.4274,1.2282,0,1,0.6373
16.2562,-75.5336,51.5281,-1.3222,2.8737,0.4274,1.2282,0,1,0.6401
16.2606,-75.5264,51.5003,-1.3178,2.8541,0.4231,1.2076,0,1,0.6439
16.2637,-75.5264,51.5003,-1.3178,2.8541,0.4231,1.2076,0,1,0.6466
16.2676,-75.5264,51.5003,-1.3178,2.8541,0.4231,1.2076,0,1,0.6507
16.2716,-75.5192,51.4728,-1.3137,2.8304,0.4279,1.2110,0,1,0.6550
16.2757,-75.5192,51.4728,-1.3137,2.8304,0.4279,1.2110,0,1,0.6595
16.2819,-75.5120,51.4456,-1.3093,2.8112,0.4210,1.1834,0,1,0.6676
16.2839,-75.5120,51.4456,-1.3093,2.8112,0.4210,1.1834,0,1,0.6680
16.2876,-75.5120,51.4456,-1.3093,2.8112,0.4210,1.1834,0,1,0.6718
16.2915,-75.5046,51.4185,-1.3052,2.7977,0.4181,1.1699,0,1,0.6751
16.2955,-75.5046,51.4185,-1.3052,2.7977,0.4181,1.1699,0,1,0.6787
16.3003,-75.4972,51.3916,-1.3010,2.7886,0.4071,1.1354,0,1,0.6836
16.3036,-75.4972,51.3916,-1.3010,2.7886,0.4071,1.1354,0,1,0.6868
16.3075,-75.4972,51.3916,-1.3010,2.7886,0.4071,1.1354,0,1,0.6910
16.3137,-75.4897,51.3648,-1.2970,2.7718,0.4098,1.1359,0,1,0.6988
16.3155,-75.4897,51.3648,-1.2970,2.7718,0.4098,1.1359,0,1,0.6989
16.3206,-75.4821,51.3382,-1.2929,2.7567,0.4036,1.1126,0,1,0.7047
16.3235,-75.4821,51.3382,-1.2929,2.7567,0.4036,1.1126,0,1,0.7077
16.3274,-75.4821,51.3382,-1.2929,2.7567,0.4036,1.1126,0,1,0.7107
16.3315,-75.4745,51.3118,-1.2889,2.7380,0.4070,1.1144,0,1,0.7146
16.3356,-75.4745,51.3118,-1.2889,2.7380,0.4070,1.1144,0,1,0.7188
16.3405,-75.4667,51.2857,-1.2844,2.7179,0.4997,1.3581,0,1,0.7244
16.3474,-75.4667,51.2857,-1.2844,2.7179,0.4997,1.3581,0,1,0.7322
16.3517,-75.4588,51.2598,-1.2791,2.6962,0.5545,1.4951,0,1,0.7353
16.3556,-75.4588,51.2598,-1.2791,2.6962,0.5545,1.4951,0,1,0.7396
16.3601,-75.4509,51.2341,-1.2734,2.6882,0.5841,1.5701,0,1,0.7433
16.3635,-75.4509,51.2341,-1.2734,2.6882,0.5841,1.5701,0,1,0.7481
