t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
2.7239,-75.7538,52.8966,-1.4876,0.1191,0.0000,0.0000,0,1,0.0001
2.7279,-75.7538,52.8966,-1.4876,0.1191,0.0000,0.0000,0,1,0.0040
2.7329,-75.7537,52.8949,-1.4877,0.2142,-0.0208,-0.0044,0,1,0.0091
2.7361,-75.7537,52.8949,-1.4877,0.2142,-0.0208,-0.0044,0,1,0.0121
2.7399,-75.7537,52.8949,-1.4877,0.2142,-0.0208,-0.0044,0,1,0.0157
2.7439,-75.7535,52.8923,-1.4880,0.3093,-0.0600,-0.0186,0,1,0.0198
2.7479,-75.7535,52.8923,-1.4880,0.3093,-0.0600,-0.0186,0,1,0.0244
2.7530,-75.7532,52.8887,-1.4886,0.4044,-0.0392,-0.0159,0,1,0.0291
2.7559,-75.7532,52.8887,-1.4886,0.4044,-0.0392,-0.0159,0,1,0.0318
2.7599,-75.7532,52.8887,-1.4886,0.4044,-0.0392,-0.0159,0,1,0.0357
2.7639,-75.7528,52.8842,-1.4892,0.4995,-0.0969,-0.0484,0,1,0.0400
2.7681,-75.7528,52.8842,-1.4892,0.4995,-0.0969,-0.0484,0,1,0.0442
2.7729,-75.7524,52.8788,-1.4900,0.5946,-0.0428,-0.0255,0,1,0.0491
2.7759,-75.7524,52.8788,-1.4900,0.5946,-0.0428,-0.0255,0,1,0.0528
2.7818,-75.7524,52.8788,-1.4900,0.5946,-0.0428,-0.0255,0,1,0.0588
2.7863,-75.7520,52.8724,-1.4906,0.6861,-0.0773,-0.0531,0,1,0.0628
2.7889,-75.7520,52.8724,-1.4906,0.6861,-0.0773,-0.0531,0,1,0.0663
2.7957,-75.7515,52.8651,-1.4915,0.7732,-0.0864,-0.0668,0,1,0.0729
2.8002,-75.7515,52.8651,-1.4915,0.7732,-0.0864,-0.0668,0,1,0.0764
2.8047,-75.7510,52.8569,-1.4924,0.8683,-0.1081,-0.0938,0,1,0.0812
2.8080,-75.7510,52.8569,-1.4924,0.8683,-0.1081,-0.0938,0,1,0.0843
2.8148,-75.7505,52.8478,-1.4936,0.9634,-0.1151,-0.1109,0,1,0.0914
2.8178,-75.7505,52.8478,-1.4936,0.9634,-0.1151,-0.1109,0,1,0.0944
2.8204,-75.7505,52.8478,-1.4936,0.9634,-0.1151,-0.1109,0,1,0.0964
2.8240,-75.7499,52.8377,-1.4946,1.0585,-0.0863,-0.0914,0,1,0.1000
2.8279,-75.7499,52.8377,-1.4946,1.0585,-0.0863,-0.0914,0,1,0.1042
2.8329,-75.7492,52.8266,-1.4952,1.1533,-0.0341,-0.0393,0,1,0.1095
2.8357,-75.7492,52.8266,-1.4952,1.1533,-0.0341,-0.0393,0,1,0.1119
2.8400,-75.7492,52.8266,-1.4952,1.1533,-0.0341,-0.0393,0,1,0.1167
2.8445,-75.7484,52.8147,-1.4952,1.2436,0.0393,0.0489,0,1,0.1210
2.8479,-75.7484,52.8147,-1.4952,1.2436,0.0393,0.0489,0,1,0.1245
2.8529,-75.7474,52.8019,-1.4945,1.3296,0.0797,0.1060,0,1,0.1290
2.8559,-75.7474,52.8019,-1.4945,1.3296,0.0797,0.1060,0,1,0.1323
2.8599,-75.7474,52.8019,-1.4945,1.3296,0.0797,0.1060,0,1,0.1359
2.8648,-75.7463,52.7882,-1.4936,1.4116,0.1162,0.1640,0,1,0.1409
2.8679,-75.7463,52.7882,-1.4936,1.4116,0.1162,0.1640,0,1,0.1442
2.8732,-75.7450,52.7738,-1.4923,1.4896,0.1377,0.2051,0,1,0.1494
2.8759,-75.7450,52.7738,-1.4923,1.4896,0.1377,0.2051,0,1,0.1519
2.8799,-75.7450,52.7738,-1.4923,1.4896,0.1377,0.2051,0,1,0.1561
2.8839,-75.7436,52.7586,-1.4908,1.5639,0.1620,0.2533,0,1,0.1600
2.8878,-75.7436,52.7586,-1.4908,1.5639,0.1620,0.2533,0,1,0.1638
2.8930,-75.7421,52.7426,-1.4891,1.6347,0.1754,0.2868,0,1,0.1689
2.8959,-75.7421,52.7426,-1.4891,1.6347,0.1754,0.2868,0,1,0.1719
2.8999,-75.7421,52.7426,-1.4891,1.6347,0.1754,0.2868,0,1,0.1759
2.9039,-75.7404,52.7260,-1.4873,1.7021,0.1936,0.3295,0,1,0.1800
2.9079,-75.7404,52.7260,-1.4873,1.7021,0.1936,0.3295,0,1,0.1840
2.9129,-75.7387,52.7088,-1.4852,1.7663,0.2027,0.3579,0,1,0.1892
2.9158,-75.7387,52.7088,-1.4852,1.7663,0.2027,0.3579,0,1,0.1918
2.9199,-75.7387,52.7088,-1.4852,1.7663,0.2027,0.3579,0,1,0.1960
2.9238,-75.7369,52.6909,-1.4832,1.8274,0.2172,0.3969,0,1,0.1998
2.9279,-75.7369,52.6909,-1.4832,1.8274,0.2172,0.3969,0,1,0.2039
2.9328,-75.7349,52.6724,-1.4809,1.8857,0.2236,0.4217,0,1,0.2089
2.9359,-75.7349,52.6724,-1.4809,1.8857,0.2236,0.4217,0,1,0.2123
2.9399,-75.7349,52.6724,-1.4809,1.8857,0.2236,0.4217,0,1,0.2159
2.9438,-75.7329,52.6534,-1.4787,1.9412,0.2359,0.4580,0,1,0.2200
2.9479,-75.7329,52.6534,-1.4787,1.9412,0.2359,0.4580,0,1,0.2240
2.9534,-75.7308,52.6338,-1.4763,1.9940,0.2407,0.4800,0,1,0.2298
2.9558,-75.7308,52.6338,-1.4763,1.9940,0.2407,0.4800,0,1,0.2319
2.9599,-75.7308,52.6338,-1.4763,1.9940,0.2407,0.4800,0,1,0.2359
2.9639,-75.7285,52.6138,-1.4739,2.0443,0.2515,0.5142,0,1,0.2401
2.9679,-75.7285,52.6138,-1.4739,2.0443,0.2515,0.5142,0,1,0.2443
2.9729,-75.7262,52.5931,-1.4713,2.1150,0.2511,0.5311,0,1,0.2490
2.9758,-75.7262,52.5931,-1.4713,2.1150,0.2511,0.5311,0,1,0.2519
2.9799,-75.7262,52.5931,-1.4713,2.1150,0.2511,0.5311,0,1,0.2560
2.9841,-75.7237,52.5718,-1.4688,2.1824,0.2587,0.5645,0,1,0.2605
2.9893,-75.7237,52.5718,-1.4688,2.1824,0.2587,0.5645,0,1,0.2658
2.9934,-75.7211,52.5498,-1.4659,2.2466,0.3254,0.7311,0,1,0.2698
2.9959,-75.7211,52.5498,-1.4659,2.2466,0.3254,0.7311,0,1,0.2719
2.9999,-75.7211,52.5498,-1.4659,2.2466,0.3254,0.7311,0,1,0.2764
3.0046,-75.7183,52.5272,-1.4624,2.3077,0.3686,0.8505,0,1,0.2808
3.0078,-75.7183,52.5272,-1.4624,2.3077,0.3686,0.8505,0,1,0.2842
3.0129,-75.7153,52.5040,-1.4586,2.3659,0.4057,0.9598,0,1,0.2892
3.0159,-75.7153,52.5040,-1.4586,2.3659,0.4057,0.9598,0,1,0.2918
3.0199,-75.7153,52.5040,-1.4586,2.3659,0.4057,0.9598,0,1,0.2961
3.0239,-75.7121,52.4803,-1.4543,2.4213,0.4299,1.0409,0,1,0.2998
3.0279,-75.7121,52.4803,-1.4543,2.4213,0.4299,1.0409,0,1,0.3039
3.0331,-75.7088,52.4560,-1.4499,2.4741,0.4544,1.1242,0,1,0.3094
3.0360,-75.7088,52.4560,-1.4499,2.4741,0.4544,1.1242,0,1,0.3122
3.0399,-75.7088,52.4560,-1.4499,2.4741,0.4544,1.1242,0,1,0.3159
3.0439,-75.7053,52.4313,-1.4453,2.5244,0.4700,1.1864,0,1,0.3199
3.0480,-75.7053,52.4313,-1.4453,2.5244,0.4700,1.1864,0,1,0.3241
3.0529,-75.7016,52.4061,-1.4405,2.5723,0.4884,1.2562,0,1,0.3290
3.0559,-75.7016,52.4061,-1.4405,2.5723,0.4884,1.2562,0,1,0.3318
3.0599,-75.7016,52.4061,-1.4405,2.5723,0.4884,1.2562,0,1,0.3359
3.0641,-75.6977,52.3804,-1.4355,2.6179,0.4995,1.3077,0,1,0.3403
3.0679,-75.6977,52.3804,-1.4355,2.6179,0.4995,1.3077,0,1,0.3440
3.0729,-75.6937,52.3543,-1.4305,2.6614,0.5146,1.3694,0,1,0.3491
3.0758,-75.6937,52.3543,-1.4305,2.6614,0.5146,1.3694,0,1,0.3518
3.0798,-75.6937,52.3543,-1.4305,2.6614,0.5146,1.3694,0,1,0.3559
3.0839,-75.6894,52.3279,-1.4253,2.7027,0.5232,1.4140,0,1,0.3599
3.0879,-75.6894,52.3279,-1.4253,2.7027,0.5232,1.4140,0,1,0.3642
3.0928,-75.6850,52.3010,-1.4200,2.7421,0.5362,1.4705,0,1,0.3687
3.0960,-75.6850,52.3010,-1.4200,2.7421,0.5362,1.4705,0,1,0.3723
3.1000,-75.6850,52.3010,-1.4200,2.7421,0.5362,1.4705,0,1,0.3762
3.1040,-75.6803,52.2737,-1.4146,2.7991,0.5316,1.4879,0,1,0.3802
3.1079,-75.6803,52.2737,-1.4146,2.7991,0.5316,1.4879,0,1,0.3839
3.1128,-75.6755,52.2458,-1.4094,2.8533,0.5364,1.5305,0,1,0.3889
3.1159,-75.6755,52.2458,-1.4094,2.8533,0.5364,1.5305,0,1,0.3918
3.1200,-75.6755,52.2458,-1.4094,2.8533,0.5364,1.5305,0,1,0.3961
3.1239,-75.6704,52.2175,-1.4039,2.9050,0.5396,1.5675,0,1,0.3999
3.1279,-75.6704,52.2175,-1.4039,2.9050,0.5396,1.5675,0,1,0.4040
3.1330,-75.6651,52.1887,-1.3985,2.9542,0.5492,1.6224,0,1,0.4094
3.1359,-75.6651,52.1887,-1.3985,2.9542,0.5492,1.6224,0,1,0.4121
3.1399,-75.6651,52.1887,-1.3985,2.9542,0.5492,1.6224,0,1,0.4159
3.1439,-75.6595,52.1594,-1.3929,3.0011,0.5552,1.6661,0,1,0.4202
3.1479,-75.6595,52.1594,-1.3929,3.0011,0.5552,1.6661,0,1,0.4240
3.1527,-75.6538,52.1298,-1.3874,3.0457,0.5663,1.7247,0,1,0.4288
3.1560,-75.6538,52.1298,-1.3874,3.0457,0.5663,1.7247,0,1,0.4320
3.1599,-75.6538,52.1298,-1.3874,3.0457,0.5663,1.7247,0,1,0.4360
3.1641,-75.6478,52.0997,-1.3816,3.0882,0.5730,1.7696,0,1,0.4407
3.1680,-75.6478,52.0997,-1.3816,3.0882,0.5730,1.7696,0,1,0.4440
3.1729,-75.6415,52.0692,-1.3759,3.1287,0.5843,1.8283,0,1,0.4490
3.1759,-75.6415,52.0692,-1.3759,3.1287,0.5843,1.8283,0,1,0.4519
3.1800,-75.6415,52.0692,-1.3759,3.1287,0.5843,1.8283,0,1,0.4563
3.1841,-75.6351,52.0384,-1.3700,3.1673,0.5910,1.8718,0,1,0.4601
3.1880,-75.6351,52.0384,-1.3700,3.1673,0.5910,1.8718,0,1,0.4640
3.1930,-75.6284,52.0073,-1.3641,3.2040,0.6021,1.9290,0,1,0.4694
3.1959,-75.6284,52.0073,-1.3641,3.2040,0.6021,1.9290,0,1,0.4720
3.1999,-75.6284,52.0073,-1.3641,3.2040,0.6021,1.9290,0,1,0.4761
3.2039,-75.6214,51.9758,-1.3579,3.2390,0.6083,1.9704,0,1,0.4799
3.2079,-75.6214,51.9758,-1.3579,3.2390,0.6083,1.9704,0,1,0.4838
3.2127,-75.6142,51.9441,-1.3519,3.2723,0.6190,2.0255,0,1,0.4887
3.2159,-75.6142,51.9441,-1.3519,3.2723,0.6190,2.0255,0,1,0.4919
3.2200,-75.6142,51.9441,-1.3519,3.2723,0.6190,2.0255,0,1,0.4962
3.2239,-75.6068,51.9120,-1.3456,3.3041,0.6248,2.0642,0,1,0.5002
3.2279,-75.6068,51.9120,-1.3456,3.3041,0.6248,2.0642,0,1,0.5042
3.2328,-75.5991,51.8797,-1.3394,3.3343,0.6349,2.1170,0,1,0.5089
3.2359,-75.5991,51.8797,-1.3394,3.3343,0.6349,2.1170,0,1,0.5120
3.2399,-75.5991,51.8797,-1.3394,3.3343,0.6349,2.1170,0,1,0.5158
3.2440,-75.5912,51.8471,-1.3330,3.3786,0.6260,2.1150,0,1,0.5200
3.2479,-75.5912,51.8471,-1.3330,3.3786,0.6260,2.1150,0,1,0.5241
3.2531,-75.5830,51.8141,-1.3268,3.4209,0.6264,2.1429,0,1,0.5292
3.2559,-75.5830,51.8141,-1.3268,3.4209,0.6264,2.1429,0,1,0.5321
3.2599,-75.5830,51.8141,-1.3268,3.4209,0.6264,2.1429,0,1,0.5360
3.2640,-75.5745,51.7808,-1.3205,3.4611,0.6262,2.1675,0,1,0.5404
3.2680,-75.5745,51.7808,-1.3205,3.4611,0.6262,2.1675,0,1,0.5439
3.2727,-75.5657,51.7471,-1.3142,3.4994,0.6326,2.2139,0,1,0.5488
3.2759,-75.5657,51.7471,-1.3142,3.4994,0.6326,2.2139,0,1,0.5517
3.2799,-75.5657,51.7471,-1.3142,3.4994,0.6326,2.2139,0,1,0.5562
3.2841,-75.5566,51.7131,-1.3078,3.5359,0.6365,2.2505,0,1,0.5602
3.2882,-75.5566,51.7131,-1.3078,3.5359,0.6365,2.2505,0,1,0.5647
3.2927,-75.5472,51.6789,-1.3015,3.5706,0.6455,2.3048,0,1,0.5689
3.2960,-75.5472,51.6789,-1.3015,3.5706,0.6455,2.3048,0,1,0.5721
3.2999,-75.5472,51.6789,-1.3015,3.5706,0.6455,2.3048,0,1,0.5759
3.3039,-75.5376,51.6443,-1.2949,3.6037,0.6509,2.3457,0,1,0.5801
3.3080,-75.5376,51.6443,-1.2949,3.6037,0.6509,2.3457,0,1,0.5840
3.3127,-75.5276,51.6095,-1.2884,3.6352,0.6608,2.4024,0,1,0.5887
3.3159,-75.5276,51.6095,-1.2884,3.6352,0.6608,2.4024,0,1,0.5918
3.3199,-75.5276,51.6095,-1.2884,3.6352,0.6608,2.4024,0,1,0.5963
3.3239,-75.5174,51.5745,-1.2817,3.6653,0.6667,2.4437,0,1,0.6000
3.3280,-75.5174,51.5745,-1.2817,3.6653,0.6667,2.4437,0,1,0.6044
3.3329,-75.5068,51.5392,-1.2751,3.6939,0.6768,2.5000,0,1,0.6090
