t,x,y,yaw,speed,yaw_rate,a_lat,collision
0.5118,-75.7539,52.8974,-1.4876,0,0,0,0
0.5158,-75.7539,52.8974,-1.4876,0,0,0,0
0.5198,-75.7539,52.8974,-1.4876,0,0,0,0
0.5238,-75.7539,52.8974,-1.4876,0,0,0,0
0.5281,-75.7539,52.8974,-1.4876,0,0,0,0
0.5318,-75.7539,52.8974,-1.4876,0,0,0,0
0.5358,-75.7539,52.8974,-1.4876,0,0,0,0
0.5399,-75.7539,52.8974,-1.4876,0,0,0,0
0.548,-75.7539,52.8974,-1.4876,0,0,0,0
0.5524,-75.7539,52.8974,-1.4876,0,0,0,0
0.556,-75.7539,52.8974,-1.4876,0,0,0,0
0.5599,-75.7539,52.8974,-1.4876,0,0,0,0
0.5639,-75.7539,52.8974,-1.4876,0,0,0,0
0.5678,-75.7539,52.8974,-1.4876,0,0,0,0
0.5719,-75.7539,52.8974,-1.4876,0,0,0,0
0.5758,-75.7539,52.8974,-1.4876,0,0,0,0
0.5798,-75.7539,52.8974,-1.4876,0,0,0,0
0.5838,-75.7539,52.8974,-1.4876,0,0,0,0
0.5879,-75.7539,52.8974,-1.4876,0,0,0,0
0.5919,-75.7539,52.8974,-1.4876,0,0,0,0
0.5959,-75.7539,52.8974,-1.4876,0,0,0,0
0.5998,-75.7539,52.8974,-1.4876,0,0,0,0
0.6039,-75.7539,52.8974,-1.4876,0,0,0,0
0.6078,-75.7539,52.8974,-1.4876,0,0,0,0
0.6118,-75.7539,52.8974,-1.4876,0,0,0,0
0.6158,-75.7539,52.8974,-1.4876,0,0,0,0
0.6198,-75.7539,52.8974,-1.4876,0,0,0,0
0.624,-75.7539,52.8974,-1.4876,0,0,0,0
0.6278,-75.7539,52.8974,-1.4876,0,0,0,0
0.6319,-75.7539,52.8974,-1.4876,0,0,0,0
0.6359,-75.7539,52.8974,-1.4876,0,0,0,0
0.6399,-75.7539,52.8974,-1.4876,0,0,0,0
0.6439,-75.7539,52.8974,-1.4876,0,0,0,0
0.6478,-75.7539,52.8974,-1.4876,0,0,0,0
0.6517,-75.7539,52.8974,-1.4876,0,0,0,0
0.6559,-75.7539,52.8974,-1.4876,0,0,0,0
0.66,-75.7539,52.8974,-1.4876,0,0,0,0
0.6638,-75.7539,52.8974,-1.4876,0,0,0,0
0.668,-75.7539,52.8974,-1.4876,0,0,0,0
0.6717,-75.7539,52.8974,-1.4876,0,0,0,0
0.6758,-75.7539,52.8974,-1.4876,0,0,0,0
0.6799,-75.7539,52.8974,-1.4876,0,0,0,0
0.6838,-75.7539,52.8974,-1.4876,0,0,0,0
0.6879,-75.7539,52.8974,-1.4876,0,0,0,0
0.6917,-75.7539,52.8974,-1.4876,0,0,0,0
0.6958,-75.7539,52.8974,-1.4876,0,0,0,0
0.6999,-75.7539,52.8974,-1.4876,0,0,0,0
0.7038,-75.7539,52.8974,-1.4876,0,0,0,0
0.7079,-75.7539,52.8974,-1.4876,0,0,0,0
0.7118,-75.7539,52.8974,-1.4876,0,0,0,0
0.7157,-75.7539,52.8974,-1.4876,0,0,0,0
0.7199,-75.7539,52.8974,-1.4876,0,0,0,0
0.7238,-75.7539,52.8974,-1.4876,0,0,0,0
0.7279,-75.7539,52.8974,-1.4876,0,0,0,0
0.7319,-75.7539,52.8974,-1.4876,0,0,0,0
0.7358,-75.7539,52.8974,-1.4876,0,0,0,0
0.7399,-75.7539,52.8974,-1.4876,0,0,0,0
0.7439,-75.7539,52.8974,-1.4876,0,0,0,0
0.7478,-75.7539,52.8974,-1.4876,0,0,0,0
0.7518,-75.7539,52.8974,-1.4876,0,0,0,0
0.7559,-75.7539,52.8974,-1.4876,0,0,0,0
0.7599,-75.7539,52.8974,-1.4876,0,0,0,0
0.7639,-75.7539,52.8974,-1.4876,0,0,0,0
0.7678,-75.7539,52.8974,-1.4876,0,0,0,0
0.7718,-75.7539,52.8974,-1.4876,0,0,0,0
0.7759,-75.7539,52.8974,-1.4876,0,0,0,0
0.7798,-75.7539,52.8974,-1.4876,0,0,0,0
0.7837,-75.7539,52.8974,-1.4876,0,0,0,0
0.7879,-75.7539,52.8974,-1.4876,0,0,0,0
0.7918,-75.7539,52.8974,-1.4876,0,0,0,0
0.7959,-75.7539,52.8974,-1.4876,0,0,0,0
0.7998,-75.7539,52.8974,-1.4876,0,0,0,0
0.8038,-75.7539,52.8974,-1.4876,0,0,0,0
0.8078,-75.7539,52.8974,-1.4876,0,0,0,0
0.8118,-75.7539,52.8974,-1.4876,0,0,0,0
0.8158,-75.7539,52.8974,-1.4876,0,0,0,0
0.8198,-75.7539,52.8974,-1.4876,0,0,0,0
0.8239,-75.7539,52.8974,-1.4876,0,0,0,0
0.8278,-75.7539,52.8974,-1.4876,0,0,0,0
0.8318,-75.7539,52.8974,-1.4876,0,0,0,0
0.8358,-75.7539,52.8974,-1.4876,0,0,0,0
0.84,-75.7539,52.8974,-1.4876,0,0,0,0
0.844,-75.7539,52.8974,-1.4876,0,0,0,0
0.8478,-75.7539,52.8974,-1.4876,0,0,0,0
0.8517,-75.7539,52.8974,-1.4876,0,0,0,0
0.8559,-75.7539,52.8974,-1.4876,0,0,0,0
0.8603,-75.7539,52.8974,-1.4876,0,0,0,0
0.8638,-75.7539,52.8974,-1.4876,0,0,0,0
0.8678,-75.7539,52.8974,-1.4876,0,0,0,0
0.8721,-75.7539,52.8974,-1.4876,0,0,0,0
0.8759,-75.7539,52.8974,-1.4876,0,0,0,0
0.8798,-75.7539,52.8974,-1.4876,0,0,0,0
0.8838,-75.7539,52.8974,-1.4876,0,0,0,0
0.8879,-75.7539,52.8974,-1.4876,0,0,0,0
0.892,-75.7539,52.8974,-1.4876,0,0,0,0
0.8959,-75.7539,52.8974,-1.4876,0,0,0,0
0.8998,-75.7539,52.8974,-1.4876,0,0,0,0
0.9039,-75.7539,52.8974,-1.4876,0,0,0,0
0.908,-75.7539,52.8974,-1.4876,0,0,0,0
0.9118,-75.7539,52.8974,-1.4876,0,0,0,0
0.9158,-75.7539,52.8974,-1.4876,0,0,0,0
0.9199,-75.7539,52.8974,-1.4876,0,0,0,0
0.9242,-75.7539,52.8974,-1.4876,0,0,0,0
0.9278,-75.7539,52.8974,-1.4876,0,0,0,0
0.9317,-75.7539,52.8974,-1.4876,0,0,0,0
0.9359,-75.7539,52.8974,-1.4876,0,0,0,0
0.9401,-75.7539,52.8974,-1.4876,0,0,0,0
0.9439,-75.7539,52.8974,-1.4876,0,0,0,0
0.9479,-75.7539,52.8974,-1.4876,0,0,0,0
0.952,-75.7539,52.8974,-1.4876,0,0,0,0
0.9565,-75.7539,52.8974,-1.4876,0,0,0,0
0.9599,-75.7539,52.8974,-1.4876,0,0,0,0
0.9638,-75.7539,52.8974,-1.4876,0,0,0,0
0.9678,-75.7539,52.8974,-1.4876,0,0,0,0
0.9718,-75.7539,52.8974,-1.4876,0,0,0,0
0.9758,-75.7539,52.8974,-1.4876,0,0,0,0
0.9798,-75.7539,52.8974,-1.4876,0,0,0,0
0.9838,-75.7539,52.8974,-1.4876,0,0,0,0
0.988,-75.7539,52.8974,-1.4876,0,0,0,0
0.9919,-75.7539,52.8974,-1.4876,0,0,0,0
0.9958,-75.7539,52.8974,-1.4876,0,0,0,0
0.9998,-75.7539,52.8974,-1.4876,0,0,0,0
1.0038,-75.7539,52.8974,-1.4876,0,0,0,0
1.0078,-75.7539,52.8974,-1.4876,0,0,0,0
1.0121,-75.7539,52.8974,-1.4876,0,0,0,0
1.0159,-75.7539,52.8974,-1.4876,0,0,0,0
1.0201,-75.7539,52.8974,-1.4876,0,0,0,0
1.0238,-75.7539,52.8974,-1.4876,0,0,0,0
1.0279,-75.7539,52.8974,-1.4876,0,0,0,0
1.0317,-75.7539,52.8974,-1.4876,0,0,0,0
1.0358,-75.7539,52.8974,-1.4876,0,0,0,0
1.0399,-75.7539,52.8974,-1.4876,0,0,0,0
1.0438,-75.7539,52.8974,-1.4876,0,0,0,0
1.0479,-75.7539,52.8974,-1.4876,0,0,0,0
1.0519,-75.7539,52.8974,-1.4876,0,0,0,0
1.0558,-75.7539,52.8974,-1.4876,0,0,0,0
1.06,-75.7539,52.8974,-1.4876,0,0,0,0
1.0638,-75.7539,52.8974,-1.4876,0,0,0,0
1.0678,-75.7539,52.8974,-1.4876,0,0,0,0
1.0718,-75.7539,52.8974,-1.4876,0,0,0,0
1.0759,-75.7539,52.8974,-1.4876,0,0,0,0
1.0799,-75.7539,52.8974,-1.4876,0,0,0,0
1.0839,-75.7539,52.8974,-1.4876,0,0,0,0
1.0878,-75.7539,52.8974,-1.4876,0,0,0,0
1.0918,-75.7539,52.8974,-1.4876,0,0,0,0
1.0958,-75.7539,52.8974,-1.4876,0,0,0,0
1.0998,-75.7539,52.8974,-1.4876,0,0,0,0
1.1038,-75.7539,52.8974,-1.4876,0,0,0,0
1.1079,-75.7539,52.8974,-1.4876,0,0,0,0
1.1118,-75.7539,52.8974,-1.4876,0,0,0,0
1.1159,-75.7539,52.8974,-1.4876,0,0,0,0
1.1199,-75.7539,52.8974,-1.4876,0,0,0,0
1.1239,-75.7539,52.8974,-1.4876,0,0,0,0
1.1279,-75.7539,52.8974,-1.4876,0,0,0,0
1.1318,-75.7539,52.8974,-1.4876,0,0,0,0
1.1358,-75.7539,52.8974,-1.4876,0,0,0,0
1.1401,-75.7539,52.8974,-1.4876,0,0,0,0
1.1448,-75.7539,52.8974,-1.4876,0,0,0,0
1.1479,-75.7539,52.8974,-1.4876,0,0,0,0
1.1518,-75.7539,52.8974,-1.4876,0,0,0,0
1.1558,-75.7539,52.8974,-1.4876,0,0,0,0
1.16,-75.7539,52.8974,-1.4876,0,0,0,0
1.1637,-75.7539,52.8974,-1.4876,0,0,0,0
1.1678,-75.7539,52.8974,-1.4876,0,0,0,0
1.1718,-75.7539,52.8974,-1.4876,0,0,0,0
1.1761,-75.7539,52.8974,-1.4876,0,0,0,0
1.1799,-75.7539,52.8974,-1.4876,0,0,0,0
1.1838,-75.7539,52.8974,-1.4876,0,0,0,0
1.1878,-75.7539,52.8974,-1.4876,0,0,0,0
1.1918,-75.7539,52.8974,-1.4876,0,0,0,0
1.1958,-75.7539,52.8974,-1.4876,0,0,0,0
1.1998,-75.7539,52.8974,-1.4876,0,0,0,0
1.2038,-75.7539,52.8974,-1.4876,0,0,0,0
1.2079,-75.7539,52.8974,-1.4876,0,0,0,0
1.2117,-75.7539,52.8974,-1.4876,0,0,0,0
1.2158,-75.7539,52.8974,-1.4876,0,0,0,0
1.2198,-75.7539,52.8974,-1.4876,0,0,0,0
1.2238,-75.7539,52.8974,-1.4876,0,0,0,0
1.2278,-75.7539,52.8974,-1.4876,0,0,0,0
1.2318,-75.7539,52.8974,-1.4876,0,0,0,0
1.2358,-75.7539,52.8974,-1.4876,0,0,0,0
1.2401,-75.7539,52.8974,-1.4876,0,0,0,0
1.2439,-75.7539,52.8974,-1.4876,0,0,0,0
1.2478,-75.7539,52.8974,-1.4876,0,0,0,0
1.2517,-75.7539,52.8974,-1.4876,0,0,0,0
1.256,-75.7539,52.8974,-1.4876,0,0,0,0
1.2599,-75.7539,52.8974,-1.4876,0,0,0,0
1.2638,-75.7539,52.8974,-1.4876,0,0,0,0
1.2678,-75.7539,52.8974,-1.4876,0,0,0,0
1.2718,-75.7539,52.8974,-1.4876,0,0,0,0
1.2759,-75.7539,52.8974,-1.4876,0,0,0,0
1.2798,-75.7539,52.8974,-1.4876,0,0,0,0
1.2838,-75.7539,52.8974,-1.4876,0,0,0,0
1.2879,-75.7539,52.8974,-1.4876,0,0,0,0
1.292,-75.7539,52.8974,-1.4876,0,0,0,0
1.2958,-75.7539,52.8974,-1.4876,0,0,0,0
1.2998,-75.7539,52.8974,-1.4876,0,0,0,0
1.3038,-75.7539,52.8974,-1.4876,0,0,0,0
1.3079,-75.7539,52.8974,-1.4876,0,0,0,0
1.3118,-75.7539,52.8974,-1.4876,0,0,0,0
1.3159,-75.7539,52.8974,-1.4876,0,0,0,0
1.3199,-75.7539,52.8974,-1.4876,0,0,0,0
1.3238,-75.7539,52.8974,-1.4876,0,0,0,0
1.3278,-75.7539,52.8974,-1.4876,0,0,0,0
1.3317,-75.7539,52.8974,-1.4876,0,0,0,0
1.3358,-75.7539,52.8974,-1.4876,0,0,0,0
1.3399,-75.7539,52.8974,-1.4876,0,0,0,0
1.3438,-75.7539,52.8974,-1.4876,0,0,0,0
1.3477,-75.7539,52.8974,-1.4876,0,0,0,0
1.3517,-75.7539,52.8974,-1.4876,0,0,0,0
1.3558,-75.7539,52.8974,-1.4876,0,0,0,0
1.3599,-75.7539,52.8974,-1.4876,0,0,0,0
1.3638,-75.7539,52.8974,-1.4876,0,0,0,0
1.3678,-75.7539,52.8974,-1.4876,0,0,0,0
1.3719,-75.7539,52.8974,-1.4876,0,0,0,0
1.376,-75.7539,52.8974,-1.4876,0,0,0,0
1.3798,-75.7539,52.8974,-1.4876,0,0,0,0
1.3837,-75.7539,52.8974,-1.4876,0,0,0,0
1.3878,-75.7539,52.8974,-1.4876,0,0,0,0
1.3918,-75.7539,52.8974,-1.4876,0,0,0,0
1.3958,-75.7539,52.8974,-1.4876,0,0,0,0
1.4,-75.7539,52.8974,-1.4876,0,0,0,0
1.404,-75.7539,52.8974,-1.4876,0,0,0,0
1.4078,-75.7539,52.8974,-1.4876,0,0,0,0
1.4118,-75.7539,52.8974,-1.4876,0,0,0,0
1.4157,-75.7539,52.8974,-1.4876,0,0,0,0
1.4199,-75.7539,52.8974,-1.4876,0,0,0,0
1.4238,-75.7539,52.8974,-1.4876,0,0,0,0
1.4278,-75.7539,52.8974,-1.4876,0,0,0,0
1.4318,-75.7539,52.8974,-1.4876,0,0,0,0
1.4359,-75.7539,52.8974,-1.4876,0,0,0,0
1.4399,-75.7539,52.8974,-1.4876,0,0,0,0
1.4438,-75.7539,52.8974,-1.4876,0,0,0,0
1.4478,-75.7539,52.8974,-1.4876,0,0,0,0
1.4517,-75.7539,52.8974,-1.4876,0,0,0,0
1.4559,-75.7539,52.8974,-1.4876,0,0,0,0
1.46,-75.7539,52.8974,-1.4876,0,0,0,0
1.4638,-75.7539,52.8974,-1.4876,0,0,0,0
1.4679,-75.7539,52.8974,-1.4876,0,0,0,0
1.4718,-75.7539,52.8974,-1.4876,0,0,0,0
1.4761,-75.7539,52.8974,-1.4876,0,0,0,0
1.4798,-75.7539,52.8974,-1.4876,0,0,0,0
1.4839,-75.7539,52.8974,-1.4876,0,0,0,0
1.4879,-75.7539,52.8974,-1.4876,0,0,0,0
1.4918,-75.7539,52.8974,-1.4876,0,0,0,0
1.4958,-75.7539,52.8974,-1.4876,0,0,0,0
1.4999,-75.7539,52.8974,-1.4876,0,0,0,0
1.5038,-75.7539,52.8974,-1.4876,0,0,0,0
1.508,-75.7539,52.8974,-1.4876,0,0,0,0
1.5118,-75.7539,52.8974,-1.4876,0,0,0,0
1.5158,-75.7539,52.8974,-1.4876,0,0,0,0
1.5199,-75.7539,52.8974,-1.4876,0,0,0,0
1.5238,-75.7539,52.8974,-1.4876,0,0,0,0
1.5279,-75.7539,52.8974,-1.4876,0,0,0,0
1.5319,-75.7539,52.8974,-1.4876,0,0,0,0
1.5359,-75.7539,52.8974,-1.4876,0,0,0,0
1.5416,-75.7539,52.8974,-1.4876,0,0,0,0
1.5446,-75.7539,52.8974,-1.4876,0,0,0,0
1.5478,-75.7539,52.8974,-1.4876,0,0,0,0
1.5518,-75.7539,52.8974,-1.4876,0,0,0,0
1.5558,-75.7539,52.8974,-1.4876,0,0,0,0
1.5601,-75.7539,52.8974,-1.4876,0,0,0,0
1.5638,-75.7539,52.8974,-1.4876,0,0,0,0
1.5678,-75.7539,52.8974,-1.4876,0,0,0,0
1.5717,-75.7539,52.8974,-1.4876,0,0,0,0
1.5758,-75.7539,52.8974,-1.4876,0,0,0,0
1.5798,-75.7539,52.8974,-1.4876,0,0,0,0
1.5867,-75.7539,52.8974,-1.4876,0,0,0,0
1.5881,-75.7539,52.8974,-1.4876,0,0,0,0
1.5919,-75.7539,52.8974,-1.4876,0,0,0,0
1.5959,-75.7539,52.8974,-1.4876,0,0,0,0
1.5998,-75.7539,52.8974,-1.4876,0,0,0,0
1.6039,-75.7539,52.8974,-1.4876,0,0,0,0
1.6079,-75.7539,52.8974,-1.4876,0,0,0,0
1.6118,-75.7539,52.8974,-1.4876,0,0,0,0
1.6157,-75.7539,52.8974,-1.4876,0,0,0,0
1.6198,-75.7539,52.8974,-1.4876,0,0,0,0
1.6238,-75.7539,52.8974,-1.4876,0,0,0,0
1.6279,-75.7539,52.8974,-1.4876,0,0,0,0
1.6318,-75.7539,52.8974,-1.4876,0,0,0,0
1.6358,-75.7539,52.8974,-1.4876,0,0,0,0
1.6399,-75.7539,52.8974,-1.4876,0,0,0,0
1.6438,-75.7539,52.8974,-1.4876,0,0,0,0
1.6477,-75.7539,52.8974,-1.4876,0,0,0,0
1.6517,-75.7539,52.8974,-1.4876,0,0,0,0
1.6558,-75.7539,52.8974,-1.4876,0,0,0,0
1.6601,-75.7539,52.8974,-1.4876,0,0,0,0
1.6638,-75.7539,52.8974,-1.4876,0,0,0,0
1.6677,-75.7539,52.8974,-1.4876,0,0,0,0
1.6718,-75.7539,52.8974,-1.4876,0,0,0,0
1.6759,-75.7539,52.8974,-1.4876,0,0,0,0
1.6799,-75.7539,52.8974,-1.4876,0,0,0,0
1.6838,-75.7539,52.8974,-1.4876,0,0,0,0
1.6878,-75.7539,52.8974,-1.4876,0,0,0,0
1.6919,-75.7539,52.8974,-1.4876,0,0,0,0
1.6958,-75.7539,52.8974,-1.4876,0,0,0,0
1.6998,-75.7539,52.8974,-1.4876,0,0,0,0
1.7039,-75.7539,52.8974,-1.4876,0,0,0,0
1.7079,-75.7539,52.8974,-1.4876,0,0,0,0
1.7118,-75.7539,52.8974,-1.4876,0,0,0,0
1.7158,-75.7539,52.8974,-1.4876,0,0,0,0
1.721,-75.7539,52.8974,-1.4876,0,0,0,0
1.7238,-75.7539,52.8974,-1.4876,0,0,0,0
1.728,-75.7539,52.8974,-1.4876,0,0,0,0
1.7317,-75.7539,52.8974,-1.4876,0,0,0,0
1.7358,-75.7539,52.8974,-1.4876,0,0,0,0
1.7399,-75.7539,52.8974,-1.4876,0,0,0,0
1.7439,-75.7539,52.8974,-1.4876,0,0,0,0
1.7478,-75.7539,52.8974,-1.4876,0,0,0,0
1.7517,-75.7539,52.8974,-1.4876,0,0,0,0
1.756,-75.7539,52.8974,-1.4876,0,0,0,0
1.76,-75.7539,52.8974,-1.4876,0,0,0,0
1.7638,-75.7539,52.8974,-1.4876,0,0,0,0
1.7677,-75.7539,52.8974,-1.4876,0,0,0,0
1.7718,-75.7539,52.8974,-1.4876,0,0,0,0
1.7759,-75.7539,52.8974,-1.4876,0,0,0,0
1.7798,-75.7539,52.8974,-1.4876,0,0,0,0
1.7838,-75.7539,52.8974,-1.4876,0,0,0,0
1.788,-75.7539,52.8974,-1.4876,0,0,0,0
1.7918,-75.7539,52.8974,-1.4876,0,0,0,0
1.7959,-75.7539,52.8974,-1.4876,0,0,0,0
1.7998,-75.7539,52.8974,-1.4876,0,0,0,0
1.8038,-75.7539,52.8974,-1.4876,0,0,0,0
1.8078,-75.7539,52.8974,-1.4876,0,0,0,0
1.8117,-75.7539,52.8974,-1.4876,0,0,0,0
1.8158,-75.7539,52.8974,-1.4876,0,0,0,0
1.82,-75.7539,52.8974,-1.4876,0,0,0,0
1.8239,-75.7539,52.8974,-1.4876,0,0,0,0
1.8279,-75.7539,52.8974,-1.4876,0,0,0,0
1.8318,-75.7539,52.8974,-1.4876,0,0,0,0
1.8358,-75.7539,52.8974,-1.4876,0,0,0,0
1.8399,-75.7539,52.8974,-1.4876,0,0,0,0
1.8439,-75.7539,52.8974,-1.4876,0,0,0,0
1.8478,-75.7539,52.8974,-1.4876,0,0,0,0
1.8518,-75.7539,52.8974,-1.4876,0,0,0,0
1.8561,-75.7539,52.8974,-1.4876,0,0,0,0
1.86,-75.7539,52.8974,-1.4876,0,0,0,0
1.8638,-75.7539,52.8974,-1.4876,0,0,0,0
1.8678,-75.7539,52.8974,-1.4876,0,0,0,0
1.8718,-75.7539,52.8974,-1.4876,0,0,0,0
1.8758,-75.7539,52.8974,-1.4876,0,0,0,0
1.8799,-75.7539,52.8974,-1.4876,0,0,0,0
1.8842,-75.7539,52.8974,-1.4876,0,0,0,0
1.888,-75.7539,52.8974,-1.4876,0,0,0,0
1.8918,-75.7539,52.8974,-1.4876,0,0,0,0
1.8958,-75.7539,52.8974,-1.4876,0,0,0,0
1.8998,-75.7539,52.8974,-1.4876,0,0,0,0
1.9038,-75.7539,52.8974,-1.4876,0,0,0,0
1.9078,-75.7539,52.8974,-1.4876,0,0,0,0
1.9119,-75.7539,52.8974,-1.4876,0,0,0,0
1.9162,-75.7539,52.8974,-1.4876,0,0,0,0
1.9199,-75.7539,52.8974,-1.4876,0,0,0,0
1.9239,-75.7539,52.8974,-1.4876,0,0,0,0
1.9278,-75.7539,52.8974,-1.4876,0,0,0,0
1.9318,-75.7539,52.8974,-1.4876,0,0,0,0
1.9358,-75.7539,52.8974,-1.4876,0,0,0,0
1.9399,-75.7539,52.8974,-1.4876,0,0,0,0
1.9438,-75.7539,52.8974,-1.4876,0,0,0,0
1.9479,-75.7539,52.8974,-1.4876,0,0,0,0
1.9518,-75.7539,52.8974,-1.4876,0,0,0,0
1.9558,-75.7539,52.8974,-1.4876,0,0,0,0
1.9599,-75.7539,52.8974,-1.4876,0,0,0,0
1.9638,-75.7539,52.8974,-1.4876,0,0,0,0
1.9678,-75.7539,52.8974,-1.4876,0,0,0,0
1.9718,-75.7539,52.8974,-1.4876,0,0,0,0
1.976,-75.7539,52.8974,-1.4876,0,0,0,0
1.9799,-75.7539,52.8974,-1.4876,0,0,0,0
1.9839,-75.7539,52.8974,-1.4876,0,0,0,0
1.9878,-75.7539,52.8974,-1.4876,0,0,0,0
1.9918,-75.7539,52.8974,-1.4876,0,0,0,0
1.9963,-75.7539,52.8974,-1.4876,0,0,0,0
1.9999,-75.7539,52.8974,-1.4876,0,0,0,0
2.0038,-75.7539,52.8974,-1.4876,0,0,0,0
2.0079,-75.7539,52.8974,-1.4876,0,0,0,0
2.0119,-75.7539,52.8974,-1.4876,0,0,0,0
2.0158,-75.7539,52.8974,-1.4876,0,0,0,0
2.0199,-75.7539,52.8974,-1.4876,0,0,0,0
2.0239,-75.7539,52.8974,-1.4876,0,0,0,0
2.0278,-75.7539,52.8974,-1.4876,0,0,0,0
2.0317,-75.7539,52.8974,-1.4876,0,0,0,0
2.0358,-75.7539,52.8974,-1.4876,0,0,0,0
2.0402,-75.7539,52.8974,-1.4876,0,0,0,0
2.0438,-75.7539,52.8974,-1.4876,0,0,0,0
2.0478,-75.7539,52.8974,-1.4876,0,0,0,0
2.0518,-75.7539,52.8974,-1.4876,0,0,0,0
2.0561,-75.7539,52.8974,-1.4876,0,0,0,0
2.0599,-75.7539,52.8974,-1.4876,0,0,0,0
2.0638,-75.7539,52.8974,-1.4876,0,0,0,0
2.0678,-75.7539,52.8974,-1.4876,0,0,0,0
2.0718,-75.7539,52.8974,-1.4876,0,0,0,0
2.076,-75.7539,52.8974,-1.4876,0,0,0,0
2.08,-75.7539,52.8974,-1.4876,0,0,0,0
2.0837,-75.7539,52.8974,-1.4876,0,0,0,0
