t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
31.3318,-75.7538,52.8964,-1.4876,0.1276,0.0000,0.0000,0,1,0.0001
31.3343,-75.7538,52.8964,-1.4876,0.1276,0.0000,0.0000,0,1,0.0002
31.3384,-75.7538,52.8964,-1.4876,0.1276,0.0000,0.0000,0,1,0.0056
31.3424,-75.7537,52.8947,-1.4875,0.2227,0.0216,0.0048,0,1,0.0075
31.3463,-75.7537,52.8947,-1.4875,0.2227,0.0216,0.0048,0,1,0.0113
31.3509,-75.7534,52.8920,-1.4874,0.3178,0.0000,0.0000,0,1,0.0158
31.3544,-75.7534,52.8920,-1.4874,0.3178,0.0000,0.0000,0,1,0.0199
31.3582,-75.7534,52.8920,-1.4874,0.3178,0.0000,0.0000,0,1,0.0234
31.3622,-75.7531,52.8884,-1.4875,0.4129,-0.0400,-0.0165,0,1,0.0325
31.3701,-75.7531,52.8884,-1.4875,0.4129,-0.0400,-0.0165,0,1,0.0352
31.3755,-75.7528,52.8838,-1.4878,0.5080,-0.0082,-0.0042,0,1,0.0414
31.3792,-75.7528,52.8838,-1.4878,0.5080,-0.0082,-0.0042,0,1,0.0443
31.3839,-75.7523,52.8782,-1.4878,0.6031,-0.0273,-0.0165,0,1,0.0489
31.3871,-75.7523,52.8782,-1.4878,0.6031,-0.0273,-0.0165,0,1,0.0525
31.3921,-75.7518,52.8717,-1.4881,0.6982,-0.0221,-0.0154,0,1,0.0649
31.4064,-75.7512,52.8643,-1.4883,0.7933,-0.0347,-0.0275,0,1,0.0716
31.4115,-75.7506,52.8559,-1.4887,0.8884,-0.0323,-0.0287,0,1,0.0771
31.4147,-75.7506,52.8559,-1.4887,0.8884,-0.0323,-0.0287,0,1,0.0835
31.4256,-75.7499,52.8466,-1.4890,0.9835,-0.0426,-0.0419,0,1,0.0937
31.4280,-75.7499,52.8466,-1.4890,0.9835,-0.0426,-0.0419,0,1,0.0968
31.4409,-75.7491,52.8363,-1.4895,1.0786,-0.0416,-0.0449,0,1,0.1065
31.4452,-75.7483,52.8251,-1.4899,1.1737,-0.0501,-0.0588,0,1,0.1137
31.4474,-75.7483,52.8251,-1.4899,1.1737,-0.0501,-0.0588,0,1,0.1197
31.4618,-75.7474,52.8129,-1.4905,1.2688,-0.0498,-0.0631,0,1,0.1271
31.4643,-75.7474,52.8129,-1.4905,1.2688,-0.0498,-0.0631,0,1,0.1339
31.4664,-75.7474,52.8129,-1.4905,1.2688,-0.0498,-0.0631,0,1,0.1339
31.4747,-75.7464,52.7998,-1.4908,1.3614,-0.0080,-0.0108,0,1,0.1461
31.4853,-75.7453,52.7858,-1.4907,1.4491,0.0112,0.0162,0,1,0.1507
31.4885,-75.7453,52.7858,-1.4907,1.4491,0.0112,0.0162,0,1,0.1573
