t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
6.0479,0.4938,0.1684,3.0364,3.6781,0.3737,1.3744,0,1,0.0000
6.0524,0.4571,0.1722,3.0402,3.7101,0.3840,1.4247,0,1,0.0042
6.0557,0.4571,0.1722,3.0402,3.7101,0.3840,1.4247,0,1,0.0076
6.0640,0.4200,0.1759,3.0441,3.7405,0.3963,1.4824,0,1,0.0167
6.0679,0.4200,0.1759,3.0441,3.7405,0.3963,1.4824,0,1,0.0200
6.0723,0.3826,0.1795,3.0481,3.7695,0.4029,1.5188,0,1,0.0240
6.0757,0.3826,0.1795,3.0481,3.7695,0.4029,1.5188,0,1,0.0274
6.0798,0.3826,0.1795,3.0481,3.7695,0.4029,1.5188,0,1,0.0316
6.0837,0.3450,0.1831,3.0519,3.7971,0.3308,1.2562,0,1,0.0354
6.0877,0.3450,0.1831,3.0519,3.7971,0.3308,1.2562,0,1,0.0395
6.0930,0.3070,0.1866,3.0546,3.8234,0.1983,0.7583,0,1,0.0457
6.0958,0.3070,0.1866,3.0546,3.8234,0.1983,0.7583,0,1,0.0477
6.0998,0.3070,0.1866,3.0546,3.8234,0.1983,0.7583,0,1,0.0516
6.1038,0.2688,0.1902,3.0560,3.8484,0.1022,0.3932,0,1,0.0555
6.1078,0.2688,0.1902,3.0560,3.8484,0.1022,0.3932,0,1,0.0597
6.1123,0.2304,0.1937,3.0569,3.8723,0.1098,0.4250,0,1,0.0643
6.1157,0.2304,0.1937,3.0569,3.8723,0.1098,0.4250,0,1,0.0677
6.1198,0.2304,0.1937,3.0569,3.8723,0.1098,0.4250,0,1,0.0718
6.1254,0.1917,0.1972,3.0581,3.8950,0.1133,0.4411,0,1,0.0782
6.1280,0.1917,0.1972,3.0581,3.8950,0.1133,0.4411,0,1,0.0800
6.1324,0.1528,0.2007,3.0589,3.9166,0.0365,0.1430,0,1,0.0841
6.1360,0.1528,0.2007,3.0589,3.9166,0.0365,0.1430,0,1,0.0878
6.1397,0.1528,0.2007,3.0589,3.9166,0.0365,0.1430,0,1,0.0913
