t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
1.9954,0.5055,0.1612,3.0422,3.5176,0.2926,1.0291,0,1,0.0001
1.9975,0.5055,0.1612,3.0422,3.5176,0.2926,1.0291,0,1,0.0018
1.9999,0.5055,0.1612,3.0422,3.5176,0.2926,1.0291,0,1,0.0040
2.0045,0.4704,0.1647,3.0448,3.5452,0.2498,0.8855,0,1,0.0084
2.0081,0.4704,0.1647,3.0448,3.5452,0.2498,0.8855,0,1,0.0120
2.0122,0.4704,0.1647,3.0448,3.5452,0.2498,0.8855,0,1,0.0164
2.0160,0.4350,0.1681,3.0472,3.5716,0.2149,0.7675,0,1,0.0202
2.0203,0.4350,0.1681,3.0472,3.5716,0.2149,0.7675,0,1,0.0247
2.0250,0.3993,0.1716,3.0489,3.5967,0.1115,0.4009,0,1,0.0318
2.0283,0.3993,0.1716,3.0489,3.5967,0.1115,0.4009,0,1,0.0326
2.0320,0.3993,0.1716,3.0489,3.5967,0.1115,0.4009,0,1,0.0363
2.0361,0.3634,0.1751,3.0496,3.6207,0.0389,0.1407,0,1,0.0403
2.0401,0.3634,0.1751,3.0496,3.6207,0.0389,0.1407,0,1,0.0441
2.0446,0.3272,0.1786,3.0497,3.6435,-0.0184,-0.0670,0,1,0.0488
2.0481,0.3272,0.1786,3.0497,3.6435,-0.0184,-0.0670,0,1,0.0524
2.0521,0.3272,0.1786,3.0497,3.6435,-0.0184,-0.0670,0,1,0.0562
2.0589,0.2909,0.1822,3.0493,3.6652,-0.0564,-0.2068,0,1,0.0634
2.0607,0.2909,0.1822,3.0493,3.6652,-0.0564,-0.2068,0,1,0.0651
2.0650,0.2543,0.1857,3.0486,3.6859,-0.0879,-0.3241,0,1,0.0694
2.0683,0.2543,0.1857,3.0486,3.6859,-0.0879,-0.3241,0,1,0.0725
2.0720,0.2543,0.1857,3.0486,3.6859,-0.0879,-0.3241,0,1,0.0760
2.0762,0.2175,0.1894,3.0476,3.7055,-0.1069,-0.3960,0,1,0.0805
2.0800,0.2175,0.1894,3.0476,3.7055,-0.1069,-0.3960,0,1,0.0841
2.0846,0.1805,0.1930,3.0465,3.7243,-0.1243,-0.4629,0,1,0.0887
2.0909,0.1805,0.1930,3.0465,3.7243,-0.1243,-0.4629,0,1,0.0963
2.0925,0.1805,0.1930,3.0465,3.7243,-0.1243,-0.4629,0,1,0.0967
2.0961,0.1434,0.1967,3.0451,3.7422,-0.1329,-0.4974,0,1,0.1004
2.0999,0.1434,0.1967,3.0451,3.7422,-0.1329,-0.4974,0,1,0.1038
2.1044,0.1061,0.2005,3.0438,3.7592,-0.1428,-0.5368,0,1,0.1083
2.1079,0.1061,0.2005,3.0438,3.7592,-0.1428,-0.5368,0,1,0.1117
2.1119,0.1061,0.2005,3.0438,3.7592,-0.1428,-0.5368,0,1,0.1159
2.1159,0.0686,0.2042,3.0423,3.7754,-0.1459,-0.5510,0,1,0.1201
2.1201,0.0686,0.2042,3.0423,3.7754,-0.1459,-0.5510,0,1,0.1260
2.1260,0.0309,0.2081,3.0409,3.7908,-0.1519,-0.5759,0,1,0.1302
2.1279,0.0309,0.2081,3.0409,3.7908,-0.1519,-0.5759,0,1,0.1319
2.1319,0.0309,0.2081,3.0409,3.7908,-0.1519,-0.5759,0,1,0.1359
2.1360,-0.0068,0.2120,3.0393,3.8055,-0.1523,-0.5795,0,1,0.1401
2.1401,-0.0068,0.2120,3.0393,3.8055,-0.1523,-0.5795,0,1,0.1443
2.1448,-0.0448,0.2159,3.0378,3.8195,-0.1563,-0.5969,0,1,0.1492
2.1481,-0.0448,0.2159,3.0378,3.8195,-0.1563,-0.5969,0,1,0.1524
2.1522,-0.0448,0.2159,3.0378,3.8195,-0.1563,-0.5969,0,1,0.1610
2.1560,-0.0828,0.2199,3.0362,3.8329,-0.1553,-0.5952,0,1,0.1610
2.1601,-0.0828,0.2199,3.0362,3.8329,-0.1553,-0.5952,0,1,0.1649
2.1647,-0.1210,0.2240,3.0347,3.8456,-0.1584,-0.6091,0,1,0.1689
2.1680,-0.1210,0.2240,3.0347,3.8456,-0.1584,-0.6091,0,1,0.1720
2.1721,-0.1210,0.2240,3.0347,3.8456,-0.1584,-0.6091,0,1,0.1760
2.1759,-0.1593,0.2281,3.0330,3.8577,-0.1568,-0.6048,0,1,0.1800
2.1800,-0.1593,0.2281,3.0330,3.8577,-0.1568,-0.6048,0,1,0.1839
2.1852,-0.1977,0.2322,3.0315,3.8692,-0.1595,-0.6171,0,1,0.1922
