t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
9.0473,-75.7538,52.8962,-1.4876,0.1422,0.0000,0.0000,0,1,0.0001
9.0504,-75.7538,52.8962,-1.4876,0.1422,0.0000,0.0000,0,1,0.0027
9.0557,-75.7536,52.8943,-1.4877,0.2373,-0.0230,-0.0055,0,1,0.0073
9.0584,-75.7536,52.8943,-1.4877,0.2373,-0.0230,-0.0055,0,1,0.0101
9.0624,-75.7536,52.8943,-1.4877,0.2373,-0.0230,-0.0055,0,1,0.0138
9.0663,-75.7534,52.8915,-1.4881,0.3324,-0.0645,-0.0214,0,1,0.0176
9.0703,-75.7534,52.8915,-1.4881,0.3324,-0.0645,-0.0214,0,1,0.0217
9.0750,-75.7531,52.8877,-1.4886,0.4275,-0.0414,-0.0177,0,1,0.0260
9.0801,-75.7531,52.8877,-1.4886,0.4275,-0.0414,-0.0177,0,1,0.0315
9.0823,-75.7531,52.8877,-1.4886,0.4275,-0.0414,-0.0177,0,1,0.0342
9.0863,-75.7527,52.8830,-1.4889,0.5226,-0.0084,-0.0044,0,1,0.0379
9.0903,-75.7527,52.8830,-1.4889,0.5226,-0.0084,-0.0044,0,1,0.0419
9.0959,-75.7522,52.8773,-1.4888,0.6177,0.0172,0.0106,0,1,0.0474
9.0985,-75.7522,52.8773,-1.4888,0.6177,0.0172,0.0106,0,1,0.0497
9.1025,-75.7522,52.8773,-1.4888,0.6177,0.0172,0.0106,0,1,0.0538
9.1063,-75.7517,52.8707,-1.4886,0.7128,0.0183,0.0131,0,1,0.0573
9.1141,-75.7517,52.8707,-1.4886,0.7128,0.0183,0.0131,0,1,0.0678
9.1177,-75.7510,52.8631,-1.4884,0.8079,0.0334,0.0270,0,1,0.0689
9.1203,-75.7510,52.8631,-1.4884,0.8079,0.0334,0.0270,0,1,0.0714
9.1239,-75.7510,52.8631,-1.4884,0.8079,0.0334,0.0270,0,1,0.0750
9.1280,-75.7502,52.8546,-1.4880,0.9030,0.0321,0.0290,0,1,0.0794
9.1309,-75.7502,52.8546,-1.4880,0.9030,0.0321,0.0290,0,1,0.0818
9.1350,-75.7494,52.8451,-1.4877,0.9981,0.0426,0.0426,0,1,0.0859
9.1383,-75.7494,52.8451,-1.4877,0.9981,0.0426,0.0426,0,1,0.0895
9.1491,-75.7484,52.8347,-1.4872,1.0932,0.0418,0.0457,0,1,0.1003
9.1510,-75.7484,52.8347,-1.4872,1.0932,0.0418,0.0457,0,1,0.1030
9.1560,-75.7474,52.8233,-1.4868,1.1883,0.0504,0.0599,0,1,0.1074
9.1590,-75.7474,52.8233,-1.4868,1.1883,0.0504,0.0599,0,1,0.1103
9.1624,-75.7474,52.8233,-1.4868,1.1883,0.0504,0.0599,0,1,0.1136
9.1665,-75.7463,52.8110,-1.4862,1.2834,0.0501,0.0643,0,1,0.1176
9.1703,-75.7463,52.8110,-1.4862,1.2834,0.0501,0.0643,0,1,0.1214
9.1802,-75.7451,52.7978,-1.4857,1.3785,0.0575,0.0792,0,1,0.1320
9.1823,-75.7451,52.7978,-1.4857,1.3785,0.0575,0.0792,0,1,0.1339
