t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
4.3801,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0001
4.3840,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0039
4.3889,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0089
4.3921,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0121
4.3962,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0159
4.4002,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0199
4.4040,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0239
4.4098,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0299
4.4122,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0320
4.4161,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0360
4.4202,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0402
4.4241,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0442
4.4287,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0486
4.4322,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0518
4.4360,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0557
4.4399,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0598
4.4442,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0642
4.4487,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0685
4.4520,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0717
4.4560,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0760
4.4600,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0798
4.4641,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0838
4.4688,-75.7507,52.8477,-1.4948,0.9708,-0.0277,-0.0269,0,1,0.0885
4.4720,-75.7507,52.8477,-1.4948,0.9708,-0.0277,-0.0269,0,1,0.0918
4.4762,-75.7507,52.8477,-1.4948,0.9708,-0.0277,-0.0269,0,1,0.0963
4.4801,-75.7500,52.8376,-1.4949,1.0607,-0.0071,-0.0075,0,1,0.0998
4.4841,-75.7500,52.8376,-1.4949,1.0607,-0.0071,-0.0075,0,1,0.1037
4.4888,-75.7492,52.8266,-1.4949,1.1463,0.0159,0.0182,0,1,0.1087
4.4922,-75.7492,52.8266,-1.4949,1.1463,0.0159,0.0182,0,1,0.1123
4.4959,-75.7492,52.8266,-1.4949,1.1463,0.0159,0.0182,0,1,0.1160
4.5001,-75.7483,52.8147,-1.4946,1.2279,0.0242,0.0298,0,1,0.1197
4.5042,-75.7483,52.8147,-1.4946,1.2279,0.0242,0.0298,0,1,0.1242
