t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
3.6436,-75.7538,52.8966,-1.4876,0.1191,0.0000,0.0000,0,1,0.0001
3.6478,-75.7538,52.8966,-1.4876,0.1191,0.0000,0.0000,0,1,0.0044
3.6525,-75.7537,52.8955,-1.4876,0.0964,-0.0093,-0.0009,0,1,0.0090
3.6557,-75.7537,52.8955,-1.4876,0.0964,-0.0093,-0.0009,0,1,0.0121
3.6597,-75.7537,52.8955,-1.4876,0.0964,-0.0093,-0.0009,0,1,0.0162
3.6638,-75.7536,52.8941,-1.4878,0.1915,-0.0372,-0.0071,0,1,0.0204
3.6677,-75.7536,52.8941,-1.4878,0.1915,-0.0372,-0.0071,0,1,0.0239
3.6730,-75.7534,52.8917,-1.4882,0.2866,-0.0278,-0.0080,0,1,0.0297
3.6757,-75.7534,52.8917,-1.4882,0.2866,-0.0278,-0.0080,0,1,0.0321
3.6797,-75.7534,52.8917,-1.4882,0.2866,-0.0278,-0.0080,0,1,0.0364
3.6837,-75.7531,52.8883,-1.4887,0.3817,-0.0741,-0.0283,0,1,0.0401
3.6876,-75.7531,52.8883,-1.4887,0.3817,-0.0741,-0.0283,0,1,0.0439
3.6927,-75.7528,52.8841,-1.4893,0.4768,-0.0462,-0.0220,0,1,0.0490
3.6957,-75.7528,52.8841,-1.4893,0.4768,-0.0462,-0.0220,0,1,0.0519
3.6997,-75.7528,52.8841,-1.4893,0.4768,-0.0462,-0.0220,0,1,0.0561
3.7038,-75.7524,52.8788,-1.4899,0.5719,-0.0304,-0.0174,0,1,0.0606
3.7076,-75.7524,52.8788,-1.4899,0.5719,-0.0304,-0.0174,0,1,0.0640
3.7127,-75.7520,52.8727,-1.4905,0.6645,-0.0562,-0.0374,0,1,0.0692
3.7156,-75.7520,52.8727,-1.4905,0.6645,-0.0562,-0.0374,0,1,0.0720
3.7196,-75.7520,52.8727,-1.4905,0.6645,-0.0562,-0.0374,0,1,0.0759
3.7237,-75.7516,52.8656,-1.4912,0.7527,-0.0900,-0.0677,0,1,0.0800
3.7277,-75.7516,52.8656,-1.4912,0.7527,-0.0900,-0.0677,0,1,0.0839
3.7328,-75.7511,52.8576,-1.4922,0.8478,-0.0988,-0.0838,0,1,0.0892
3.7357,-75.7511,52.8576,-1.4922,0.8478,-0.0988,-0.0838,0,1,0.0921
3.7397,-75.7511,52.8576,-1.4922,0.8478,-0.0988,-0.0838,0,1,0.0962
3.7437,-75.7506,52.8487,-1.4933,0.9429,-0.1188,-0.1120,0,1,0.1001
3.7477,-75.7506,52.8487,-1.4933,0.9429,-0.1188,-0.1120,0,1,0.1043
3.7525,-75.7501,52.8397,-1.4947,0.8478,-0.1163,-0.0986,0,1,0.1088
3.7558,-75.7501,52.8397,-1.4947,0.8478,-0.1163,-0.0986,0,1,0.1124
3.7596,-75.7501,52.8397,-1.4947,0.8478,-0.1163,-0.0986,0,1,0.1158
3.7637,-75.7496,52.8308,-1.4956,0.9429,-0.0789,-0.0743,0,1,0.1203
3.7677,-75.7496,52.8308,-1.4956,0.9429,-0.0789,-0.0743,0,1,0.1241
3.7727,-75.7490,52.8209,-1.4963,1.0380,-0.0502,-0.0521,0,1,0.1292
3.7757,-75.7490,52.8209,-1.4963,1.0380,-0.0502,-0.0521,0,1,0.1329
3.7796,-75.7490,52.8209,-1.4963,1.0380,-0.0502,-0.0521,0,1,0.1360
3.7836,-75.7483,52.8101,-1.4966,1.1331,-0.0119,-0.0135,0,1,0.1400
3.7877,-75.7483,52.8101,-1.4966,1.1331,-0.0119,-0.0135,0,1,0.1446
3.7930,-75.7474,52.7983,-1.4964,1.2243,0.0536,0.0656,0,1,0.1496
3.7957,-75.7474,52.7983,-1.4964,1.2243,0.0536,0.0656,0,1,0.1519
3.7997,-75.7474,52.7983,-1.4964,1.2243,0.0536,0.0656,0,1,0.1564
3.8037,-75.7464,52.7857,-1.4956,1.3113,0.0892,0.1170,0,1,0.1605
3.8077,-75.7464,52.7857,-1.4956,1.3113,0.0892,0.1170,0,1,0.1641
3.8126,-75.7453,52.7722,-1.4946,1.3941,0.1227,0.1711,0,1,0.1691
3.8158,-75.7453,52.7722,-1.4946,1.3941,0.1227,0.1711,0,1,0.1727
3.8196,-75.7453,52.7722,-1.4946,1.3941,0.1227,0.1711,0,1,0.1760
3.8237,-75.7440,52.7579,-1.4932,1.4729,0.1420,0.2092,0,1,0.1801
3.8276,-75.7440,52.7579,-1.4932,1.4729,0.1420,0.2092,0,1,0.1840
3.8327,-75.7426,52.7429,-1.4917,1.5480,0.1649,0.2552,0,1,0.1892
3.8357,-75.7426,52.7429,-1.4917,1.5480,0.1649,0.2552,0,1,0.1921
3.8397,-75.7426,52.7429,-1.4917,1.5480,0.1649,0.2552,0,1,0.1964
3.8437,-75.7411,52.7271,-1.4900,1.6195,0.1772,0.2870,0,1,0.2001
3.8476,-75.7411,52.7271,-1.4900,1.6195,0.1772,0.2870,0,1,0.2042
3.8527,-75.7396,52.7115,-1.4881,1.5244,0.2255,0.3437,0,1,0.2092
3.8559,-75.7396,52.7115,-1.4881,1.5244,0.2255,0.3437,0,1,0.2124
3.8597,-75.7396,52.7115,-1.4881,1.5244,0.2255,0.3437,0,1,0.2159
3.8639,-75.7380,52.6959,-1.4858,1.5971,0.2084,0.3328,0,1,0.2206
3.8676,-75.7380,52.6959,-1.4858,1.5971,0.2084,0.3328,0,1,0.2240
3.8728,-75.7364,52.6797,-1.4840,1.6663,0.1524,0.2540,0,1,0.2296
3.8756,-75.7364,52.6797,-1.4840,1.6663,0.1524,0.2540,0,1,0.2319
3.8797,-75.7364,52.6797,-1.4840,1.6663,0.1524,0.2540,0,1,0.2360
3.8836,-75.7347,52.6628,-1.4827,1.7322,0.1284,0.2225,0,1,0.2402
3.8877,-75.7347,52.6628,-1.4827,1.7322,0.1284,0.2225,0,1,0.2443
3.8926,-75.7329,52.6453,-1.4812,1.7950,0.1717,0.3082,0,1,0.2490
3.8957,-75.7329,52.6453,-1.4812,1.7950,0.1717,0.3082,0,1,0.2524
3.8996,-75.7329,52.6453,-1.4812,1.7950,0.1717,0.3082,0,1,0.2562
3.9037,-75.7310,52.6271,-1.4793,1.8548,0.1939,0.3597,0,1,0.2605
