t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
8.8560,-75.7538,52.8967,-1.4876,0.1100,0.0000,0.0000,0,1,0.0001
8.8601,-75.7538,52.8967,-1.4876,0.1100,0.0000,0.0000,0,1,0.0039
8.8650,-75.7537,52.8951,-1.4877,0.1972,-0.0191,-0.0038,0,1,0.0087
8.8682,-75.7537,52.8951,-1.4877,0.1972,-0.0191,-0.0038,0,1,0.0133
8.8719,-75.7537,52.8951,-1.4877,0.1972,-0.0191,-0.0038,0,1,0.0157
8.8762,-75.7535,52.8928,-1.4878,0.2802,0.0000,0.0000,0,1,0.0200
8.8802,-75.7535,52.8928,-1.4878,0.2802,0.0000,0.0000,0,1,0.0239
8.8852,-75.7532,52.8896,-1.4879,0.3593,-0.0348,-0.0125,0,1,0.0289
8.8880,-75.7532,52.8896,-1.4879,0.3593,-0.0348,-0.0125,0,1,0.0317
8.8920,-75.7532,52.8896,-1.4879,0.3593,-0.0348,-0.0125,0,1,0.0358
8.8961,-75.7529,52.8856,-1.4881,0.4346,0.0000,0.0000,0,1,0.0397
8.9001,-75.7529,52.8856,-1.4881,0.4346,0.0000,0.0000,0,1,0.0439
8.9059,-75.7525,52.8809,-1.4883,0.5063,-0.0321,-0.0163,0,1,0.0510
8.9097,-75.7525,52.8809,-1.4883,0.5063,-0.0321,-0.0163,0,1,0.0538
8.9119,-75.7525,52.8809,-1.4883,0.5063,-0.0321,-0.0163,0,1,0.0558
8.9161,-75.7521,52.8755,-1.4886,0.5746,-0.0201,-0.0115,0,1,0.0599
8.9201,-75.7521,52.8755,-1.4886,0.5746,-0.0201,-0.0115,0,1,0.0637
8.9250,-75.7517,52.8695,-1.4888,0.6397,-0.0353,-0.0226,0,1,0.0691
8.9281,-75.7517,52.8695,-1.4888,0.6397,-0.0353,-0.0226,0,1,0.0718
8.9322,-75.7517,52.8695,-1.4888,0.6397,-0.0353,-0.0226,0,1,0.0759
8.9361,-75.7512,52.8628,-1.4892,0.7017,-0.0252,-0.0177,0,1,0.0799
8.9402,-75.7512,52.8628,-1.4892,0.7017,-0.0252,-0.0177,0,1,0.0840
8.9450,-75.7506,52.8555,-1.4894,0.7607,-0.0391,-0.0298,0,1,0.0887
8.9479,-75.7506,52.8555,-1.4894,0.7607,-0.0391,-0.0298,0,1,0.0916
8.9521,-75.7506,52.8555,-1.4894,0.7607,-0.0391,-0.0298,0,1,0.0957
8.9563,-75.7500,52.8476,-1.4899,0.8169,-0.0316,-0.0258,0,1,0.1000
8.9600,-75.7500,52.8476,-1.4899,0.8169,-0.0316,-0.0258,0,1,0.1037
8.9651,-75.7494,52.8392,-1.4902,0.8705,-0.0436,-0.0379,0,1,0.1090
8.9680,-75.7494,52.8392,-1.4902,0.8705,-0.0436,-0.0379,0,1,0.1116
8.9721,-75.7494,52.8392,-1.4902,0.8705,-0.0436,-0.0379,0,1,0.1158
8.9761,-75.7488,52.8303,-1.4906,0.9215,-0.0372,-0.0343,0,1,0.1200
8.9800,-75.7488,52.8303,-1.4906,0.9215,-0.0372,-0.0343,0,1,0.1237
8.9851,-75.7481,52.8209,-1.4910,0.9701,-0.0478,-0.0463,0,1,0.1286
8.9880,-75.7481,52.8209,-1.4910,0.9701,-0.0478,-0.0463,0,1,0.1318
8.9920,-75.7481,52.8209,-1.4910,0.9701,-0.0478,-0.0463,0,1,0.1361
8.9960,-75.7474,52.8109,-1.4915,1.0164,-0.0420,-0.0427,0,1,0.1399
9.0000,-75.7474,52.8109,-1.4915,1.0164,-0.0420,-0.0427,0,1,0.1439
9.0050,-75.7466,52.8006,-1.4919,1.0604,-0.0516,-0.0547,0,1,0.1488
