t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
5.5204,-75.7538,52.8966,-1.4876,0.1193,0.0000,0.0000,0,1,0.0001
5.5241,-75.7538,52.8966,-1.4876,0.1193,0.0000,0.0000,0,1,0.0042
5.5293,-75.7537,52.8949,-1.4875,0.2144,0.0208,0.0045,0,1,0.0088
5.5321,-75.7537,52.8949,-1.4875,0.2144,0.0208,0.0045,0,1,0.0122
5.5362,-75.7537,52.8949,-1.4875,0.2144,0.0208,0.0045,0,1,0.0158
5.5400,-75.7535,52.8923,-1.4874,0.3095,0.0000,0.0000,0,1,0.0197
5.5440,-75.7535,52.8923,-1.4874,0.3095,0.0000,0.0000,0,1,0.0237
5.5492,-75.7532,52.8887,-1.4872,0.4046,0.0392,0.0159,0,1,0.0290
5.5520,-75.7532,52.8887,-1.4872,0.4046,0.0392,0.0159,0,1,0.0315
5.5561,-75.7532,52.8887,-1.4872,0.4046,0.0392,0.0159,0,1,0.0359
5.5601,-75.7528,52.8842,-1.4870,0.4997,0.0000,0.0000,0,1,0.0398
5.5640,-75.7528,52.8842,-1.4870,0.4997,0.0000,0.0000,0,1,0.0438
5.5691,-75.7523,52.8788,-1.4868,0.5948,0.0090,0.0053,0,1,0.0488
5.5721,-75.7523,52.8788,-1.4868,0.5948,0.0090,0.0053,0,1,0.0516
5.5762,-75.7523,52.8788,-1.4868,0.5948,0.0090,0.0053,0,1,0.0559
5.5799,-75.7518,52.8724,-1.4866,0.6875,0.0146,0.0100,0,1,0.0598
5.5841,-75.7518,52.8724,-1.4866,0.6875,0.0146,0.0100,0,1,0.0639
5.5890,-75.7511,52.8651,-1.4864,0.7757,0.0329,0.0255,0,1,0.0690
5.5921,-75.7511,52.8651,-1.4864,0.7757,0.0329,0.0255,0,1,0.0718
5.5960,-75.7511,52.8651,-1.4864,0.7757,0.0329,0.0255,0,1,0.0756
5.6000,-75.7504,52.8570,-1.4860,0.8598,0.0310,0.0266,0,1,0.0798
5.6042,-75.7504,52.8570,-1.4860,0.8598,0.0310,0.0266,0,1,0.0837
5.6092,-75.7495,52.8480,-1.4857,0.9399,0.0425,0.0400,0,1,0.0889
5.6122,-75.7495,52.8480,-1.4857,0.9399,0.0425,0.0400,0,1,0.0917
