t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
10.7965,0.4967,0.1631,3.0410,3.6459,0.2943,1.0731,0,1,0.0001
10.7999,0.4967,0.1631,3.0410,3.6459,0.2943,1.0731,0,1,0.0034
10.8038,0.4967,0.1631,3.0410,3.6459,0.2943,1.0731,0,1,0.0074
10.8079,0.4602,0.1668,3.0437,3.6770,0.2520,0.9264,0,1,0.0126
10.8120,0.4602,0.1668,3.0437,3.6770,0.2520,0.9264,0,1,0.0158
10.8166,0.4235,0.1705,3.0463,3.7066,0.2979,1.1040,0,1,0.0201
10.8200,0.4235,0.1705,3.0463,3.7066,0.2979,1.1040,0,1,0.0237
10.8240,0.4235,0.1705,3.0463,3.7066,0.2979,1.1040,0,1,0.0277
10.8279,0.3865,0.1740,3.0496,3.7348,0.3299,1.2323,0,1,0.0316
10.8319,0.3865,0.1740,3.0496,3.7348,0.3299,1.2323,0,1,0.0355
10.8367,0.3491,0.1774,3.0527,3.7617,0.2770,1.0419,0,1,0.0403
10.8399,0.3491,0.1774,3.0527,3.7617,0.2770,1.0419,0,1,0.0442
10.8439,0.3491,0.1774,3.0527,3.7617,0.2770,1.0419,0,1,0.0477
10.8480,0.3116,0.1809,3.0549,3.7873,0.1589,0.6017,0,1,0.0516
10.8519,0.3116,0.1809,3.0549,3.7873,0.1589,0.6017,0,1,0.0556
10.8565,0.2737,0.1844,3.0560,3.8117,0.0738,0.2813,0,1,0.0602
10.8601,0.2737,0.1844,3.0560,3.8117,0.0738,0.2813,0,1,0.0638
10.8640,0.2737,0.1844,3.0560,3.8117,0.0738,0.2813,0,1,0.0676
10.8681,0.2356,0.1879,3.0564,3.8349,0.0066,0.0252,0,1,0.0718
10.8744,0.2356,0.1879,3.0564,3.8349,0.0066,0.0252,0,1,0.0794
10.8784,0.1974,0.1914,3.0562,3.8570,-0.0397,-0.1531,0,1,0.0824
10.8803,0.1974,0.1914,3.0562,3.8570,-0.0397,-0.1531,0,1,0.0842
10.8841,0.1974,0.1914,3.0562,3.8570,-0.0397,-0.1531,0,1,0.0879
10.8879,0.1588,0.1949,3.0556,3.8781,-0.0775,-0.3004,0,1,0.0916
10.8920,0.1588,0.1949,3.0556,3.8781,-0.0775,-0.3004,0,1,0.0957
10.8964,0.1201,0.1985,3.0547,3.8981,-0.1015,-0.3955,0,1,0.1001
10.9001,0.1201,0.1985,3.0547,3.8981,-0.1015,-0.3955,0,1,0.1038
10.9054,0.1201,0.1985,3.0547,3.8981,-0.1015,-0.3955,0,1,0.1103
10.9082,0.0812,0.2021,3.0536,3.9172,-0.1225,-0.4800,0,1,0.1128
10.9120,0.0812,0.2021,3.0536,3.9172,-0.1225,-0.4800,0,1,0.1156
10.9165,0.0421,0.2058,3.0523,3.9354,-0.1341,-0.5276,0,1,0.1204
10.9199,0.0421,0.2058,3.0523,3.9354,-0.1341,-0.5276,0,1,0.1235
10.9239,0.0421,0.2058,3.0523,3.9354,-0.1341,-0.5276,0,1,0.1275
10.9279,0.0028,0.2094,3.0509,3.9528,-0.1459,-0.5767,0,1,0.1314
10.9319,0.0028,0.2094,3.0509,3.9528,-0.1459,-0.5767,0,1,0.1357
10.9368,-0.0366,0.2132,3.0494,3.9693,-0.1506,-0.5978,0,1,0.1407
10.9404,-0.0366,0.2132,3.0494,3.9693,-0.1506,-0.5978,0,1,0.1448
10.9438,-0.0366,0.2132,3.0494,3.9693,-0.1506,-0.5978,0,1,0.1475
10.9478,-0.0762,0.2169,3.0479,3.9850,-0.1575,-0.6275,0,1,0.1516
10.9519,-0.0762,0.2169,3.0479,3.9850,-0.1575,-0.6275,0,1,0.1554
10.9564,-0.1159,0.2208,3.0462,4.0000,-0.1586,-0.6344,0,1,0.1599
10.9598,-0.1159,0.2208,3.0462,4.0000,-0.1586,-0.6344,0,1,0.1634
10.9639,-0.1159,0.2208,3.0462,4.0000,-0.1586,-0.6344,0,1,0.1681
10.9679,-0.1558,0.2246,3.0447,4.0142,-0.1629,-0.6539,0,1,0.1724
10.9719,-0.1558,0.2246,3.0447,4.0142,-0.1629,-0.6539,0,1,0.1765
10.9776,-0.1958,0.2285,3.0430,4.0278,-0.1622,-0.6535,0,1,0.1814
10.9798,-0.1958,0.2285,3.0430,4.0278,-0.1622,-0.6535,0,1,0.1835
10.9838,-0.1958,0.2285,3.0430,4.0278,-0.1622,-0.6535,0,1,0.1873
10.9878,-0.2360,0.2325,3.0414,4.0408,-0.1653,-0.6680,0,1,0.1914
10.9919,-0.2360,0.2325,3.0414,4.0408,-0.1653,-0.6680,0,1,0.1955
10.9967,-0.2762,0.2366,3.0397,4.0531,-0.1638,-0.6639,0,1,0.2038
11.0009,-0.2762,0.2366,3.0397,4.0531,-0.1638,-0.6639,0,1,0.2052
