t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
6.1851,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0001
6.1879,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0028
6.1920,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0067
6.1960,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0107
6.2000,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0145
6.2049,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0196
6.2080,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0225
6.2120,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0265
6.2160,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0307
6.2200,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0349
6.2250,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0398
6.2280,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0430
6.2321,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0469
6.2360,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0507
6.2399,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0546
6.2452,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0610
6.2493,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0644
6.2520,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0669
6.2561,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0714
6.2601,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0749
6.2650,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0797
6.2680,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0827
6.2720,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0870
6.2760,-75.7507,52.8477,-1.4948,0.9708,-0.0277,-0.0269,0,1,0.0905
6.2800,-75.7507,52.8477,-1.4948,0.9708,-0.0277,-0.0269,0,1,0.0947
6.2850,-75.7500,52.8376,-1.4949,1.0607,-0.0071,-0.0075,0,1,0.1001
6.2880,-75.7500,52.8376,-1.4949,1.0607,-0.0071,-0.0075,0,1,0.1028
6.2920,-75.7500,52.8376,-1.4949,1.0607,-0.0071,-0.0075,0,1,0.1068
6.2959,-75.7492,52.8266,-1.4949,1.1463,0.0159,0.0182,0,1,0.1106
6.2999,-75.7492,52.8266,-1.4949,1.1463,0.0159,0.0182,0,1,0.1146
6.3051,-75.7483,52.8147,-1.4946,1.2279,0.0242,0.0298,0,1,0.1204
6.3079,-75.7483,52.8147,-1.4946,1.2279,0.0242,0.0298,0,1,0.1225
6.3120,-75.7483,52.8147,-1.4946,1.2279,0.0242,0.0298,0,1,0.1267
6.3160,-75.7473,52.8021,-1.4944,1.3056,0.0389,0.0508,0,1,0.1307
6.3200,-75.7473,52.8021,-1.4944,1.3056,0.0389,0.0508,0,1,0.1352
6.3251,-75.7462,52.7887,-1.4939,1.3796,0.0426,0.0587,0,1,0.1397
6.3279,-75.7462,52.7887,-1.4939,1.3796,0.0426,0.0587,0,1,0.1425
6.3320,-75.7462,52.7887,-1.4939,1.3796,0.0426,0.0587,0,1,0.1468
6.3360,-75.7451,52.7746,-1.4935,1.4500,0.0533,0.0773,0,1,0.1506
