t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
0.1589,-75.5451,52.5748,-3.1030,0.1902,0.0382,0.0073,0,1,0.0001
0.1616,-75.5451,52.5748,-3.1030,0.1902,0.0382,0.0073,0,1,0.0024
0.1647,-75.5451,52.5748,-3.1030,0.1902,0.0382,0.0073,0,1,0.0052
0.1687,-75.5475,52.5747,-3.1029,0.2853,0.0658,0.0188,0,1,0.0094
0.1728,-75.5475,52.5747,-3.1029,0.2853,0.0658,0.0188,0,1,0.0141
0.1775,-75.5508,52.5746,-3.1024,0.3804,0.1120,0.0426,0,1,0.0183
0.1807,-75.5508,52.5746,-3.1024,0.3804,0.1120,0.0426,0,1,0.0263
0.1851,-75.5508,52.5746,-3.1024,0.3804,0.1120,0.0426,0,1,0.0264
0.1899,-75.5551,52.5744,-3.1014,0.4755,0.1768,0.0841,0,1,0.0312
0.1931,-75.5551,52.5744,-3.1014,0.4755,0.1768,0.0841,0,1,0.0340
0.1975,-75.5603,52.5739,-3.0995,0.5706,0.1594,0.0909,0,1,0.0383
0.2007,-75.5603,52.5739,-3.0995,0.5706,0.1594,0.0909,0,1,0.0413
0.2049,-75.5603,52.5739,-3.0995,0.5706,0.1594,0.0909,0,1,0.0458
0.2090,-75.5665,52.5733,-3.0975,0.6657,0.2332,0.1552,0,1,0.0500
0.2127,-75.5665,52.5733,-3.0975,0.6657,0.2332,0.1552,0,1,0.0583
0.2181,-75.5736,52.5725,-3.0947,0.7608,0.3193,0.2430,0,1,0.0590
0.2211,-75.5736,52.5725,-3.0947,0.7608,0.3193,0.2430,0,1,0.0625
0.2251,-75.5736,52.5725,-3.0947,0.7608,0.3193,0.2430,0,1,0.0673
0.2301,-75.5816,52.5715,-3.0910,0.8527,0.4172,0.3557,0,1,0.0716
0.2334,-75.5816,52.5715,-3.0910,0.8527,0.4172,0.3557,0,1,0.0741
0.2376,-75.5904,52.5703,-3.0863,0.9405,0.5281,0.4967,0,1,0.0784
0.2407,-75.5904,52.5703,-3.0863,0.9405,0.5281,0.4967,0,1,0.0816
0.2449,-75.5904,52.5703,-3.0863,0.9405,0.5281,0.4967,0,1,0.0906
0.2537,-75.6001,52.5688,-3.0804,1.0227,0.6526,0.6675,0,1,0.0948
0.2588,-75.6106,52.5670,-3.0732,1.1011,0.7882,0.8679,0,1,0.1005
0.2621,-75.6106,52.5670,-3.0732,1.1011,0.7882,0.8679,0,1,0.1032
0.2651,-75.6106,52.5670,-3.0732,1.1011,0.7882,0.8679,0,1,0.1062
0.2702,-75.6218,52.5649,-3.0646,1.1743,0.9355,1.0986,0,1,0.1111
0.2731,-75.6218,52.5649,-3.0646,1.1743,0.9355,1.0986,0,1,0.1138
0.2819,-75.6336,52.5624,-3.0547,1.2437,1.0356,1.2880,0,1,0.1237
0.2851,-75.6336,52.5624,-3.0547,1.2437,1.0356,1.2880,0,1,0.1280
0.2890,-75.6461,52.5596,-3.0439,1.3098,1.1266,1.4757,0,1,0.1304
0.2929,-75.6461,52.5596,-3.0439,1.3098,1.1266,1.4757,0,1,0.1339
0.2974,-75.6591,52.5564,-3.0322,1.3721,1.1964,1.6416,0,1,0.1383
0.3016,-75.6591,52.5564,-3.0322,1.3721,1.1964,1.6416,0,1,0.1436
0.3056,-75.6591,52.5564,-3.0322,1.3721,1.1964,1.6416,0,1,0.1463
0.3090,-75.6727,52.5530,-3.0201,1.4295,1.2064,1.7246,0,1,0.1542
0.3129,-75.6727,52.5530,-3.0201,1.4295,1.2064,1.7246,0,1,0.1557
0.3227,-75.6868,52.5493,-3.0080,1.4842,1.2408,1.8415,0,1,0.1639
0.3256,-75.6868,52.5493,-3.0080,1.4842,1.2408,1.8415,0,1,0.1667
0.3294,-75.7014,52.5454,-2.9953,1.5343,1.2722,1.9519,0,1,0.1704
0.3344,-75.7014,52.5454,-2.9953,1.5343,1.2722,1.9519,0,1,0.1753
0.3380,-75.7164,52.5411,-2.9825,1.5832,1.3125,2.0779,0,1,0.1788
0.3407,-75.7164,52.5411,-2.9825,1.5832,1.3125,2.0779,0,1,0.1860
0.3455,-75.7164,52.5411,-2.9825,1.5832,1.3125,2.0779,0,1,0.1863
0.3512,-75.7318,52.5366,-2.9691,1.6298,1.3442,2.1907,0,1,0.1935
0.3531,-75.7318,52.5366,-2.9691,1.6298,1.3442,2.1907,0,1,0.1939
0.3577,-75.7476,52.5318,-2.9558,1.6716,1.3169,2.2013,0,1,0.1987
0.3607,-75.7476,52.5318,-2.9558,1.6716,1.3169,2.2013,0,1,0.2016
0.3647,-75.7476,52.5318,-2.9558,1.6716,1.3169,2.2013,0,1,0.2055
0.3690,-75.7637,52.5267,-2.9427,1.7109,1.3212,2.2604,0,1,0.2103
0.3730,-75.7637,52.5267,-2.9427,1.7109,1.3212,2.2604,0,1,0.2176
0.3810,-75.7795,52.5216,-2.9289,1.6226,1.3934,2.2609,0,1,0.2222
0.3847,-75.7795,52.5216,-2.9289,1.6226,1.3934,2.2609,0,1,0.2259
0.3887,-75.7946,52.5165,-2.9150,1.5511,1.4029,2.1760,0,1,0.2293
0.3927,-75.7946,52.5165,-2.9150,1.5511,1.4029,2.1760,0,1,0.2332
0.3975,-75.8094,52.5113,-2.9013,1.5924,1.3640,2.1720,0,1,0.2382
0.4007,-75.8094,52.5113,-2.9013,1.5924,1.3640,2.1720,0,1,0.2412
0.4047,-75.8094,52.5113,-2.9013,1.5924,1.3640,2.1720,0,1,0.2497
0.4139,-75.8245,52.5057,-2.8874,1.6317,1.4308,2.3346,0,1,0.2550
0.4178,-75.8399,52.4997,-2.8727,1.6692,1.4812,2.4724,0,1,0.2585
0.4207,-75.8399,52.4997,-2.8727,1.6692,1.4812,2.4724,0,1,0.2616
0.4247,-75.8399,52.4997,-2.8727,1.6692,1.4812,2.4724,0,1,0.2655
0.4291,-75.8555,52.4932,-2.8580,1.7018,1.4655,2.4940,0,1,0.2707
0.4330,-75.8555,52.4932,-2.8580,1.7018,1.4655,2.4940,0,1,0.2737
0.4380,-75.8713,52.4865,-2.8436,1.7324,1.4051,2.4342,0,1,0.2821
0.4409,-75.8713,52.4865,-2.8436,1.7324,1.4051,2.4342,0,1,0.2824
0.4464,-75.8713,52.4865,-2.8436,1.7324,1.4051,2.4342,0,1,0.2876
0.4515,-75.8873,52.4795,-2.8297,1.7616,1.3895,2.4476,0,1,0.2923
0.4539,-75.8873,52.4795,-2.8297,1.7616,1.3895,2.4476,0,1,0.2947
0.4574,-75.9035,52.4722,-2.8155,1.7893,1.4576,2.6080,0,1,0.2983
0.4607,-75.9035,52.4722,-2.8155,1.7893,1.4576,2.6080,0,1,0.3018
0.4649,-75.9035,52.4722,-2.8155,1.7893,1.4576,2.6080,0,1,0.3061
0.4690,-75.9198,52.4646,-2.8006,1.8131,1.5008,2.7211,0,1,0.3143
0.4728,-75.9198,52.4646,-2.8006,1.8131,1.5008,2.7211,0,1,0.3144
0.4778,-75.9362,52.4566,-2.7858,1.8371,1.4632,2.6880,0,1,0.3189
0.4812,-75.9362,52.4566,-2.7858,1.8371,1.4632,2.6880,0,1,0.3229
0.4848,-75.9362,52.4566,-2.7858,1.8371,1.4632,2.6880,0,1,0.3260
0.4889,-75.9527,52.4484,-2.7712,1.8595,1.4571,2.7094,0,1,0.3293
0.4927,-75.9527,52.4484,-2.7712,1.8595,1.4571,2.7094,0,1,0.3332
0.4975,-75.9694,52.4398,-2.7566,1.8803,1.4539,2.7337,0,1,0.3383
0.5008,-75.9694,52.4398,-2.7566,1.8803,1.4539,2.7337,0,1,0.3435
0.5053,-75.9694,52.4398,-2.7566,1.8803,1.4539,2.7337,0,1,0.3463
0.5089,-75.9861,52.4310,-2.7421,1.9001,1.4654,2.7843,0,1,0.3501
0.5128,-75.9861,52.4310,-2.7421,1.9001,1.4654,2.7843,0,1,0.3534
0.5175,-76.0028,52.4219,-2.7273,1.9166,1.4732,2.8236,0,1,0.3583
0.5208,-76.0028,52.4219,-2.7273,1.9166,1.4732,2.8236,0,1,0.3612
0.5248,-76.0028,52.4219,-2.7273,1.9166,1.4732,2.8236,0,1,0.3659
0.5287,-76.0196,52.4124,-2.7126,1.9322,1.4899,2.8787,0,1,0.3692
0.5328,-76.0196,52.4124,-2.7126,1.9322,1.4899,2.8787,0,1,0.3771
0.5409,-76.0364,52.4027,-2.6976,1.9463,1.4979,2.9154,0,1,0.3821
0.5448,-76.0364,52.4027,-2.6976,1.9463,1.4979,2.9154,0,1,0.3855
0.5487,-76.0531,52.3926,-2.6826,1.9598,1.5139,2.9670,0,1,0.3894
0.5527,-76.0531,52.3926,-2.6826,1.9598,1.5139,2.9670,0,1,0.3939
0.5575,-76.0698,52.3823,-2.6673,1.9710,1.5222,3.0002,0,1,0.3986
0.5611,-76.0698,52.3823,-2.6673,1.9710,1.5222,3.0002,0,1,0.4019
0.5648,-76.0698,52.3823,-2.6673,1.9710,1.5222,3.0002,0,1,0.4095
0.5694,-76.0865,52.3717,-2.6521,1.9807,1.5385,3.0474,0,1,0.4107
0.5727,-76.0865,52.3717,-2.6521,1.9807,1.5385,3.0474,0,1,0.4144
0.5779,-76.1031,52.3607,-2.6366,1.9898,1.5442,3.0726,0,1,0.4187
0.5807,-76.1031,52.3607,-2.6366,1.9898,1.5442,3.0726,0,1,0.4213
0.5847,-76.1031,52.3607,-2.6366,1.9898,1.5442,3.0726,0,1,0.4255
0.5887,-76.1196,52.3495,-2.6212,1.9967,1.5595,3.1139,0,1,0.4293
0.5927,-76.1196,52.3495,-2.6212,1.9967,1.5595,3.1139,0,1,0.4334
0.6004,-76.1359,52.3380,-2.6055,2.0033,1.5634,3.1320,0,1,0.4415
0.6031,-76.1359,52.3380,-2.6055,2.0033,1.5634,3.1320,0,1,0.4451
0.6050,-76.1359,52.3380,-2.6055,2.0033,1.5634,3.1320,0,1,0.4458
0.6089,-76.1522,52.3263,-2.5899,2.0095,1.5749,3.1648,0,1,0.4495
0.6131,-76.1522,52.3263,-2.5899,2.0095,1.5749,3.1648,0,1,0.4548
0.6178,-76.1683,52.3142,-2.5740,2.0148,1.5772,3.1778,0,1,0.4588
0.6207,-76.1683,52.3142,-2.5740,2.0148,1.5772,3.1778,0,1,0.4615
0.6248,-76.1683,52.3142,-2.5740,2.0148,1.5772,3.1778,0,1,0.4655
0.6293,-76.1843,52.3019,-2.5583,2.0184,1.5893,3.2077,0,1,0.4731
