t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
9.1076,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0001
9.1116,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0039
9.1167,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0089
9.1197,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0117
9.1238,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0163
9.1277,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0201
9.1318,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0241
9.1366,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0288
9.1399,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0323
9.1438,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0361
9.1477,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0399
9.1516,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0438
9.1570,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0499
9.1601,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0528
9.1638,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0562
9.1678,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0600
9.1718,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0644
9.1766,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0690
9.1797,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0719
9.1838,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0760
9.1877,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0801
9.1919,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0844
9.1966,-75.7507,52.8487,-1.4944,0.7813,0.0400,0.0313,0,1,0.0890
9.1996,-75.7507,52.8487,-1.4944,0.7813,0.0400,0.0313,0,1,0.0918
9.2036,-75.7507,52.8487,-1.4944,0.7813,0.0400,0.0313,0,1,0.0958
9.2078,-75.7501,52.8404,-1.4941,0.8764,0.0221,0.0194,0,1,0.1006
9.2117,-75.7501,52.8404,-1.4941,0.8764,0.0221,0.0194,0,1,0.1040
9.2166,-75.7494,52.8312,-1.4939,0.9708,0.0083,0.0080,0,1,0.1088
9.2197,-75.7494,52.8312,-1.4939,0.9708,0.0083,0.0080,0,1,0.1121
9.2239,-75.7494,52.8312,-1.4939,0.9708,0.0083,0.0080,0,1,0.1167
9.2281,-75.7486,52.8211,-1.4938,1.0607,0.0280,0.0297,0,1,0.1209
9.2317,-75.7486,52.8211,-1.4938,1.0607,0.0280,0.0297,0,1,0.1240
9.2368,-75.7477,52.8101,-1.4934,1.1463,0.0325,0.0372,0,1,0.1290
9.2399,-75.7477,52.8101,-1.4934,1.1463,0.0325,0.0372,0,1,0.1325
9.2437,-75.7477,52.8101,-1.4934,1.1463,0.0325,0.0372,0,1,0.1360
9.2478,-75.7467,52.7982,-1.4931,1.2279,0.0445,0.0547,0,1,0.1400
9.2517,-75.7467,52.7982,-1.4931,1.2279,0.0445,0.0547,0,1,0.1443
9.2569,-75.7457,52.7856,-1.4926,1.3056,0.0459,0.0599,0,1,0.1496
9.2597,-75.7457,52.7856,-1.4926,1.3056,0.0459,0.0599,0,1,0.1522
9.2636,-75.7457,52.7856,-1.4926,1.3056,0.0459,0.0599,0,1,0.1558
9.2676,-75.7446,52.7722,-1.4921,1.3796,0.0552,0.0762,0,1,0.1599
9.2716,-75.7446,52.7722,-1.4921,1.3796,0.0552,0.0762,0,1,0.1640
9.2766,-75.7434,52.7581,-1.4915,1.4500,0.0553,0.0802,0,1,0.1690
9.2796,-75.7434,52.7581,-1.4915,1.4500,0.0553,0.0802,0,1,0.1719
9.2837,-75.7434,52.7581,-1.4915,1.4500,0.0553,0.0802,0,1,0.1760
9.2877,-75.7421,52.7433,-1.4910,1.5172,0.0632,0.0959,0,1,0.1801
9.2918,-75.7421,52.7433,-1.4910,1.5172,0.0632,0.0959,0,1,0.1842
9.2966,-75.7408,52.7287,-1.4902,1.4221,0.0633,0.0900,0,1,0.1890
9.2996,-75.7408,52.7287,-1.4902,1.4221,0.0633,0.0900,0,1,0.1918
9.3037,-75.7408,52.7287,-1.4902,1.4221,0.0633,0.0900,0,1,0.1958
9.3079,-75.7396,52.7142,-1.4896,1.4905,0.0660,0.0983,0,1,0.2004
9.3117,-75.7396,52.7142,-1.4896,1.4905,0.0660,0.0983,0,1,0.2039
9.3168,-75.7382,52.6990,-1.4889,1.5557,0.0631,0.0982,0,1,0.2093
9.3198,-75.7382,52.6990,-1.4889,1.5557,0.0631,0.0982,0,1,0.2124
9.3238,-75.7382,52.6990,-1.4889,1.5557,0.0631,0.0982,0,1,0.2164
9.3278,-75.7368,52.6832,-1.4883,1.6178,0.0693,0.1121,0,1,0.2202
9.3318,-75.7368,52.6832,-1.4883,1.6178,0.0693,0.1121,0,1,0.2241
9.3367,-75.7354,52.6668,-1.4874,1.6769,0.1305,0.2189,0,1,0.2290
9.3398,-75.7354,52.6668,-1.4874,1.6769,0.1305,0.2189,0,1,0.2322
9.3438,-75.7354,52.6668,-1.4874,1.6769,0.1305,0.2189,0,1,0.2360
9.3479,-75.7337,52.6498,-1.4858,1.7333,0.1625,0.2816,0,1,0.2403
9.3517,-75.7337,52.6498,-1.4858,1.7333,0.1625,0.2816,0,1,0.2441
9.3566,-75.7320,52.6322,-1.4842,1.8083,0.1846,0.3338,0,1,0.2493
9.3597,-75.7320,52.6322,-1.4842,1.8083,0.1846,0.3338,0,1,0.2520
9.3638,-75.7320,52.6322,-1.4842,1.8083,0.1846,0.3338,0,1,0.2560
9.3678,-75.7302,52.6139,-1.4822,1.8797,0.1978,0.3719,0,1,0.2599
9.3717,-75.7302,52.6139,-1.4822,1.8797,0.1978,0.3719,0,1,0.2638
9.3769,-75.7282,52.5948,-1.4802,1.9478,0.2151,0.4190,0,1,0.2693
9.3799,-75.7282,52.5948,-1.4802,1.9478,0.2151,0.4190,0,1,0.2722
9.3840,-75.7282,52.5948,-1.4802,1.9478,0.2151,0.4190,0,1,0.2765
9.3878,-75.7261,52.5751,-1.4777,2.0126,0.2869,0.5774,0,1,0.2801
9.3917,-75.7261,52.5751,-1.4777,2.0126,0.2869,0.5774,0,1,0.2841
9.3966,-75.7239,52.5556,-1.4741,1.9175,0.4032,0.7731,0,1,0.2888
