t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
4.4602,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0001
4.4629,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0024
4.4668,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0061
4.4708,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0100
4.4748,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0143
4.4797,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0192
4.4828,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0221
4.4868,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0261
4.4909,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0304
4.4950,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0345
4.4996,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0390
4.5029,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0424
4.5068,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0462
4.5109,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0504
4.5149,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0542
4.5199,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0593
4.5229,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0625
4.5269,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0663
4.5309,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0703
4.5348,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0741
4.5398,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0792
4.5429,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0823
4.5469,-75.7513,52.8569,-1.4942,0.8764,-0.0775,-0.0679,0,1,0.0863
4.5508,-75.7507,52.8477,-1.4948,0.9708,-0.0277,-0.0269,0,1,0.0902
4.5549,-75.7507,52.8477,-1.4948,0.9708,-0.0277,-0.0269,0,1,0.0944
4.5600,-75.7500,52.8376,-1.4949,1.0607,-0.0071,-0.0075,0,1,0.0994
4.5629,-75.7500,52.8376,-1.4949,1.0607,-0.0071,-0.0075,0,1,0.1022
4.5668,-75.7500,52.8376,-1.4949,1.0607,-0.0071,-0.0075,0,1,0.1061
4.5710,-75.7492,52.8266,-1.4949,1.1463,0.0159,0.0182,0,1,0.1103
4.5748,-75.7492,52.8266,-1.4949,1.1463,0.0159,0.0182,0,1,0.1141
4.5799,-75.7483,52.8147,-1.4946,1.2279,0.0242,0.0298,0,1,0.1196
4.5829,-75.7483,52.8147,-1.4946,1.2279,0.0242,0.0298,0,1,0.1222
4.5868,-75.7483,52.8147,-1.4946,1.2279,0.0242,0.0298,0,1,0.1262
4.5909,-75.7473,52.8021,-1.4944,1.3056,0.0389,0.0508,0,1,0.1302
4.5949,-75.7473,52.8021,-1.4944,1.3056,0.0389,0.0508,0,1,0.1342
4.5997,-75.7462,52.7887,-1.4939,1.3796,0.0426,0.0587,0,1,0.1392
4.6029,-75.7462,52.7887,-1.4939,1.3796,0.0426,0.0587,0,1,0.1421
4.6069,-75.7462,52.7887,-1.4939,1.3796,0.0426,0.0587,0,1,0.1462
4.6108,-75.7451,52.7746,-1.4935,1.4500,0.0533,0.0773,0,1,0.1503
4.6149,-75.7451,52.7746,-1.4935,1.4500,0.0533,0.0773,0,1,0.1543
4.6208,-75.7438,52.7598,-1.4929,1.5172,0.0546,0.0828,0,1,0.1606
4.6229,-75.7438,52.7598,-1.4929,1.5172,0.0546,0.0828,0,1,0.1626
4.6269,-75.7438,52.7598,-1.4929,1.5172,0.0546,0.0828,0,1,0.1664
4.6308,-75.7426,52.7444,-1.4923,1.5811,0.0632,0.0999,0,1,0.1702
4.6349,-75.7426,52.7444,-1.4923,1.5811,0.0632,0.0999,0,1,0.1741
4.6399,-75.7412,52.7283,-1.4914,1.6420,0.1251,0.2053,0,1,0.1791
4.6429,-75.7412,52.7283,-1.4914,1.6420,0.1251,0.2053,0,1,0.1823
4.6469,-75.7412,52.7283,-1.4914,1.6420,0.1251,0.2053,0,1,0.1867
4.6508,-75.7397,52.7117,-1.4899,1.7000,0.1573,0.2673,0,1,0.1902
4.6548,-75.7397,52.7117,-1.4899,1.7000,0.1573,0.2673,0,1,0.1942
4.6599,-75.7381,52.6945,-1.4883,1.7552,0.1856,0.3258,0,1,0.1993
4.6628,-75.7381,52.6945,-1.4883,1.7552,0.1856,0.3258,0,1,0.2021
4.6669,-75.7381,52.6945,-1.4883,1.7552,0.1856,0.3258,0,1,0.2063
4.6708,-75.7363,52.6767,-1.4863,1.8292,0.1955,0.3575,0,1,0.2100
4.6747,-75.7363,52.6767,-1.4863,1.8292,0.1955,0.3575,0,1,0.2142
4.6797,-75.7345,52.6581,-1.4843,1.8996,0.2113,0.4013,0,1,0.2192
4.6829,-75.7345,52.6581,-1.4843,1.8996,0.2113,0.4013,0,1,0.2222
4.6869,-75.7345,52.6581,-1.4843,1.8996,0.2113,0.4013,0,1,0.2262
4.6908,-75.7325,52.6389,-1.4819,1.9667,0.2813,0.5532,0,1,0.2303
4.6948,-75.7325,52.6389,-1.4819,1.9667,0.2813,0.5532,0,1,0.2341
4.6998,-75.7303,52.6190,-1.4788,2.0307,0.3251,0.6602,0,1,0.2392
4.7029,-75.7303,52.6190,-1.4788,2.0307,0.3251,0.6602,0,1,0.2421
4.7068,-75.7303,52.6190,-1.4788,2.0307,0.3251,0.6602,0,1,0.2463
4.7109,-75.7280,52.5985,-1.4754,2.0915,0.3630,0.7593,0,1,0.2504
4.7149,-75.7280,52.5985,-1.4754,2.0915,0.3630,0.7593,0,1,0.2544
4.7196,-75.7255,52.5775,-1.4716,2.1495,0.3873,0.8325,0,1,0.2589
4.7227,-75.7255,52.5775,-1.4716,2.1495,0.3873,0.8325,0,1,0.2621
4.7268,-75.7255,52.5775,-1.4716,2.1495,0.3873,0.8325,0,1,0.2661
4.7309,-75.7229,52.5559,-1.4677,2.2047,0.4125,0.9095,0,1,0.2703
4.7348,-75.7229,52.5559,-1.4677,2.2047,0.4125,0.9095,0,1,0.2741
4.7398,-75.7201,52.5337,-1.4634,2.2573,0.4283,0.9668,0,1,0.2794
4.7428,-75.7201,52.5337,-1.4634,2.2573,0.4283,0.9668,0,1,0.2822
4.7469,-75.7201,52.5337,-1.4634,2.2573,0.4283,0.9668,0,1,0.2868
4.7508,-75.7171,52.5111,-1.4591,2.3074,0.4474,1.0323,0,1,0.2901
