t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
5.2957,-75.7538,52.8964,-1.4876,0.1280,0.0000,0.0000,0,1,0.0001
5.2989,-75.7538,52.8964,-1.4876,0.1280,0.0000,0.0000,0,1,0.0036
5.3029,-75.7538,52.8964,-1.4876,0.1280,0.0000,0.0000,0,1,0.0074
5.3069,-75.7537,52.8947,-1.4875,0.2231,0.0216,0.0048,0,1,0.0112
5.3108,-75.7537,52.8947,-1.4875,0.2231,0.0216,0.0048,0,1,0.0151
5.3158,-75.7534,52.8920,-1.4874,0.3182,0.0000,0.0000,0,1,0.0203
5.3189,-75.7534,52.8920,-1.4874,0.3182,0.0000,0.0000,0,1,0.0235
5.3228,-75.7534,52.8920,-1.4874,0.3182,0.0000,0.0000,0,1,0.0272
5.3268,-75.7531,52.8883,-1.4872,0.4133,0.0401,0.0166,0,1,0.0313
5.3308,-75.7531,52.8883,-1.4872,0.4133,0.0401,0.0166,0,1,0.0351
5.3357,-75.7528,52.8837,-1.4870,0.5084,0.0082,0.0042,0,1,0.0402
5.3388,-75.7528,52.8837,-1.4870,0.5084,0.0082,0.0042,0,1,0.0431
5.3428,-75.7528,52.8837,-1.4870,0.5084,0.0082,0.0042,0,1,0.0473
5.3469,-75.7523,52.8782,-1.4869,0.6035,0.0273,0.0165,0,1,0.0513
5.3509,-75.7523,52.8782,-1.4869,0.6035,0.0273,0.0165,0,1,0.0558
5.3557,-75.7517,52.8717,-1.4866,0.6986,0.0221,0.0154,0,1,0.0601
5.3590,-75.7517,52.8717,-1.4866,0.6986,0.0221,0.0154,0,1,0.0634
5.3628,-75.7517,52.8717,-1.4866,0.6986,0.0221,0.0154,0,1,0.0671
5.3669,-75.7510,52.8643,-1.4864,0.7937,0.0347,0.0275,0,1,0.0713
5.3709,-75.7510,52.8643,-1.4864,0.7937,0.0347,0.0275,0,1,0.0753
5.3757,-75.7503,52.8559,-1.4860,0.8888,0.0323,0.0287,0,1,0.0802
5.3789,-75.7503,52.8559,-1.4860,0.8888,0.0323,0.0287,0,1,0.0833
5.3830,-75.7503,52.8559,-1.4860,0.8888,0.0323,0.0287,0,1,0.0876
5.3871,-75.7494,52.8466,-1.4857,0.9839,0.0426,0.0420,0,1,0.0918
5.3908,-75.7494,52.8466,-1.4857,0.9839,0.0426,0.0420,0,1,0.0951
5.3958,-75.7485,52.8363,-1.4852,1.0790,0.0416,0.0449,0,1,0.1002
5.3987,-75.7485,52.8363,-1.4852,1.0790,0.0416,0.0449,0,1,0.1030
5.4028,-75.7485,52.8363,-1.4852,1.0790,0.0416,0.0449,0,1,0.1071
5.4069,-75.7474,52.8251,-1.4848,1.1741,0.0501,0.0589,0,1,0.1111
5.4108,-75.7474,52.8251,-1.4848,1.1741,0.0501,0.0589,0,1,0.1154
5.4157,-75.7463,52.8129,-1.4841,1.2692,0.0976,0.1239,0,1,0.1203
5.4188,-75.7463,52.8129,-1.4841,1.2692,0.0976,0.1239,0,1,0.1233
5.4229,-75.7463,52.8129,-1.4841,1.2692,0.0976,0.1239,0,1,0.1272
5.4267,-75.7449,52.7998,-1.4827,1.3643,0.1699,0.2318,0,1,0.1311
5.4308,-75.7449,52.7998,-1.4827,1.3643,0.1699,0.2318,0,1,0.1352
5.4358,-75.7434,52.7858,-1.4808,1.4594,0.2122,0.3097,0,1,0.1403
5.4388,-75.7434,52.7858,-1.4808,1.4594,0.2122,0.3097,0,1,0.1432
5.4429,-75.7434,52.7858,-1.4808,1.4594,0.2122,0.3097,0,1,0.1474
5.4469,-75.7418,52.7708,-1.4785,1.5545,0.2505,0.3894,0,1,0.1514
5.4508,-75.7418,52.7708,-1.4785,1.5545,0.2505,0.3894,0,1,0.1553
5.4557,-75.7399,52.7549,-1.4758,1.6496,0.2764,0.4559,0,1,0.1600
5.4589,-75.7399,52.7549,-1.4758,1.6496,0.2764,0.4559,0,1,0.1636
5.4630,-75.7399,52.7549,-1.4758,1.6496,0.2764,0.4559,0,1,0.1672
5.4669,-75.7378,52.7381,-1.4730,1.7447,0.3041,0.5306,0,1,0.1713
5.4709,-75.7378,52.7381,-1.4730,1.7447,0.3041,0.5306,0,1,0.1752
5.4760,-75.7356,52.7203,-1.4698,1.8398,0.3235,0.5951,0,1,0.1805
5.4788,-75.7356,52.7203,-1.4698,1.8398,0.3235,0.5951,0,1,0.1833
5.4828,-75.7356,52.7203,-1.4698,1.8398,0.3235,0.5951,0,1,0.1873
5.4868,-75.7332,52.7016,-1.4665,1.9349,0.3457,0.6689,0,1,0.1912
5.4907,-75.7332,52.7016,-1.4665,1.9349,0.3457,0.6689,0,1,0.1952
5.4957,-75.7306,52.6819,-1.4629,2.0300,0.3612,0.7332,0,1,0.2001
5.4988,-75.7306,52.6819,-1.4629,2.0300,0.3612,0.7332,0,1,0.2032
