t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
3.2449,-75.7538,52.8966,-1.4876,0.1193,0.0000,0.0000,0,1,0.0001
3.2480,-75.7538,52.8966,-1.4876,0.1193,0.0000,0.0000,0,1,0.0030
3.2520,-75.7538,52.8966,-1.4876,0.1193,0.0000,0.0000,0,1,0.0068
3.2561,-75.7537,52.8949,-1.4875,0.2144,0.0208,0.0045,0,1,0.0108
3.2600,-75.7537,52.8949,-1.4875,0.2144,0.0208,0.0045,0,1,0.0150
3.2648,-75.7535,52.8923,-1.4874,0.3095,0.0000,0.0000,0,1,0.0195
3.2680,-75.7535,52.8923,-1.4874,0.3095,0.0000,0.0000,0,1,0.0227
3.2722,-75.7535,52.8923,-1.4874,0.3095,0.0000,0.0000,0,1,0.0271
3.2762,-75.7532,52.8887,-1.4872,0.4046,0.0392,0.0159,0,1,0.0311
3.2800,-75.7532,52.8887,-1.4872,0.4046,0.0392,0.0159,0,1,0.0349
3.2847,-75.7528,52.8842,-1.4870,0.4997,0.0000,0.0000,0,1,0.0394
3.2881,-75.7528,52.8842,-1.4870,0.4997,0.0000,0.0000,0,1,0.0427
3.2920,-75.7528,52.8842,-1.4870,0.4997,0.0000,0.0000,0,1,0.0467
3.2962,-75.7523,52.8788,-1.4868,0.5948,0.0090,0.0053,0,1,0.0512
3.3000,-75.7523,52.8788,-1.4868,0.5948,0.0090,0.0053,0,1,0.0549
3.3050,-75.7518,52.8724,-1.4866,0.6875,0.0146,0.0100,0,1,0.0600
3.3079,-75.7518,52.8724,-1.4866,0.6875,0.0146,0.0100,0,1,0.0628
3.3121,-75.7518,52.8724,-1.4866,0.6875,0.0146,0.0100,0,1,0.0672
3.3160,-75.7511,52.8651,-1.4864,0.7757,0.0329,0.0255,0,1,0.0711
3.3200,-75.7511,52.8651,-1.4864,0.7757,0.0329,0.0255,0,1,0.0751
3.3253,-75.7504,52.8570,-1.4860,0.8598,0.0310,0.0266,0,1,0.0806
3.3279,-75.7504,52.8570,-1.4860,0.8598,0.0310,0.0266,0,1,0.0831
3.3320,-75.7504,52.8570,-1.4860,0.8598,0.0310,0.0266,0,1,0.0874
3.3366,-75.7495,52.8480,-1.4857,0.9399,0.0425,0.0400,0,1,0.0916
3.3401,-75.7495,52.8480,-1.4857,0.9399,0.0425,0.0400,0,1,0.0950
3.3451,-75.7486,52.8383,-1.4852,1.0161,0.0399,0.0406,0,1,0.1006
3.3479,-75.7486,52.8383,-1.4852,1.0161,0.0399,0.0406,0,1,0.1028
3.3520,-75.7486,52.8383,-1.4852,1.0161,0.0399,0.0406,0,1,0.1068
3.3560,-75.7477,52.8278,-1.4848,1.0887,0.0494,0.0538,0,1,0.1107
3.3600,-75.7477,52.8278,-1.4848,1.0887,0.0494,0.0538,0,1,0.1148
3.3651,-75.7466,52.8166,-1.4843,1.1579,0.0470,0.0544,0,1,0.1201
3.3681,-75.7466,52.8166,-1.4843,1.1579,0.0470,0.0544,0,1,0.1230
3.3721,-75.7466,52.8166,-1.4843,1.1579,0.0470,0.0544,0,1,0.1269
3.3761,-75.7455,52.8047,-1.4838,1.2238,0.0553,0.0677,0,1,0.1308
3.3801,-75.7455,52.8047,-1.4838,1.2238,0.0553,0.0677,0,1,0.1350
3.3848,-75.7443,52.7922,-1.4832,1.2866,0.0530,0.0682,0,1,0.1395
3.3880,-75.7443,52.7922,-1.4832,1.2866,0.0530,0.0682,0,1,0.1427
3.3920,-75.7443,52.7922,-1.4832,1.2866,0.0530,0.0682,0,1,0.1467
