t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
7.9490,-75.7538,52.8966,-1.4876,0.1193,0.0000,0.0000,0,1,0.0001
7.9518,-75.7538,52.8966,-1.4876,0.1193,0.0000,0.0000,0,1,0.0027
7.9560,-75.7538,52.8966,-1.4876,0.1193,0.0000,0.0000,0,1,0.0065
7.9600,-75.7537,52.8949,-1.4875,0.2144,0.0208,0.0045,0,1,0.0104
7.9641,-75.7537,52.8949,-1.4875,0.2144,0.0208,0.0045,0,1,0.0144
7.9690,-75.7535,52.8923,-1.4874,0.3095,0.0000,0.0000,0,1,0.0196
7.9720,-75.7535,52.8923,-1.4874,0.3095,0.0000,0.0000,0,1,0.0223
7.9758,-75.7535,52.8923,-1.4874,0.3095,0.0000,0.0000,0,1,0.0262
7.9799,-75.7532,52.8887,-1.4872,0.4046,0.0392,0.0159,0,1,0.0304
7.9841,-75.7532,52.8887,-1.4872,0.4046,0.0392,0.0159,0,1,0.0353
7.9889,-75.7528,52.8842,-1.4870,0.4997,0.0000,0.0000,0,1,0.0395
7.9920,-75.7528,52.8842,-1.4870,0.4997,0.0000,0.0000,0,1,0.0424
7.9961,-75.7528,52.8842,-1.4870,0.4997,0.0000,0.0000,0,1,0.0464
8.0000,-75.7523,52.8788,-1.4868,0.5948,0.0090,0.0053,0,1,0.0506
8.0042,-75.7523,52.8788,-1.4868,0.5948,0.0090,0.0053,0,1,0.0547
8.0090,-75.7518,52.8724,-1.4866,0.6875,0.0146,0.0100,0,1,0.0596
8.0119,-75.7518,52.8724,-1.4866,0.6875,0.0146,0.0100,0,1,0.0623
8.0161,-75.7518,52.8724,-1.4866,0.6875,0.0146,0.0100,0,1,0.0667
8.0199,-75.7511,52.8651,-1.4864,0.7757,0.0329,0.0255,0,1,0.0705
8.0240,-75.7511,52.8651,-1.4864,0.7757,0.0329,0.0255,0,1,0.0744
8.0291,-75.7504,52.8570,-1.4860,0.8598,0.0310,0.0266,0,1,0.0794
8.0318,-75.7504,52.8570,-1.4860,0.8598,0.0310,0.0266,0,1,0.0822
8.0359,-75.7504,52.8570,-1.4860,0.8598,0.0310,0.0266,0,1,0.0864
8.0398,-75.7495,52.8480,-1.4857,0.9399,0.0425,0.0400,0,1,0.0905
8.0438,-75.7495,52.8480,-1.4857,0.9399,0.0425,0.0400,0,1,0.0943
8.0489,-75.7486,52.8383,-1.4852,1.0161,0.0399,0.0406,0,1,0.0995
8.0520,-75.7486,52.8383,-1.4852,1.0161,0.0399,0.0406,0,1,0.1026
8.0560,-75.7486,52.8383,-1.4852,1.0161,0.0399,0.0406,0,1,0.1066
8.0598,-75.7477,52.8278,-1.4848,1.0887,0.0494,0.0538,0,1,0.1105
8.0639,-75.7477,52.8278,-1.4848,1.0887,0.0494,0.0538,0,1,0.1145
8.0693,-75.7466,52.8166,-1.4843,1.1579,0.0470,0.0544,0,1,0.1205
8.0720,-75.7466,52.8166,-1.4843,1.1579,0.0470,0.0544,0,1,0.1226
8.0758,-75.7466,52.8166,-1.4843,1.1579,0.0470,0.0544,0,1,0.1263
8.0798,-75.7455,52.8047,-1.4838,1.2238,0.0553,0.0677,0,1,0.1311
8.0844,-75.7455,52.8047,-1.4838,1.2238,0.0553,0.0677,0,1,0.1353
8.0892,-75.7443,52.7922,-1.4832,1.2866,0.0530,0.0682,0,1,0.1400
8.0919,-75.7443,52.7922,-1.4832,1.2866,0.0530,0.0682,0,1,0.1428
8.0959,-75.7443,52.7922,-1.4832,1.2866,0.0530,0.0682,0,1,0.1469
8.1027,-75.7431,52.7790,-1.4827,1.3653,0.0598,0.0817,0,1,0.1562
8.1094,-75.7417,52.7651,-1.4821,1.4404,0.0585,0.0843,0,1,0.1604
8.1121,-75.7417,52.7651,-1.4821,1.4404,0.0585,0.0843,0,1,0.1632
8.1159,-75.7417,52.7651,-1.4821,1.4404,0.0585,0.0843,0,1,0.1672
8.1217,-75.7403,52.7504,-1.4815,1.5118,0.0653,0.0988,0,1,0.1729
8.1250,-75.7403,52.7504,-1.4815,1.5118,0.0653,0.0988,0,1,0.1761
8.1289,-75.7388,52.7350,-1.4806,1.5799,0.1232,0.1946,0,1,0.1794
8.1319,-75.7388,52.7350,-1.4806,1.5799,0.1232,0.1946,0,1,0.1825
8.1360,-75.7388,52.7350,-1.4806,1.5799,0.1232,0.1946,0,1,0.1884
8.1429,-75.7372,52.7190,-1.4789,1.6447,0.2136,0.3514,0,1,0.1939
8.1460,-75.7372,52.7190,-1.4789,1.6447,0.2136,0.3514,0,1,0.1968
8.1497,-75.7353,52.7023,-1.4765,1.7064,0.2656,0.4532,0,1,0.2008
8.1527,-75.7353,52.7023,-1.4765,1.7064,0.2656,0.4532,0,1,0.2042
8.1563,-75.7353,52.7023,-1.4765,1.7064,0.2656,0.4532,0,1,0.2073
8.1604,-75.7333,52.6851,-1.4736,1.7652,0.3084,0.5444,0,1,0.2112
8.1638,-75.7333,52.6851,-1.4736,1.7652,0.3084,0.5444,0,1,0.2143
8.1696,-75.7312,52.6673,-1.4704,1.8212,0.3342,0.6086,0,1,0.2209
8.1725,-75.7312,52.6673,-1.4704,1.8212,0.3342,0.6086,0,1,0.2231
8.1760,-75.7312,52.6673,-1.4704,1.8212,0.3342,0.6086,0,1,0.2270
8.1808,-75.7288,52.6489,-1.4669,1.8746,0.3611,0.6770,0,1,0.2317
8.1840,-75.7288,52.6489,-1.4669,1.8746,0.3611,0.6770,0,1,0.2348
8.1892,-75.7264,52.6301,-1.4632,1.9254,0.3769,0.7256,0,1,0.2398
8.1920,-75.7264,52.6301,-1.4632,1.9254,0.3769,0.7256,0,1,0.2425
8.1959,-75.7264,52.6301,-1.4632,1.9254,0.3769,0.7256,0,1,0.2464
8.1999,-75.7238,52.6108,-1.4594,1.9738,0.3968,0.7833,0,1,0.2505
8.2041,-75.7238,52.6108,-1.4594,1.9738,0.3968,0.7833,0,1,0.2548
