t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
2.9604,-75.7538,52.8962,-1.4876,0.1450,0.0000,0.0000,0,1,0.0001
2.9634,-75.7538,52.8962,-1.4876,0.1450,0.0000,0.0000,0,1,0.0031
2.9674,-75.7538,52.8962,-1.4876,0.1450,0.0000,0.0000,0,1,0.0069
2.9718,-75.7536,52.8943,-1.4875,0.2401,0.0233,0.0056,0,1,0.0111
2.9755,-75.7536,52.8943,-1.4875,0.2401,0.0233,0.0056,0,1,0.0147
2.9850,-75.7534,52.8914,-1.4873,0.3352,0.0000,0.0000,0,1,0.0252
2.9880,-75.7534,52.8914,-1.4873,0.3352,0.0000,0.0000,0,1,0.0275
2.9921,-75.7531,52.8876,-1.4871,0.4303,0.0417,0.0180,0,1,0.0315
2.9954,-75.7531,52.8876,-1.4871,0.4303,0.0417,0.0180,0,1,0.0349
3.0006,-75.7527,52.8828,-1.4869,0.5254,0.0085,0.0045,0,1,0.0400
3.0034,-75.7527,52.8828,-1.4869,0.5254,0.0085,0.0045,0,1,0.0427
3.0074,-75.7527,52.8828,-1.4869,0.5254,0.0085,0.0045,0,1,0.0470
3.0130,-75.7522,52.8771,-1.4870,0.6205,-0.0172,-0.0107,0,1,0.0585
3.0154,-75.7522,52.8771,-1.4870,0.6205,-0.0172,-0.0107,0,1,0.0586
3.0221,-75.7517,52.8704,-1.4872,0.7156,-0.0184,-0.0132,0,1,0.0622
3.0254,-75.7517,52.8704,-1.4872,0.7156,-0.0184,-0.0132,0,1,0.0649
3.0280,-75.7517,52.8704,-1.4872,0.7156,-0.0184,-0.0132,0,1,0.0673
3.0323,-75.7511,52.8628,-1.4873,0.8107,0.0113,0.0092,0,1,0.0717
3.0354,-75.7511,52.8628,-1.4873,0.8107,0.0113,0.0092,0,1,0.0746
3.0404,-75.7503,52.8543,-1.4871,0.9058,0.0174,0.0158,0,1,0.0801
3.0433,-75.7503,52.8543,-1.4871,0.9058,0.0174,0.0158,0,1,0.0870
3.0510,-75.7495,52.8448,-1.4869,1.0009,0.0322,0.0322,0,1,0.0906
3.0533,-75.7495,52.8448,-1.4869,1.0009,0.0322,0.0322,0,1,0.0927
3.0556,-75.7495,52.8448,-1.4869,1.0009,0.0322,0.0322,0,1,0.0949
3.0608,-75.7486,52.8343,-1.4865,1.0960,0.0341,0.0374,0,1,0.1010
3.0642,-75.7486,52.8343,-1.4865,1.0960,0.0341,0.0374,0,1,0.1036
3.0674,-75.7486,52.8343,-1.4865,1.0960,0.0341,0.0374,0,1,0.1065
3.0714,-75.7476,52.8230,-1.4862,1.1911,0.0446,0.0531,0,1,0.1107
3.0793,-75.7476,52.8230,-1.4862,1.1911,0.0446,0.0531,0,1,0.1202
3.0838,-75.7464,52.8106,-1.4857,1.2862,0.0457,0.0587,0,1,0.1232
3.0875,-75.7464,52.8106,-1.4857,1.2862,0.0457,0.0587,0,1,0.1268
