t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
3.8796,-75.7538,52.8966,-1.4876,0.1181,0.0000,0.0000,0,1,0.0001
3.8828,-75.7538,52.8966,-1.4876,0.1181,0.0000,0.0000,0,1,0.0028
3.8867,-75.7538,52.8966,-1.4876,0.1181,0.0000,0.0000,0,1,0.0070
3.8907,-75.7537,52.8949,-1.4877,0.2132,-0.0207,-0.0044,0,1,0.0110
3.8946,-75.7537,52.8949,-1.4877,0.2132,-0.0207,-0.0044,0,1,0.0147
3.8996,-75.7535,52.8923,-1.4880,0.3083,-0.0598,-0.0184,0,1,0.0199
3.9026,-75.7535,52.8923,-1.4880,0.3083,-0.0598,-0.0184,0,1,0.0229
3.9066,-75.7535,52.8923,-1.4880,0.3083,-0.0598,-0.0184,0,1,0.0268
3.9106,-75.7532,52.8888,-1.4886,0.4034,-0.0391,-0.0158,0,1,0.0307
3.9146,-75.7532,52.8888,-1.4886,0.4034,-0.0391,-0.0158,0,1,0.0349
3.9198,-75.7528,52.8843,-1.4892,0.4985,-0.0967,-0.0482,0,1,0.0400
3.9227,-75.7528,52.8843,-1.4892,0.4985,-0.0967,-0.0482,0,1,0.0431
3.9267,-75.7528,52.8843,-1.4892,0.4985,-0.0967,-0.0482,0,1,0.0468
3.9306,-75.7524,52.8789,-1.4902,0.5895,-0.0533,-0.0314,0,1,0.0509
3.9349,-75.7524,52.8789,-1.4902,0.5895,-0.0533,-0.0314,0,1,0.0556
3.9395,-75.7520,52.8725,-1.4910,0.6846,-0.1138,-0.0779,0,1,0.0598
3.9427,-75.7520,52.8725,-1.4910,0.6846,-0.1138,-0.0779,0,1,0.0627
3.9467,-75.7520,52.8725,-1.4910,0.6846,-0.1138,-0.0779,0,1,0.0670
3.9508,-75.7517,52.8652,-1.4924,0.7797,-0.1408,-0.1098,0,1,0.0709
3.9547,-75.7517,52.8652,-1.4924,0.7797,-0.1408,-0.1098,0,1,0.0750
3.9595,-75.7513,52.8569,-1.4938,0.8748,-0.1298,-0.1135,0,1,0.0797
3.9627,-75.7513,52.8569,-1.4938,0.8748,-0.1298,-0.1135,0,1,0.0834
3.9667,-75.7513,52.8569,-1.4938,0.8748,-0.1298,-0.1135,0,1,0.0870
3.9708,-75.7508,52.8477,-1.4949,0.9699,-0.0942,-0.0914,0,1,0.0910
3.9747,-75.7508,52.8477,-1.4949,0.9699,-0.0942,-0.0914,0,1,0.0947
3.9794,-75.7502,52.8376,-1.4956,1.0629,-0.0388,-0.0412,0,1,0.0996
3.9828,-75.7502,52.8376,-1.4956,1.0629,-0.0388,-0.0412,0,1,0.1029
3.9867,-75.7502,52.8376,-1.4956,1.0629,-0.0388,-0.0412,0,1,0.1071
3.9906,-75.7494,52.8265,-1.4956,1.1515,0.0354,0.0407,0,1,0.1112
3.9947,-75.7494,52.8265,-1.4956,1.1515,0.0354,0.0407,0,1,0.1149
3.9996,-75.7485,52.8146,-1.4950,1.2358,0.0749,0.0926,0,1,0.1197
4.0028,-75.7485,52.8146,-1.4950,1.2358,0.0749,0.0926,0,1,0.1230
4.0066,-75.7485,52.8146,-1.4950,1.2358,0.0749,0.0926,0,1,0.1267
4.0106,-75.7475,52.8019,-1.4941,1.3161,0.1112,0.1464,0,1,0.1307
4.0148,-75.7475,52.8019,-1.4941,1.3161,0.1112,0.1464,0,1,0.1351
4.0198,-75.7463,52.7884,-1.4928,1.3926,0.1317,0.1835,0,1,0.1402
4.0226,-75.7463,52.7884,-1.4928,1.3926,0.1317,0.1835,0,1,0.1428
4.0267,-75.7463,52.7884,-1.4928,1.3926,0.1317,0.1835,0,1,0.1470
4.0307,-75.7450,52.7742,-1.4915,1.4655,0.1558,0.2283,0,1,0.1514
4.0349,-75.7450,52.7742,-1.4915,1.4655,0.1558,0.2283,0,1,0.1560
4.0398,-75.7435,52.7593,-1.4898,1.5349,0.1683,0.2583,0,1,0.1600
4.0425,-75.7435,52.7593,-1.4898,1.5349,0.1683,0.2583,0,1,0.1629
4.0467,-75.7435,52.7593,-1.4898,1.5349,0.1683,0.2583,0,1,0.1674
4.0518,-75.7420,52.7437,-1.4881,1.6010,0.1862,0.2981,0,1,0.1736
4.0566,-75.7420,52.7437,-1.4881,1.6010,0.1862,0.2981,0,1,0.1780
4.0612,-75.7404,52.7274,-1.4861,1.6640,0.1945,0.3237,0,1,0.1819
4.0637,-75.7404,52.7274,-1.4861,1.6640,0.1945,0.3237,0,1,0.1845
4.0666,-75.7404,52.7274,-1.4861,1.6640,0.1945,0.3237,0,1,0.1872
4.0715,-75.7387,52.7106,-1.4841,1.7240,0.2089,0.3602,0,1,0.1921
4.0745,-75.7387,52.7106,-1.4841,1.7240,0.2089,0.3602,0,1,0.1954
4.0797,-75.7368,52.6931,-1.4820,1.7811,0.2148,0.3825,0,1,0.2004
4.0825,-75.7368,52.6931,-1.4820,1.7811,0.2148,0.3825,0,1,0.2029
4.0869,-75.7368,52.6931,-1.4820,1.7811,0.2148,0.3825,0,1,0.2075
4.0919,-75.7349,52.6751,-1.4798,1.8355,0.2270,0.4167,0,1,0.2126
4.0947,-75.7349,52.6751,-1.4798,1.8355,0.2270,0.4167,0,1,0.2148
4.0999,-75.7329,52.6565,-1.4775,1.9091,0.2283,0.4358,0,1,0.2202
4.1025,-75.7329,52.6565,-1.4775,1.9091,0.2283,0.4358,0,1,0.2227
4.1066,-75.7329,52.6565,-1.4775,1.9091,0.2283,0.4358,0,1,0.2268
4.1107,-75.7307,52.6372,-1.4752,1.9793,0.2376,0.4703,0,1,0.2315
4.1146,-75.7307,52.6372,-1.4752,1.9793,0.2376,0.4703,0,1,0.2352
4.1203,-75.7285,52.6172,-1.4725,2.0461,0.3035,0.6210,0,1,0.2410
4.1229,-75.7285,52.6172,-1.4725,2.0461,0.3035,0.6210,0,1,0.2437
4.1267,-75.7285,52.6172,-1.4725,2.0461,0.3035,0.6210,0,1,0.2470
4.1306,-75.7260,52.5966,-1.4692,2.1098,0.3448,0.7275,0,1,0.2510
4.1347,-75.7260,52.5966,-1.4692,2.1098,0.3448,0.7275,0,1,0.2551
4.1395,-75.7234,52.5753,-1.4657,2.1704,0.3807,0.8263,0,1,0.2598
4.1426,-75.7234,52.5753,-1.4657,2.1704,0.3807,0.8263,0,1,0.2628
4.1466,-75.7234,52.5753,-1.4657,2.1704,0.3807,0.8263,0,1,0.2671
4.1508,-75.7206,52.5535,-1.4617,2.2281,0.4037,0.8995,0,1,0.2715
4.1546,-75.7206,52.5535,-1.4617,2.2281,0.4037,0.8995,0,1,0.2751
4.1595,-75.7176,52.5312,-1.4576,2.2831,0.4277,0.9765,0,1,0.2797
4.1626,-75.7176,52.5312,-1.4576,2.2831,0.4277,0.9765,0,1,0.2828
4.1667,-75.7176,52.5312,-1.4576,2.2831,0.4277,0.9765,0,1,0.2871
4.1706,-75.7145,52.5083,-1.4531,2.3355,0.4427,1.0339,0,1,0.2909
4.1746,-75.7145,52.5083,-1.4531,2.3355,0.4427,1.0339,0,1,0.2947
4.1801,-75.7112,52.4849,-1.4487,2.3853,0.4610,1.0997,0,1,0.3008
4.1830,-75.7112,52.4849,-1.4487,2.3853,0.4610,1.0997,0,1,0.3037
4.1867,-75.7112,52.4849,-1.4487,2.3853,0.4610,1.0997,0,1,0.3074
4.1912,-75.7077,52.4611,-1.4440,2.4329,0.4719,1.1481,0,1,0.3122
4.1947,-75.7077,52.4611,-1.4440,2.4329,0.4719,1.1481,0,1,0.3153
4.2004,-75.7041,52.4368,-1.4392,2.4781,0.4872,1.2072,0,1,0.3212
4.2029,-75.7041,52.4368,-1.4392,2.4781,0.4872,1.2072,0,1,0.3236
4.2067,-75.7041,52.4368,-1.4392,2.4781,0.4872,1.2072,0,1,0.3287
4.2111,-75.7003,52.4121,-1.4342,2.5212,0.4957,1.2497,0,1,0.3320
4.2146,-75.7003,52.4121,-1.4342,2.5212,0.4957,1.2497,0,1,0.3352
4.2201,-75.6963,52.3870,-1.4293,2.5623,0.5090,1.3042,0,1,0.3409
4.2227,-75.6963,52.3870,-1.4293,2.5623,0.5090,1.3042,0,1,0.3428
4.2266,-75.6963,52.3870,-1.4293,2.5623,0.5090,1.3042,0,1,0.3470
4.2306,-75.6921,52.3615,-1.4241,2.6014,0.5160,1.3423,0,1,0.3514
4.2346,-75.6921,52.3615,-1.4241,2.6014,0.5160,1.3423,0,1,0.3550
4.2394,-75.6878,52.3357,-1.4189,2.6386,0.5280,1.3932,0,1,0.3597
4.2426,-75.6878,52.3357,-1.4189,2.6386,0.5280,1.3932,0,1,0.3628
4.2466,-75.6878,52.3357,-1.4189,2.6386,0.5280,1.3932,0,1,0.3670
4.2511,-75.6833,52.3094,-1.4136,2.6927,0.5235,1.4097,0,1,0.3715
4.2546,-75.6833,52.3094,-1.4136,2.6927,0.5235,1.4097,0,1,0.3752
4.2596,-75.6785,52.2826,-1.4084,2.7442,0.5286,1.4507,0,1,0.3797
4.2626,-75.6785,52.2826,-1.4084,2.7442,0.5286,1.4507,0,1,0.3827
4.2668,-75.6785,52.2826,-1.4084,2.7442,0.5286,1.4507,0,1,0.3875
4.2706,-75.6736,52.2554,-1.4031,2.7932,0.5317,1.4852,0,1,0.3909
4.2746,-75.6736,52.2554,-1.4031,2.7932,0.5317,1.4852,0,1,0.3948
4.2795,-75.6684,52.2277,-1.3978,2.8399,0.5413,1.5372,0,1,0.3999
4.2827,-75.6684,52.2277,-1.3978,2.8399,0.5413,1.5372,0,1,0.4029
4.2867,-75.6684,52.2277,-1.3978,2.8399,0.5413,1.5372,0,1,0.4071
4.2906,-75.6630,52.1996,-1.3922,2.8844,0.5469,1.5774,0,1,0.4108
4.2945,-75.6630,52.1996,-1.3922,2.8844,0.5469,1.5774,0,1,0.4147
4.2994,-75.6574,52.1711,-1.3868,2.9268,0.5578,1.6325,0,1,0.4199
4.3026,-75.6574,52.1711,-1.3868,2.9268,0.5578,1.6325,0,1,0.4228
4.3066,-75.6574,52.1711,-1.3868,2.9268,0.5578,1.6325,0,1,0.4269
4.3106,-75.6516,52.1422,-1.3811,2.9672,0.5640,1.6735,0,1,0.4309
4.3146,-75.6516,52.1422,-1.3811,2.9672,0.5640,1.6735,0,1,0.4350
4.3199,-75.6455,52.1129,-1.3755,3.0056,0.5751,1.7284,0,1,0.4406
4.3226,-75.6455,52.1129,-1.3755,3.0056,0.5751,1.7284,0,1,0.4430
4.3266,-75.6455,52.1129,-1.3755,3.0056,0.5751,1.7284,0,1,0.4468
4.3307,-75.6392,52.0834,-1.3696,3.0422,0.5812,1.7680,0,1,0.4508
4.3347,-75.6392,52.0834,-1.3696,3.0422,0.5812,1.7680,0,1,0.4552
4.3394,-75.6327,52.0535,-1.3638,3.0771,0.5919,1.8215,0,1,0.4597
4.3426,-75.6327,52.0535,-1.3638,3.0771,0.5919,1.8215,0,1,0.4629
4.3466,-75.6327,52.0535,-1.3638,3.0771,0.5919,1.8215,0,1,0.4668
4.3507,-75.6260,52.0233,-1.3578,3.1103,0.5976,1.8589,0,1,0.4716
4.3547,-75.6260,52.0233,-1.3578,3.1103,0.5976,1.8589,0,1,0.4751
4.3594,-75.6191,51.9928,-1.3519,3.1420,0.6080,1.9102,0,1,0.4796
4.3626,-75.6191,51.9928,-1.3519,3.1420,0.6080,1.9102,0,1,0.4829
4.3667,-75.6191,51.9928,-1.3519,3.1420,0.6080,1.9102,0,1,0.4871
4.3706,-75.6119,51.9621,-1.3457,3.1721,0.6132,1.9452,0,1,0.4911
4.3746,-75.6119,51.9621,-1.3457,3.1721,0.6132,1.9452,0,1,0.4956
