t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
3.8889,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0001
3.8919,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0032
3.8960,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0075
3.9000,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0112
3.9039,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0150
3.9089,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0200
3.9121,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0231
3.9162,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0274
3.9201,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0312
3.9240,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0354
3.9291,-75.7529,52.8852,-1.4898,0.3262,-0.0633,-0.0207,0,1,0.0405
3.9319,-75.7529,52.8852,-1.4898,0.3262,-0.0633,-0.0207,0,1,0.0431
3.9359,-75.7529,52.8852,-1.4898,0.3262,-0.0633,-0.0207,0,1,0.0469
3.9399,-75.7526,52.8815,-1.4907,0.4213,-0.1229,-0.0518,0,1,0.0510
3.9441,-75.7526,52.8815,-1.4907,0.4213,-0.1229,-0.0518,0,1,0.0551
3.9489,-75.7522,52.8768,-1.4918,0.5136,-0.0862,-0.0443,0,1,0.0603
3.9520,-75.7522,52.8768,-1.4918,0.5136,-0.0862,-0.0443,0,1,0.0631
3.9560,-75.7522,52.8768,-1.4918,0.5136,-0.0862,-0.0443,0,1,0.0672
3.9600,-75.7519,52.8712,-1.4926,0.6087,-0.1280,-0.0779,0,1,0.0713
3.9640,-75.7519,52.8712,-1.4926,0.6087,-0.1280,-0.0779,0,1,0.0752
3.9690,-75.7515,52.8646,-1.4939,0.7038,-0.1352,-0.0951,0,1,0.0800
3.9721,-75.7515,52.8646,-1.4939,0.7038,-0.1352,-0.0951,0,1,0.0831
3.9760,-75.7515,52.8646,-1.4939,0.7038,-0.1352,-0.0951,0,1,0.0871
3.9801,-75.7512,52.8571,-1.4951,0.7989,-0.1183,-0.0945,0,1,0.0915
3.9841,-75.7512,52.8571,-1.4951,0.7989,-0.1183,-0.0945,0,1,0.0955
3.9890,-75.7507,52.8487,-1.4962,0.8940,-0.0831,-0.0743,0,1,0.1002
3.9920,-75.7507,52.8487,-1.4962,0.8940,-0.0831,-0.0743,0,1,0.1032
3.9960,-75.7507,52.8487,-1.4962,0.8940,-0.0831,-0.0743,0,1,0.1073
4.0000,-75.7502,52.8393,-1.4967,0.9876,-0.0305,-0.0302,0,1,0.1117
4.0041,-75.7502,52.8393,-1.4967,0.9876,-0.0305,-0.0302,0,1,0.1152
4.0090,-75.7495,52.8290,-1.4969,1.0767,-0.0086,-0.0093,0,1,0.1201
4.0120,-75.7495,52.8290,-1.4969,1.0767,-0.0086,-0.0093,0,1,0.1232
4.0161,-75.7495,52.8290,-1.4969,1.0767,-0.0086,-0.0093,0,1,0.1277
4.0200,-75.7487,52.8178,-1.4969,1.1615,0.0149,0.0173,0,1,0.1311
4.0241,-75.7487,52.8178,-1.4969,1.1615,0.0149,0.0173,0,1,0.1353
4.0292,-75.7479,52.8067,-1.4964,1.0664,0.0393,0.0419,0,1,0.1409
4.0319,-75.7479,52.8067,-1.4964,1.0664,0.0393,0.0419,0,1,0.1435
4.0360,-75.7479,52.8067,-1.4964,1.0664,0.0393,0.0419,0,1,0.1471
4.0400,-75.7470,52.7957,-1.4961,1.1518,0.0419,0.0483,0,1,0.1510
4.0441,-75.7470,52.7957,-1.4961,1.1518,0.0419,0.0483,0,1,0.1553
4.0490,-75.7461,52.7838,-1.4956,1.2331,0.0409,0.0504,0,1,0.1603
4.0520,-75.7461,52.7838,-1.4956,1.2331,0.0409,0.0504,0,1,0.1633
4.0560,-75.7461,52.7838,-1.4956,1.2331,0.0409,0.0504,0,1,0.1673
4.0600,-75.7451,52.7711,-1.4952,1.3105,0.0503,0.0660,0,1,0.1711
4.0641,-75.7451,52.7711,-1.4952,1.3105,0.0503,0.0660,0,1,0.1754
4.0690,-75.7439,52.7577,-1.4945,1.3843,0.1065,0.1475,0,1,0.1803
4.0721,-75.7439,52.7577,-1.4945,1.3843,0.1065,0.1475,0,1,0.1831
4.0760,-75.7439,52.7577,-1.4945,1.3843,0.1065,0.1475,0,1,0.1871
4.0800,-75.7427,52.7435,-1.4932,1.4545,0.1345,0.1956,0,1,0.1917
4.0840,-75.7427,52.7435,-1.4932,1.4545,0.1345,0.1956,0,1,0.1954
4.0893,-75.7413,52.7287,-1.4918,1.5214,0.1613,0.2454,0,1,0.2006
4.0920,-75.7413,52.7287,-1.4918,1.5214,0.1613,0.2454,0,1,0.2031
4.0962,-75.7413,52.7287,-1.4918,1.5214,0.1613,0.2454,0,1,0.2079
4.1004,-75.7399,52.7132,-1.4900,1.5852,0.1746,0.2768,0,1,0.2117
4.1041,-75.7399,52.7132,-1.4900,1.5852,0.1746,0.2768,0,1,0.2152
4.1091,-75.7383,52.6972,-1.4882,1.6459,0.1927,0.3171,0,1,0.2202
4.1120,-75.7383,52.6972,-1.4882,1.6459,0.1927,0.3171,0,1,0.2233
4.1159,-75.7383,52.6972,-1.4882,1.6459,0.1927,0.3171,0,1,0.2273
4.1202,-75.7367,52.6805,-1.4862,1.7037,0.2007,0.3419,0,1,0.2315
4.1240,-75.7367,52.6805,-1.4862,1.7037,0.2007,0.3419,0,1,0.2351
4.1292,-75.7349,52.6633,-1.4842,1.7587,0.2148,0.3777,0,1,0.2405
