t,x,y,yaw,speed,yaw_rate,a_lat,collision
0.2395,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2436,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2477,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2516,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2636,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2675,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2756,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2795,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2835,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2956,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.2995,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3076,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3116,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3156,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3194,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3275,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3315,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3356,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3396,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3435,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3479,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3515,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3636,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3676,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3795,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3835,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3956,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.3995,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4036,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4075,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4115,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4156,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4195,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4276,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4317,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4356,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4395,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4435,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4477,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4515,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4637,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4676,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4795,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4835,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4956,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.4998,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5075,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5116,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5155,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5194,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5277,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5316,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5355,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5394,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5435,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5479,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5515,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5637,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5676,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5795,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5835,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5956,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.5995,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6075,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6115,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6157,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6195,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6277,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6317,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6355,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6395,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6435,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6479,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6515,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6636,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6676,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6795,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6835,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6876,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6955,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.6995,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7076,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7116,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7156,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7196,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7236,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7276,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7318,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7355,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7395,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7434,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7478,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7516,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7596,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7637,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7675,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7795,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7837,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7877,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7955,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.7995,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8075,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8115,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8157,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8196,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8275,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8317,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8355,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8394,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8436,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8476,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8516,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8636,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8675,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8797,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8841,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8955,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.8996,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9075,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9116,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9156,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9201,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9240,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9277,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9316,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9355,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9395,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9435,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9477,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9515,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9636,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9676,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9757,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9796,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9836,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9955,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
0.9995,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0077,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0116,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0159,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0198,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0276,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0317,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0356,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0398,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0436,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0478,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0516,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0556,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0600,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0636,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0676,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0756,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0796,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0836,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0955,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.0997,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1076,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1115,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1155,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1195,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1276,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1316,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1355,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1395,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1451,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1486,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1515,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1635,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1677,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1716,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1796,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1835,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1955,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.1996,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2036,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2075,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2115,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2157,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2194,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2275,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2317,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2355,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2395,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2435,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2478,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2515,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2556,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2595,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2637,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2678,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2716,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2795,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2835,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2915,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2956,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.2996,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3075,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3115,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3157,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3194,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3278,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3318,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3355,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3394,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3435,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3477,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3515,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3555,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3596,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3639,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3676,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3715,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3755,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3807,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3835,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3875,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3916,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3956,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.3995,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4035,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4077,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4116,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4157,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4195,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
1.4235,-75.7539,52.8974,-1.4876,0.0000,0.0000,0.0000,0
