t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
5.3343,-75.7538,52.8966,-1.4876,0.1198,0.0000,0.0000,0,1,0.0001
5.3366,-75.7538,52.8966,-1.4876,0.1198,0.0000,0.0000,0,1,0.0025
5.3398,-75.7537,52.8949,-1.4875,0.2149,0.0208,0.0045,0,1,0.0051
5.3427,-75.7537,52.8949,-1.4875,0.2149,0.0208,0.0045,0,1,0.0077
5.3468,-75.7537,52.8949,-1.4875,0.2149,0.0208,0.0045,0,1,0.0122
5.3507,-75.7535,52.8923,-1.4874,0.3100,0.0000,0.0000,0,1,0.0158
5.3549,-75.7535,52.8923,-1.4874,0.3100,0.0000,0.0000,0,1,0.0236
5.3602,-75.7532,52.8887,-1.4872,0.4051,0.0393,0.0159,0,1,0.0272
5.3627,-75.7532,52.8887,-1.4872,0.4051,0.0393,0.0159,0,1,0.0287
5.3667,-75.7532,52.8887,-1.4872,0.4051,0.0393,0.0159,0,1,0.0322
5.3707,-75.7528,52.8842,-1.4870,0.5002,0.0081,0.0040,0,1,0.0361
5.3747,-75.7528,52.8842,-1.4870,0.5002,0.0081,0.0040,0,1,0.0399
5.3796,-75.7523,52.8787,-1.4869,0.5953,0.0275,0.0164,0,1,0.0449
5.3826,-75.7523,52.8787,-1.4869,0.5953,0.0275,0.0164,0,1,0.0479
5.3913,-75.7518,52.8723,-1.4866,0.6904,0.0220,0.0152,0,1,0.0566
5.3947,-75.7518,52.8723,-1.4866,0.6904,0.0220,0.0152,0,1,0.0607
5.3998,-75.7511,52.8650,-1.4864,0.7855,0.0346,0.0272,0,1,0.0652
5.4029,-75.7511,52.8650,-1.4864,0.7855,0.0346,0.0272,0,1,0.0685
5.4066,-75.7511,52.8650,-1.4864,0.7855,0.0346,0.0272,0,1,0.0719
5.4107,-75.7503,52.8567,-1.4860,0.8806,0.0321,0.0282,0,1,0.0760
5.4147,-75.7503,52.8567,-1.4860,0.8806,0.0321,0.0282,0,1,0.0802
5.4255,-75.7495,52.8475,-1.4857,0.9757,0.0424,0.0414,0,1,0.0916
5.4283,-75.7495,52.8475,-1.4857,0.9757,0.0424,0.0414,0,1,0.0940
5.4318,-75.7485,52.8373,-1.4852,1.0708,0.0413,0.0442,0,1,0.0970
5.4347,-75.7485,52.8373,-1.4852,1.0708,0.0413,0.0442,0,1,0.1003
5.4394,-75.7475,52.8261,-1.4848,1.1659,0.0499,0.0582,0,1,0.1046
5.4426,-75.7475,52.8261,-1.4848,1.1659,0.0499,0.0582,0,1,0.1082
5.4468,-75.7475,52.8261,-1.4848,1.1659,0.0499,0.0582,0,1,0.1122
5.4546,-75.7464,52.8140,-1.4843,1.2610,0.0495,0.0624,0,1,0.1204
5.4596,-75.7452,52.8010,-1.4838,1.3561,0.0569,0.0771,0,1,0.1250
5.4628,-75.7452,52.8010,-1.4838,1.3561,0.0569,0.0771,0,1,0.1283
5.4666,-75.7452,52.8010,-1.4838,1.3561,0.0569,0.0771,0,1,0.1320
5.4706,-75.7438,52.7870,-1.4832,1.4512,0.0569,0.0825,0,1,0.1359
5.4747,-75.7438,52.7870,-1.4832,1.4512,0.0569,0.0825,0,1,0.1400
5.4795,-75.7424,52.7721,-1.4826,1.5463,0.0634,0.0980,0,1,0.1447
5.4862,-75.7424,52.7721,-1.4826,1.5463,0.0634,0.0980,0,1,0.1531
5.4915,-75.7409,52.7563,-1.4819,1.6414,0.0636,0.1043,0,1,0.1583
5.4953,-75.7409,52.7563,-1.4819,1.6414,0.0636,0.1043,0,1,0.1609
5.4994,-75.7393,52.7394,-1.4813,1.7365,0.0694,0.1206,0,1,0.1646
5.5027,-75.7393,52.7394,-1.4813,1.7365,0.0694,0.1206,0,1,0.1678
5.5067,-75.7393,52.7394,-1.4813,1.7365,0.0694,0.1206,0,1,0.1719
5.5107,-75.7376,52.7217,-1.4806,1.8316,0.0697,0.1277,0,1,0.1761
5.5181,-75.7376,52.7217,-1.4806,1.8316,0.0697,0.1277,0,1,0.1850
5.5211,-75.7358,52.7030,-1.4799,1.9267,0.0750,0.1445,0,1,0.1867
5.5228,-75.7358,52.7030,-1.4799,1.9267,0.0750,0.1445,0,1,0.1883
5.5268,-75.7358,52.7030,-1.4799,1.9267,0.0750,0.1445,0,1,0.1922
5.5307,-75.7339,52.6833,-1.4791,2.0218,0.0753,0.1522,0,1,0.1961
5.5347,-75.7339,52.6833,-1.4791,2.0218,0.0753,0.1522,0,1,0.2000
5.5394,-75.7319,52.6627,-1.4784,2.1169,0.0801,0.1695,0,1,0.2047
5.5427,-75.7319,52.6627,-1.4784,2.1169,0.0801,0.1695,0,1,0.2078
5.5508,-75.7298,52.6412,-1.4773,2.2120,0.1320,0.2921,0,1,0.2165
