t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
4.0382,-75.7538,52.8966,-1.4876,0.1190,0.0000,0.0000,0,1,0.0001
4.0411,-75.7538,52.8966,-1.4876,0.1190,0.0000,0.0000,0,1,0.0027
4.0455,-75.7538,52.8966,-1.4876,0.1190,0.0000,0.0000,0,1,0.0137
4.0561,-75.7537,52.8949,-1.4875,0.2141,0.0208,0.0044,0,1,0.0179
4.0602,-75.7535,52.8923,-1.4874,0.3092,0.0000,0.0000,0,1,0.0220
4.0632,-75.7535,52.8923,-1.4874,0.3092,0.0000,0.0000,0,1,0.0253
4.0682,-75.7532,52.8887,-1.4872,0.4043,0.0392,0.0158,0,1,0.0305
4.0719,-75.7532,52.8887,-1.4872,0.4043,0.0392,0.0158,0,1,0.0333
4.0745,-75.7532,52.8887,-1.4872,0.4043,0.0392,0.0158,0,1,0.0361
4.0833,-75.7528,52.8842,-1.4870,0.4994,0.0000,0.0000,0,1,0.0497
4.0902,-75.7523,52.8788,-1.4868,0.5945,0.0090,0.0053,0,1,0.0527
4.0930,-75.7523,52.8788,-1.4868,0.5945,0.0090,0.0053,0,1,0.0549
4.0978,-75.7518,52.8724,-1.4866,0.6896,0.0147,0.0101,0,1,0.0591
4.1009,-75.7518,52.8724,-1.4866,0.6896,0.0147,0.0101,0,1,0.0622
4.1049,-75.7518,52.8724,-1.4866,0.6896,0.0147,0.0101,0,1,0.0669
4.1097,-75.7511,52.8651,-1.4864,0.7847,0.0324,0.0255,0,1,0.0747
4.1130,-75.7511,52.8651,-1.4864,0.7847,0.0324,0.0255,0,1,0.0748
4.1189,-75.7503,52.8568,-1.4860,0.8798,0.0315,0.0277,0,1,0.0838
4.1212,-75.7503,52.8568,-1.4860,0.8798,0.0315,0.0277,0,1,0.0846
4.1259,-75.7503,52.8568,-1.4860,0.8798,0.0315,0.0277,0,1,0.0874
4.1298,-75.7495,52.8475,-1.4857,0.9749,0.0423,0.0412,0,1,0.0910
4.1329,-75.7495,52.8475,-1.4857,0.9749,0.0423,0.0412,0,1,0.0958
4.1383,-75.7485,52.8374,-1.4852,1.0700,0.0413,0.0442,0,1,0.1007
4.1446,-75.7485,52.8374,-1.4852,1.0700,0.0413,0.0442,0,1,0.1061
4.1484,-75.7475,52.8262,-1.4848,1.1651,0.0499,0.0581,0,1,0.1115
4.1504,-75.7475,52.8262,-1.4848,1.1651,0.0499,0.0581,0,1,0.1119
4.1528,-75.7475,52.8262,-1.4848,1.1651,0.0499,0.0581,0,1,0.1151
4.1581,-75.7464,52.8142,-1.4843,1.2602,0.0495,0.0623,0,1,0.1201
4.1612,-75.7464,52.8142,-1.4843,1.2602,0.0495,0.0623,0,1,0.1228
4.1650,-75.7464,52.8142,-1.4843,1.2602,0.0495,0.0623,0,1,0.1266
4.1689,-75.7452,52.8011,-1.4838,1.3553,0.0569,0.0771,0,1,0.1302
4.1730,-75.7452,52.8011,-1.4838,1.3553,0.0569,0.0771,0,1,0.1394
4.1826,-75.7438,52.7872,-1.4832,1.4504,0.0568,0.0824,0,1,0.1447
4.1848,-75.7438,52.7872,-1.4832,1.4504,0.0568,0.0824,0,1,0.1488
4.1892,-75.7424,52.7723,-1.4826,1.5455,0.0634,0.0980,0,1,0.1518
4.1943,-75.7424,52.7723,-1.4826,1.5455,0.0634,0.0980,0,1,0.1564
4.1987,-75.7409,52.7564,-1.4819,1.6406,0.0636,0.1043,0,1,0.1601
4.2008,-75.7409,52.7564,-1.4819,1.6406,0.0636,0.1043,0,1,0.1619
4.2050,-75.7409,52.7564,-1.4819,1.6406,0.0636,0.1043,0,1,0.1664
4.2138,-75.7393,52.7396,-1.4813,1.7357,0.0694,0.1205,0,1,0.1763
4.2180,-75.7376,52.7218,-1.4806,1.8308,0.0697,0.1276,0,1,0.1810
4.2214,-75.7376,52.7218,-1.4806,1.8308,0.0697,0.1276,0,1,0.1832
4.2249,-75.7376,52.7218,-1.4806,1.8308,0.0697,0.1276,0,1,0.1869
4.2302,-75.7358,52.7031,-1.4799,1.9259,0.0750,0.1444,0,1,0.1917
4.2330,-75.7358,52.7031,-1.4799,1.9259,0.0750,0.1444,0,1,0.1945
4.2386,-75.7339,52.6835,-1.4789,2.0210,0.1264,0.2555,0,1,0.2022
4.2409,-75.7339,52.6835,-1.4789,2.0210,0.1264,0.2555,0,1,0.2040
4.2455,-75.7339,52.6835,-1.4789,2.0210,0.1264,0.2555,0,1,0.2069
4.2491,-75.7318,52.6629,-1.4774,2.1161,0.1579,0.3342,0,1,0.2119
4.2529,-75.7318,52.6629,-1.4774,2.1161,0.1579,0.3342,0,1,0.2148
4.2577,-75.7296,52.6414,-1.4758,2.2112,0.1850,0.4091,0,1,0.2194
4.2612,-75.7296,52.6414,-1.4758,2.2112,0.1850,0.4091,0,1,0.2225
4.2648,-75.7296,52.6414,-1.4758,2.2112,0.1850,0.4091,0,1,0.2260
4.2695,-75.7272,52.6189,-1.4736,2.3063,0.2544,0.5868,0,1,0.2333
4.2730,-75.7272,52.6189,-1.4736,2.3063,0.2544,0.5868,0,1,0.2365
4.2778,-75.7246,52.5955,-1.4708,2.4014,0.3016,0.7242,0,1,0.2390
4.2810,-75.7246,52.5955,-1.4708,2.4014,0.3016,0.7242,0,1,0.2423
4.2850,-75.7246,52.5955,-1.4708,2.4014,0.3016,0.7242,0,1,0.2463
4.2889,-75.7217,52.5712,-1.4676,2.4965,0.3410,0.8514,0,1,0.2500
4.2929,-75.7217,52.5712,-1.4676,2.4965,0.3410,0.8514,0,1,0.2542
4.2979,-75.7187,52.5460,-1.4640,2.5916,0.3690,0.9562,0,1,0.2595
4.3009,-75.7187,52.5460,-1.4640,2.5916,0.3690,0.9562,0,1,0.2659
4.3059,-75.7187,52.5460,-1.4640,2.5916,0.3690,0.9562,0,1,0.2711
4.3099,-75.7155,52.5198,-1.4604,2.6867,0.3421,0.9191,0,1,0.2715
4.3142,-75.7155,52.5198,-1.4604,2.6867,0.3421,0.9191,0,1,0.2757
4.3187,-75.7121,52.4926,-1.4571,2.7818,0.3283,0.9133,0,1,0.2802
4.3209,-75.7121,52.4926,-1.4571,2.7818,0.3283,0.9133,0,1,0.2822
4.3249,-75.7121,52.4926,-1.4571,2.7818,0.3283,0.9133,0,1,0.2862
4.3288,-75.7085,52.4646,-1.4538,2.8769,0.3172,0.9127,0,1,0.2900
4.3330,-75.7085,52.4646,-1.4538,2.8769,0.3172,0.9127,0,1,0.2989
4.3414,-75.7047,52.4356,-1.4507,2.9720,0.3132,0.9308,0,1,0.3028
4.3449,-75.7047,52.4356,-1.4507,2.9720,0.3132,0.9308,0,1,0.3060
4.3489,-75.7008,52.4057,-1.4475,3.0587,0.3115,0.9527,0,1,0.3106
4.3530,-75.7008,52.4057,-1.4475,3.0587,0.3115,0.9527,0,1,0.3140
4.3579,-75.6967,52.3750,-1.4445,3.1381,0.3164,0.9930,0,1,0.3191
4.3608,-75.6967,52.3750,-1.4445,3.1381,0.3164,0.9930,0,1,0.3221
4.3650,-75.6967,52.3750,-1.4445,3.1381,0.3164,0.9930,0,1,0.3299
4.3689,-75.6924,52.3435,-1.4412,3.2102,0.3205,1.0288,0,1,0.3303
4.3729,-75.6924,52.3435,-1.4412,3.2102,0.3205,1.0288,0,1,0.3346
4.3782,-75.6879,52.3114,-1.4380,3.2785,0.3284,1.0767,0,1,0.3399
4.3809,-75.6879,52.3114,-1.4380,3.2785,0.3284,1.0767,0,1,0.3430
4.3850,-75.6879,52.3114,-1.4380,3.2785,0.3284,1.0767,0,1,0.3464
4.3889,-75.6833,52.2786,-1.4347,3.3427,0.3331,1.1136,0,1,0.3506
4.3929,-75.6833,52.2786,-1.4347,3.3427,0.3331,1.1136,0,1,0.3550
4.3996,-75.6785,52.2452,-1.4313,3.4006,0.3430,1.1664,0,1,0.3627
4.4015,-75.6785,52.2452,-1.4313,3.4006,0.3430,1.1664,0,1,0.3631
4.4047,-75.6785,52.2452,-1.4313,3.4006,0.3430,1.1664,0,1,0.3664
4.4091,-75.6735,52.2113,-1.4278,3.4486,0.3519,1.2135,0,1,0.3708
4.4128,-75.6735,52.2113,-1.4278,3.4486,0.3519,1.2135,0,1,0.3743
4.4179,-75.6683,52.1770,-1.4243,3.4929,0.3638,1.2708,0,1,0.3792
4.4209,-75.6683,52.1770,-1.4243,3.4929,0.3638,1.2708,0,1,0.3822
4.4249,-75.6683,52.1770,-1.4243,3.4929,0.3638,1.2708,0,1,0.3861
4.4292,-75.6630,52.1423,-1.4205,3.5374,0.3690,1.3053,0,1,0.3967
4.4362,-75.6630,52.1423,-1.4205,3.5374,0.3690,1.3053,0,1,0.3983
4.4397,-75.6575,52.1071,-1.4169,3.5797,0.3775,1.3514,0,1,0.4013
4.4422,-75.6575,52.1071,-1.4169,3.5797,0.3775,1.3514,0,1,0.4038
4.4452,-75.6575,52.1071,-1.4169,3.5797,0.3775,1.3514,0,1,0.4070
4.4500,-75.6519,52.0716,-1.4130,3.6135,0.3853,1.3921,0,1,0.4114
4.4528,-75.6519,52.0716,-1.4130,3.6135,0.3853,1.3921,0,1,0.4145
4.4580,-75.6461,52.0358,-1.4091,3.6410,0.3984,1.4504,0,1,0.4193
4.4610,-75.6461,52.0358,-1.4091,3.6410,0.3984,1.4504,0,1,0.4259
4.4650,-75.6461,52.0358,-1.4091,3.6410,0.3984,1.4504,0,1,0.4273
4.4718,-75.6401,51.9997,-1.4051,3.6672,0.4050,1.4852,0,1,0.4332
4.4743,-75.6401,51.9997,-1.4051,3.6672,0.4050,1.4852,0,1,0.4356
4.4780,-75.6340,51.9635,-1.4010,3.6881,0.4170,1.5381,0,1,0.4394
4.4817,-75.6340,51.9635,-1.4010,3.6881,0.4170,1.5381,0,1,0.4432
4.4850,-75.6340,51.9635,-1.4010,3.6881,0.4170,1.5381,0,1,0.4461
4.4889,-75.6277,51.9271,-1.3967,3.7068,0.4234,1.5693,0,1,0.4503
4.4929,-75.6277,51.9271,-1.3967,3.7068,0.4234,1.5693,0,1,0.4575
4.4994,-75.6212,51.8905,-1.3925,3.7246,0.4324,1.6106,0,1,0.4611
4.5022,-75.6212,51.8905,-1.3925,3.7246,0.4324,1.6106,0,1,0.4647
4.5062,-75.6212,51.8905,-1.3925,3.7246,0.4324,1.6106,0,1,0.4679
4.5099,-75.6146,51.8538,-1.3881,3.7349,0.4403,1.6444,0,1,0.4717
4.5129,-75.6146,51.8538,-1.3881,3.7349,0.4403,1.6444,0,1,0.4746
4.5183,-75.6078,51.8170,-1.3837,3.7425,0.4519,1.6914,0,1,0.4800
4.5212,-75.6078,51.8170,-1.3837,3.7425,0.4519,1.6914,0,1,0.4830
4.5253,-75.6078,51.8170,-1.3837,3.7425,0.4519,1.6914,0,1,0.4905
4.5322,-75.6009,51.7802,-1.3791,3.7436,0.4609,1.7255,0,1,0.4944
4.5346,-75.6009,51.7802,-1.3791,3.7436,0.4609,1.7255,0,1,0.4961
4.5382,-75.5938,51.7434,-1.3745,3.7446,0.4716,1.7660,0,1,0.4998
4.5409,-75.5938,51.7434,-1.3745,3.7446,0.4716,1.7660,0,1,0.5027
4.5454,-75.5938,51.7434,-1.3745,3.7446,0.4716,1.7660,0,1,0.5077
4.5506,-75.5866,51.7067,-1.3696,3.7450,0.4755,1.7806,0,1,0.5121
4.5530,-75.5866,51.7067,-1.3696,3.7450,0.4755,1.7806,0,1,0.5141
4.5580,-75.5792,51.6701,-1.3649,3.7246,0.4991,1.8589,0,1,0.5221
4.5613,-75.5792,51.6701,-1.3649,3.7246,0.4991,1.8589,0,1,0.5234
4.5690,-75.5718,51.6337,-1.3597,3.7081,0.5080,1.8837,0,1,0.5315
4.5729,-75.5718,51.6337,-1.3597,3.7081,0.5080,1.8837,0,1,0.5342
4.5777,-75.5642,51.5976,-1.3546,3.6693,0.5378,1.9734,0,1,0.5399
4.5819,-75.5642,51.5976,-1.3546,3.6693,0.5378,1.9734,0,1,0.5436
4.5852,-75.5642,51.5976,-1.3546,3.6693,0.5378,1.9734,0,1,0.5466
4.5888,-75.5565,51.5619,-1.3491,3.6362,0.5485,1.9945,0,1,0.5535
