t,x,y,yaw,speed,yaw_rate,a_lat,collision,timer_state,elapsed_time
5.9398,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0001
5.9441,-75.7538,52.8966,-1.4876,0.1176,0.0000,0.0000,0,1,0.0041
5.9488,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0087
5.9519,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0120
5.9561,-75.7537,52.8949,-1.4877,0.2127,-0.0206,-0.0044,0,1,0.0164
5.9599,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0198
5.9639,-75.7535,52.8924,-1.4880,0.3078,-0.0597,-0.0184,0,1,0.0237
5.9688,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0288
5.9719,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0320
5.9760,-75.7532,52.8888,-1.4889,0.4029,-0.1175,-0.0473,0,1,0.0364
5.9800,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0398
5.9839,-75.7528,52.8843,-1.4900,0.4960,-0.0963,-0.0477,0,1,0.0438
5.9888,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0489
5.9920,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0518
5.9960,-75.7524,52.8789,-1.4911,0.5911,-0.0596,-0.0352,0,1,0.0558
5.9999,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0598
6.0039,-75.7521,52.8725,-1.4921,0.6862,-0.1052,-0.0722,0,1,0.0640
6.0090,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0691
6.0118,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0717
6.0159,-75.7517,52.8652,-1.4933,0.7813,-0.1063,-0.0831,0,1,0.0758
